OG1	OG2	direction	pvalue	qvalue	signif
OG0000892	OG0000074	21	4.6383718434227533e-20	1.8653550805594284e-16	TRUE
OG0000686	OG0000241	21	4.6383718434227533e-20	1.8653550805594284e-16	TRUE
OG0000221	OG0000205	17	4.663220797570091e-20	1.8746283654132194e-16	TRUE
OG0000586	OG0000298	24	4.794778896396999e-20	1.9267754598678103e-16	TRUE
OG0000869	OG0000711	34	4.918257600694472e-20	1.975637100414662e-16	TRUE
OG0000470	OG0000195	21	5.1070745506996633e-20	2.0499112127270135e-16	TRUE
OG0000613	OG0000662	28	5.105142879102928e-20	2.0499112127270135e-16	TRUE
OG0000357	OG0000638	32	5.1773216043243607e-20	2.0773112279343702e-16	TRUE
OG0000494	OG0001058	29	5.3191074789015933e-20	2.1333829828408183e-16	TRUE
OG0000672	OG0000634	28	5.465630193928872e-20	2.1909860439866334e-16	TRUE
OG0000874	OG0001133	31	5.466912065779905e-20	2.1909860439866334e-16	TRUE
OG0000690	OG0000480	24	5.473021946519686e-20	2.192595603512499e-16	TRUE
OG0000893	OG0000289	20	5.549092783195119e-20	2.2196744181034812e-16	TRUE
OG0000230	OG0000349	20	5.549092783195119e-20	2.2196744181034812e-16	TRUE
OG0001652	OG0001351	20	5.549092783195119e-20	2.2196744181034812e-16	TRUE
OG0001653	OG0001351	20	5.549092783195119e-20	2.2196744181034812e-16	TRUE
OG0000088	OG0000862	30	5.580318913675199e-20	2.2313127835103286e-16	TRUE
OG0000547	OG0000342	23	5.908687984759132e-20	2.361710706316143e-16	TRUE
OG0001527	OG0001674	21	5.979310184819704e-20	2.3890266544839555e-16	TRUE
OG0000719	OG0000554	28	6.077791492152048e-20	2.427448596381345e-16	TRUE
OG0000451	OG0000381	22	6.362158507543618e-20	2.540055037395886e-16	TRUE
OG0000126	OG0000733	19	6.477113006213517e-20	2.583979709445982e-16	TRUE
OG0000686	OG0000618	19	6.477113006213517e-20	2.583979709445982e-16	TRUE
OG0000793	OG0000904	37	6.837477539005994e-20	2.726704805198691e-16	TRUE
OG0000705	OG0000435	26	6.961721577724265e-20	2.7741390268236753e-16	TRUE
OG0000709	OG0000509	26	6.961721577724265e-20	2.7741390268236753e-16	TRUE
OG0000864	OG0000790	30	7.097719810648596e-20	2.824033854703601e-16	TRUE
OG0000717	OG0000391	22	7.090847647991718e-20	2.824033854703601e-16	TRUE
OG0000792	OG0000439	30	7.097719810648596e-20	2.824033854703601e-16	TRUE
OG0001056	OG0000781	30	7.097719810648596e-20	2.824033854703601e-16	TRUE
OG0000974	OG0000984	25	7.156936994138789e-20	2.846513627935145e-16	TRUE
OG0000814	OG0000321	20	7.277213292422332e-20	2.891056843239231e-16	TRUE
OG0000118	OG0000437	20	7.277213292422332e-20	2.891056843239231e-16	TRUE
OG0000437	OG0000145	20	7.277213292422332e-20	2.891056843239231e-16	TRUE
OG0000352	OG0000453	22	7.350608808595018e-20	2.9191076659369487e-16	TRUE
OG0001453	OG0001492	17	7.373968968890341e-20	2.927274482970363e-16	TRUE
OG0000604	OG0000478	26	7.389253834299671e-20	2.9311199492977647e-16	TRUE
OG0000567	OG0000611	26	7.389253834299671e-20	2.9311199492977647e-16	TRUE
OG0000421	OG0000525	24	7.402964173499268e-20	2.935446563672051e-16	TRUE
OG0000442	OG0001058	28	7.490113799460516e-20	2.9688792569257847e-16	TRUE
OG0001822	OG0001593	15	7.590239770958487e-20	3.007428178724062e-16	TRUE
OG0000109	OG0000747	23	7.691282822149101e-20	3.046311171683891e-16	TRUE
OG0000540	OG0000845	29	7.839078668397937e-20	3.103675292752697e-16	TRUE
OG0000224	OG0000223	16	7.917518076321755e-20	3.1335465902654136e-16	TRUE
OG0000216	OG0000372	21	7.92315310089755e-20	3.1345921325101966e-16	TRUE
OG0000872	OG0000724	32	8.056328318178123e-20	3.186075833147481e-16	TRUE
OG0000638	OG0000963	34	8.104173745766867e-20	3.20378761042846e-16	TRUE
OG0000682	OG0000826	34	8.122733082337124e-20	3.20991284676441e-16	TRUE
OG0000114	OG0000576	23	8.267848510178837e-20	3.266026583927973e-16	TRUE
OG0000289	OG0000468	21	8.321629053287996e-20	3.2860318270265943e-16	TRUE
OG0000649	OG0000766	24	8.528502197446108e-20	3.3664521684147147e-16	TRUE
OG0000732	OG0000881	34	8.722536300230539e-20	3.4417458667069715e-16	TRUE
OG0000826	OG0000861	37	9.262068964246772e-20	3.6532586183702415e-16	TRUE
OG0000481	OG0000363	23	9.346965772889064e-20	3.6853565752887912e-16	TRUE
OG0000723	OG0000552	27	9.4890893867216e-20	3.739985477511503e-16	TRUE
OG0002610	OG0002615	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002610	OG0002613	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002610	OG0002609	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002610	OG0002614	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002610	OG0002611	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0000303	OG0000590	17	9.774920161875254e-20	3.8224303331256965e-16	TRUE
OG0002474	OG0002475	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002615	OG0002613	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002615	OG0002609	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002615	OG0002614	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002615	OG0002611	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002613	OG0002609	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002613	OG0002614	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002613	OG0002611	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0001835	OG0001845	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002609	OG0002614	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002609	OG0002611	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002544	OG0002543	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0000774	OG0000185	17	9.774920161875254e-20	3.8224303331256965e-16	TRUE
OG0002508	OG0002398	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0002614	OG0002611	9	9.77326429997673e-20	3.8224303331256965e-16	TRUE
OG0001108	OG0001213	39	9.896047396842272e-20	3.868351998658982e-16	TRUE
OG0000339	OG0000133	19	9.946171239159224e-20	3.8864946172616967e-16	TRUE
OG0000200	OG0000179	17	1.016105708844766e-19	3.9689809092231063e-16	TRUE
OG0000810	OG0000692	26	1.0300835446314598e-19	4.0205800127038775e-16	TRUE
OG0000812	OG0000374	26	1.0300835446314598e-19	4.0205800127038775e-16	TRUE
OG0000607	OG0000679	28	1.039677229588376e-19	4.055002953982078e-16	TRUE
OG0000514	OG0000716	28	1.039677229588376e-19	4.055002953982078e-16	TRUE
OG0000521	OG0000190	20	1.0841059742741082e-19	4.22671204960906e-16	TRUE
OG0002349	OG0001848	12	1.0854221532844545e-19	4.228694874811675e-16	TRUE
OG0002072	OG0002314	12	1.0854221532844545e-19	4.228694874811675e-16	TRUE
OG0000404	OG0000122	21	1.085963042790866e-19	4.229228751804195e-16	TRUE
OG0001206	OG0001088	35	1.0948199521035244e-19	4.2621365155166086e-16	TRUE
OG0000931	OG0000149	25	1.1143911932712244e-19	4.3367152392368176e-16	TRUE
OG0000504	OG0000320	22	1.117800714437154e-19	4.3451395005611046e-16	TRUE
OG0001255	OG0001259	22	1.117800714437154e-19	4.3451395005611046e-16	TRUE
OG0001254	OG0001259	22	1.117800714437154e-19	4.3451395005611046e-16	TRUE
OG0000161	OG0000212	15	1.130362682881654e-19	4.39234024451535e-16	TRUE
OG0000952	OG0000906	25	1.1315278089905128e-19	4.393607105911394e-16	TRUE
OG0000557	OG0000485	25	1.1315278089905128e-19	4.393607105911394e-16	TRUE
OG0000323	OG0000484	23	1.1332803673173438e-19	4.3987811207901694e-16	TRUE
OG0000692	OG0000811	28	1.1543024563744304e-19	4.477058696439023e-16	TRUE
OG0000650	OG0000790	28	1.1543024563744304e-19	4.477058696439023e-16	TRUE
OG0000670	OG0000127	24	1.1717144817634786e-19	4.54291013505218e-16	TRUE
OG0000915	OG0000571	30	1.173665478981113e-19	4.548790326060146e-16	TRUE
OG0002362	OG0002448	10	1.2124726387189173e-19	4.695719995506257e-16	TRUE
OG0002533	OG0002349	10	1.2124726387189173e-19	4.695719995506257e-16	TRUE
OG0000916	OG0000690	31	1.2236014780142597e-19	4.737068403558394e-16	TRUE
OG0000588	OG0000823	25	1.2269049245879842e-19	4.748102108481929e-16	TRUE
OG0000388	OG0000652	25	1.2474208467063368e-19	4.825715054590979e-16	TRUE
OG0000796	OG0000861	35	1.2701040991616604e-19	4.911652017999394e-16	TRUE
OG0000570	OG0000879	32	1.2884114940359373e-19	4.980609791793018e-16	TRUE
OG0001618	OG0001594	17	1.3249888824091051e-19	5.120116891007918e-16	TRUE
OG0000105	OG0000585	22	1.3547223915659944e-19	5.23308421822944e-16	TRUE
OG0000421	OG0000382	22	1.3788723394899376e-19	5.324407750984652e-16	TRUE
OG0000132	OG0000353	18	1.3981365906275024e-19	5.396805178433894e-16	TRUE
OG0000121	OG0000834	20	1.401107094734945e-19	5.406278589135229e-16	TRUE
OG0002268	OG0002284	12	1.4071982011422033e-19	5.42778166823004e-16	TRUE
OG0000556	OG0000154	27	1.4222981987865185e-19	5.484004809342932e-16	TRUE
OG0000730	OG0000647	28	1.4687614873866312e-19	5.658987784376226e-16	TRUE
OG0000601	OG0000559	28	1.4687614873866312e-19	5.658987784376226e-16	TRUE
OG0000613	OG0000616	27	1.5147793640239705e-19	5.829855237496175e-16	TRUE
OG0000708	OG0000573	27	1.5147793640239705e-19	5.829855237496175e-16	TRUE
OG0000615	OG0000125	27	1.5147793640239705e-19	5.829855237496175e-16	TRUE
OG0000930	OG0000783	36	1.519035620368214e-19	5.84408830520394e-16	TRUE
OG0000687	OG0000877	21	1.6358015309758837e-19	6.288693661324856e-16	TRUE
OG0000592	OG0000083	21	1.6358015309758837e-19	6.288693661324856e-16	TRUE
OG0000252	OG0000212	17	1.6495600744206902e-19	6.339259971341858e-16	TRUE
OG0002362	OG0002120	11	1.6536725747098458e-19	6.345749449884446e-16	TRUE
OG0002362	OG0002297	11	1.6536725747098458e-19	6.345749449884446e-16	TRUE
OG0002362	OG0002298	11	1.6536725747098458e-19	6.345749449884446e-16	TRUE
OG0002349	OG0002284	11	1.6536725747098458e-19	6.345749449884446e-16	TRUE
OG0000044	OG0000439	25	1.6717666990530976e-19	6.412833371217244e-16	TRUE
OG0000253	OG0000163	21	1.6809292145824858e-19	6.443260094674072e-16	TRUE
OG0001686	OG0001527	21	1.6809292145824858e-19	6.443260094674072e-16	TRUE
OG0000453	OG0000454	22	1.696177175091722e-19	6.496951684251399e-16	TRUE
OG0000092	OG0000419	22	1.696177175091722e-19	6.496951684251399e-16	TRUE
OG0000796	OG0000844	34	1.750197102673728e-19	6.701415756449488e-16	TRUE
OG0000494	OG0000949	34	1.765176195931254e-19	6.753831127074379e-16	TRUE
OG0000949	OG0000469	34	1.765176195931254e-19	6.753831127074379e-16	TRUE
OG0000485	OG0000533	24	1.7705200195675464e-19	6.771803234636519e-16	TRUE
OG0000585	OG0000140	21	1.791907378836475e-19	6.851102390242512e-16	TRUE
OG0000282	OG0000618	18	1.7959982408155368e-19	6.861732825067745e-16	TRUE
OG0000214	OG0000257	18	1.7959982408155368e-19	6.861732825067745e-16	TRUE
OG0000825	OG0000146	29	1.798400335116949e-19	6.868404386507538e-16	TRUE
OG0000321	OG0000306	20	1.8024394182239969e-19	6.881320749901314e-16	TRUE
OG0000705	OG0000474	26	1.8043307958795232e-19	6.88603121598777e-16	TRUE
OG0000250	OG0000512	21	1.8516953439206137e-19	7.064218411627394e-16	TRUE
OG0000600	OG0000722	29	1.861400947777892e-19	7.09865926136085e-16	TRUE
OG0000883	OG0000939	43	1.8820184419548289e-19	7.174673592790955e-16	TRUE
OG0000479	OG0000178	19	1.917577089623992e-19	7.307570879224969e-16	TRUE
OG0000464	OG0000651	19	1.9593105932081357e-19	7.463894278188434e-16	TRUE
OG0000903	OG0000635	25	1.9977379990293218e-19	7.607514155535594e-16	TRUE
OG0001108	OG0001316	35	2.005331292288384e-19	7.633654028044856e-16	TRUE
OG0000949	OG0000826	42	2.0114127159782256e-19	7.654021791555957e-16	TRUE
OG0002204	OG0002121	12	2.057669257654163e-19	7.827197463110693e-16	TRUE
OG0000301	OG0000358	21	2.109523936690473e-19	8.021534473941717e-16	TRUE
OG0000910	OG0000995	28	2.1562242134867858e-19	8.196137734698803e-16	TRUE
OG0000265	OG0000537	24	2.2006955058984187e-19	8.36214465173341e-16	TRUE
OG0000044	OG0000146	24	2.2136705907590627e-19	8.408396094469669e-16	TRUE
OG0001616	OG0001613	10	2.2190608777055876e-19	8.416659205377542e-16	TRUE
OG0001614	OG0001613	10	2.2190608777055876e-19	8.416659205377542e-16	TRUE
OG0001615	OG0001613	10	2.2190608777055876e-19	8.416659205377542e-16	TRUE
OG0001617	OG0001613	10	2.2190608777055876e-19	8.416659205377542e-16	TRUE
OG0000541	OG0000096	23	2.2825305419940157e-19	8.651126153143949e-16	TRUE
OG0000402	OG0000757	23	2.2825305419940157e-19	8.651126153143949e-16	TRUE
OG0000381	OG0000082	23	2.3068072349925237e-19	8.736127926973537e-16	TRUE
OG0000503	OG0000705	28	2.3074602495230024e-19	8.736127926973537e-16	TRUE
OG0000074	OG0000576	23	2.3068072349925237e-19	8.736127926973537e-16	TRUE
OG0000656	OG0000529	25	2.337746162392363e-19	8.844396407477387e-16	TRUE
OG0000605	OG0000485	25	2.337746162392363e-19	8.844396407477387e-16	TRUE
OG0000103	OG0000234	16	2.3407685176737573e-19	8.85263268051235e-16	TRUE
OG0000926	OG0000947	30	2.35074059062538e-19	8.883929698799325e-16	TRUE
OG0000913	OG0000874	30	2.35074059062538e-19	8.883929698799325e-16	TRUE
OG0000110	OG0001154	26	2.4078954770531778e-19	9.09664690667563e-16	TRUE
OG0000510	OG0000267	21	2.4834751498091076e-19	9.372032021775621e-16	TRUE
OG0000105	OG0000383	21	2.4834751498091076e-19	9.372032021775621e-16	TRUE
OG0000105	OG0000144	21	2.4834751498091076e-19	9.372032021775621e-16	TRUE
OG0000463	OG0000398	23	2.5025440527052537e-19	9.440591414871286e-16	TRUE
OG0001804	OG0001509	24	2.5400126665789456e-19	9.578487463681686e-16	TRUE
OG0000443	OG0000202	20	2.5723700068631193e-19	9.69701636032822e-16	TRUE
OG0000567	OG0000576	25	2.593976914818406e-19	9.77494882760538e-16	TRUE
OG0000338	OG0000290	20	2.6162054492389717e-19	9.848081925445569e-16	TRUE
OG0000384	OG0000230	20	2.6162054492389717e-19	9.848081925445569e-16	TRUE
OG0000384	OG0000277	20	2.6162054492389717e-19	9.848081925445569e-16	TRUE
OG0000314	OG0000364	21	2.638385303264441e-19	9.924437949568465e-16	TRUE
OG0000074	OG0000127	21	2.638385303264441e-19	9.924437949568465e-16	TRUE
OG0000473	OG0000752	24	2.719456869522459e-19	1.0225720273625932e-15	TRUE
OG0000494	OG0000596	25	2.73181105967994e-19	1.0261121311232009e-15	TRUE
OG0000434	OG0000526	25	2.73181105967994e-19	1.0261121311232009e-15	TRUE
OG0001046	OG0001081	25	2.73181105967994e-19	1.0261121311232009e-15	TRUE
OG0000739	OG0000562	28	2.7837719807103885e-19	1.0452545760440228e-15	TRUE
OG0000314	OG0000383	22	2.9017901522978417e-19	1.089177677058416e-15	TRUE
OG0000957	OG0000115	26	2.935314097108629e-19	1.1013660279542337e-15	TRUE
OG0000147	OG0000208	15	2.9870562118106816e-19	1.1203788815177201e-15	TRUE
OG0000450	OG0000709	25	3.0837846470338473e-19	1.1562454554184148e-15	TRUE
OG0001320	OG0001492	16	3.0930215825631448e-19	1.159293714545447e-15	TRUE
OG0000651	OG0000159	17	3.11159841874786e-19	1.1658392229856634e-15	TRUE
OG0001046	OG0001080	23	3.133666806459048e-19	1.1736877797781504e-15	TRUE
OG0000684	OG0000807	31	3.1445643401314763e-19	1.1773482736210469e-15	TRUE
OG0001570	OG0001693	26	3.180913623397734e-19	1.1905320695146102e-15	TRUE
OG0000522	OG0000882	26	3.3771147880348896e-19	1.2635134130941072e-15	TRUE
OG0000726	OG0000786	30	3.4232050286784976e-19	1.2803001980145102e-15	TRUE
OG0000328	OG0000452	21	3.4649581155188753e-19	1.2949911212827264e-15	TRUE
OG0000354	OG0000280	21	3.4649581155188753e-19	1.2949911212827264e-15	TRUE
OG0000595	OG0000501	26	3.4697727093646616e-19	1.2963278805730854e-15	TRUE
OG0001225	OG0001109	29	3.5461033180447617e-19	1.3239008221300794e-15	TRUE
OG0000779	OG0000422	29	3.5461033180447617e-19	1.3239008221300794e-15	TRUE
OG0000149	OG0000652	25	3.6269261539661856e-19	1.3535926237825018e-15	TRUE
OG0001035	OG0000721	34	3.6790788881133353e-19	1.3720784057766082e-15	TRUE
OG0001088	OG0001195	34	3.6790788881133353e-19	1.3720784057766082e-15	TRUE
OG0000455	OG0000401	29	3.7142573149218123e-19	1.3847047458579085e-15	TRUE
OG0001005	OG0000751	33	3.7677313676196344e-19	1.4041404271328652e-15	TRUE
OG0000338	OG0000163	22	3.780487847556029e-19	1.407892393508816e-15	TRUE
OG0000117	OG0000484	22	3.780487847556029e-19	1.407892393508816e-15	TRUE
OG0000084	OG0001133	31	3.8212656073011743e-19	1.4225725553645497e-15	TRUE
OG0000403	OG0000812	25	3.841481884250012e-19	1.4290825716759416e-15	TRUE
OG0001066	OG0000029	25	3.841481884250012e-19	1.4290825716759416e-15	TRUE
OG0000109	OG0000958	24	3.8685569187982576e-19	1.4386437826588446e-15	TRUE
OG0000151	OG0000675	22	3.9063632564709735e-19	1.4521875591656789e-15	TRUE
OG0000821	OG0000844	35	3.9417786033281623e-19	1.4648331897475765e-15	TRUE
OG0000463	OG0000573	25	3.9518079034146138e-19	1.4680393005586676e-15	TRUE
OG0000613	OG0000721	28	4.0581210108471156e-19	1.5069984913081177e-15	TRUE
OG0000579	OG0000232	22	4.1402865932634866e-19	1.5369659657956626e-15	TRUE
OG0001458	OG0001443	13	4.167663338475536e-19	1.546580580767661e-15	TRUE
OG0000728	OG0000173	17	4.1760781678512343e-19	1.5491542884695597e-15	TRUE
OG0000196	OG0000181	16	4.1939534827105234e-19	1.5552343840919817e-15	TRUE
OG0000349	OG0000095	19	4.213864406796662e-19	1.5620647684286809e-15	TRUE
OG0000330	OG0000841	27	4.2636159332109585e-19	1.5799482112168932e-15	TRUE
OG0001067	OG0000295	20	4.2708758613506955e-19	1.5815192253966085e-15	TRUE
OG0000256	OG0000067	20	4.2708758613506955e-19	1.5815192253966085e-15	TRUE
OG0000036	OG0000184	15	4.420338184598312e-19	1.6362870077283148e-15	TRUE
OG0000118	OG0000163	21	4.466794908284397e-19	1.651732430630582e-15	TRUE
OG0000118	OG0000396	21	4.466794908284397e-19	1.651732430630582e-15	TRUE
OG0000298	OG0000408	21	4.466794908284397e-19	1.651732430630582e-15	TRUE
OG0000470	OG0000580	26	4.490645854480889e-19	1.659965892756592e-15	TRUE
OG0000114	OG0000567	22	4.5887302072259955e-19	1.6950261145180637e-15	TRUE
OG0000847	OG0000122	22	4.5887302072259955e-19	1.6950261145180637e-15	TRUE
OG0000383	OG0000140	20	4.593839596063974e-19	1.6963151186795082e-15	TRUE
OG0001124	OG0001101	33	4.605856174215373e-19	1.7001528546728956e-15	TRUE
OG0000931	OG0000081	24	4.634489004053335e-19	1.7101192572414112e-15	TRUE
OG0000733	OG0000189	18	4.657487556317205e-19	1.7180003313689214e-15	TRUE
OG0001769	OG0001691	11	4.709843495538394e-19	1.7367010569624394e-15	TRUE
OG0000607	OG0000532	25	4.717803305933644e-19	1.7390238139077425e-15	TRUE
OG0000925	OG0000723	31	4.769312484893365e-19	1.7573919683603329e-15	TRUE
OG0000727	OG0000552	28	4.987678176829362e-19	1.8372087125964197e-15	TRUE
OG0000731	OG0000334	23	5.123686563674006e-19	1.886643722349838e-15	TRUE
OG0000700	OG0000647	27	5.179392104444979e-19	1.9064852615380745e-15	TRUE
OG0000451	OG0000483	23	5.3627196919513205e-19	1.9732728198446947e-15	TRUE
OG0000864	OG0001005	32	5.486099603102731e-19	2.0179627888030188e-15	TRUE
OG0000114	OG0000670	23	5.492658964104093e-19	2.0196661299183906e-15	TRUE
OG0000948	OG0000838	39	5.570391830067683e-19	2.0475297870632105e-15	TRUE
OG0000732	OG0000096	25	5.595624093077894e-19	2.055361639163525e-15	TRUE
OG0000724	OG0000096	25	5.595624093077894e-19	2.055361639163525e-15	TRUE
OG0000591	OG0000641	25	5.764162246633659e-19	2.116526000676826e-15	TRUE
OG0000417	OG0000531	22	5.942600149131381e-19	2.178990009080185e-15	TRUE
OG0000107	OG0000863	21	5.940164578788994e-19	2.178990009080185e-15	TRUE
OG0000218	OG0000587	22	5.942600149131381e-19	2.178990009080185e-15	TRUE
OG0000587	OG0000335	22	5.942600149131381e-19	2.178990009080185e-15	TRUE
OG0000444	OG0000720	23	6.110361263738536e-19	2.2397192361726415e-15	TRUE
OG0000445	OG0000261	21	6.153322924639725e-19	2.254677419582293e-15	TRUE
OG0000100	OG0000921	27	6.274609754995143e-19	2.2983147144325298e-15	TRUE
OG0001201	OG0001088	34	6.367183653318755e-19	2.331407966499196e-15	TRUE
OG0000826	OG0000881	37	6.376324927169766e-19	2.3339390727196425e-15	TRUE
OG0000831	OG0000957	27	6.4345224948833385e-19	2.3544183103556055e-15	TRUE
OG0000226	OG0000341	19	6.59776273130975e-19	2.4133053625049397e-15	TRUE
OG0000038	OG0000582	25	6.604684208351036e-19	2.414993556364271e-15	TRUE
OG0000896	OG0000727	27	6.717900223650264e-19	2.455533455235774e-15	TRUE
OG0000346	OG0000862	27	6.801672460448406e-19	2.4852865003548064e-15	TRUE
OG0000821	OG0000442	28	6.849703277020649e-19	2.5010912923548464e-15	TRUE
OG0000100	OG0000843	28	6.849703277020649e-19	2.5010912923548464e-15	TRUE
OG0000659	OG0000130	31	7.0817353491188075e-19	2.5849138710837786e-15	TRUE
OG0000152	OG0000254	14	7.096355020004853e-19	2.589347690870186e-15	TRUE
OG0000550	OG0000766	20	7.1397306286786665e-19	2.603360575769974e-15	TRUE
OG0000400	OG0000273	20	7.1397306286786665e-19	2.603360575769974e-15	TRUE
OG0000510	OG0000609	22	7.194294382723509e-19	2.622343089860492e-15	TRUE
OG0000073	OG0000582	24	7.220608243267074e-19	2.6310188013411145e-15	TRUE
OG0002312	OG0001919	13	7.256597671161142e-19	2.643212799081378e-15	TRUE
OG0000659	OG0000885	32	7.2636810476356835e-19	2.643953644028685e-15	TRUE
OG0000716	OG0000839	32	7.2636810476356835e-19	2.643953644028685e-15	TRUE
OG0000269	OG0000189	17	7.409128545863936e-19	2.6959589346390274e-15	TRUE
OG0000251	OG0000653	22	7.53427461192393e-19	2.7395920058471913e-15	TRUE
OG0000247	OG0000653	22	7.53427461192393e-19	2.7395920058471913e-15	TRUE
OG0000471	OG0000768	26	7.813452572925297e-19	2.8401197678350065e-15	TRUE
OG0001108	OG0001315	35	7.845643784190954e-19	2.8508314552863884e-15	TRUE
OG0000092	OG0000611	24	8.212746021324508e-19	2.983188407166493e-15	TRUE
OG0000721	OG0000539	27	8.233622715876422e-19	2.9897346115900096e-15	TRUE
OG0000367	OG0000820	25	8.393143245532758e-19	3.0466021927358842e-15	TRUE
OG0000665	OG0000702	26	8.584762631029037e-19	3.11507779592374e-15	TRUE
OG0000755	OG0000829	20	8.666250574743344e-19	3.1424688808453415e-15	TRUE
OG0000418	OG0000280	20	8.666250574743344e-19	3.1424688808453415e-15	TRUE
OG0001223	OG0001213	37	8.672474860926827e-19	3.1436373519972747e-15	TRUE
OG0000072	OG0000922	22	8.689628795238883e-19	3.147676309872347e-15	TRUE
OG0000519	OG0000138	22	8.689628795238883e-19	3.147676309872347e-15	TRUE
OG0000907	OG0000943	27	8.863941835679363e-19	3.2097081243775018e-15	TRUE
OG0000313	OG0000512	22	8.966517970155353e-19	3.2446265778247467e-15	TRUE
OG0000604	OG0000556	28	8.969667758451195e-19	3.2446265778247467e-15	TRUE
OG0000631	OG0000701	28	8.969667758451195e-19	3.2446265778247467e-15	TRUE
OG0000607	OG0000628	26	8.983600751806418e-19	3.2485444815831883e-15	TRUE
OG0000644	OG0000824	30	9.152722332487302e-19	3.308557788917416e-15	TRUE
OG0000460	OG0000136	21	9.189739788464722e-19	3.3207927004487707e-15	TRUE
OG0000923	OG0000760	24	9.21982174425653e-19	3.330513832165623e-15	TRUE
OG0000645	OG0000485	25	9.313775721047846e-19	3.3632930543220672e-15	TRUE
OG0000479	OG0000223	18	9.339493728153592e-19	3.3714175136890918e-15	TRUE
OG0001233	OG0001169	67	9.408160437716332e-19	3.3950348704342685e-15	TRUE
OG0000328	OG0000160	18	9.46550480649422e-19	3.4133757666134093e-15	TRUE
OG0000395	OG0000214	18	9.46550480649422e-19	3.4133757666134093e-15	TRUE
OG0000507	OG0000291	23	9.69932833610824e-19	3.496491339673413e-15	TRUE
OG0000349	OG0000242	20	9.722533783606596e-19	3.502445302644451e-15	TRUE
OG0001622	OG0001351	20	9.722533783606596e-19	3.502445302644451e-15	TRUE
OG0002610	OG0002533	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002535	OG0002533	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002615	OG0002533	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002533	OG0002613	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002533	OG0002609	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002533	OG0002614	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002533	OG0002611	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002508	OG0002336	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002336	OG0002398	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002448	OG0002502	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0002112	OG0002111	9	9.773264299976729e-19	3.5074483839572688e-15	TRUE
OG0000833	OG0000439	30	9.833727161190467e-19	3.5279383887621433e-15	TRUE
OG0001644	OG0001822	15	9.873454859525806e-19	3.5409779800345724e-15	TRUE
OG0000417	OG0000761	25	1.0217498068319329e-18	3.663109827151662e-15	TRUE
OG0000373	OG0000706	26	1.076831999354884e-18	3.859265646706446e-15	TRUE
OG0000690	OG0000284	21	1.0886644981915715e-18	3.900337403357447e-15	TRUE
OG0000230	OG0000425	20	1.0913075127351054e-18	3.9057977933985864e-15	TRUE
OG0000765	OG0000258	20	1.0913075127351054e-18	3.9057977933985864e-15	TRUE
OG0000277	OG0000425	20	1.0913075127351054e-18	3.9057977933985864e-15	TRUE
OG0000338	OG0000718	24	1.0962535423936663e-18	3.9194810640388986e-15	TRUE
OG0000361	OG0000602	24	1.0962535423936663e-18	3.9194810640388986e-15	TRUE
OG0000640	OG0000412	24	1.0962535423936663e-18	3.9194810640388986e-15	TRUE
OG0000822	OG0000949	40	1.098210687698811e-18	3.925138432308186e-15	TRUE
OG0000587	OG0000749	27	1.1067299669959583e-18	3.954237802407325e-15	TRUE
OG0001255	OG0001263	21	1.1288031774904618e-18	4.02897939469644e-15	TRUE
OG0001254	OG0001263	21	1.1288031774904618e-18	4.02897939469644e-15	TRUE
OG0000362	OG0000163	21	1.1288031774904618e-18	4.02897939469644e-15	TRUE
OG0000840	OG0000887	37	1.1800895214733563e-18	4.2105980117971945e-15	TRUE
