OG1	OG2	direction	pvalue	qvalue	signif
OG0000421	OG0000834	27	2.8678153461669536e-21	1.1833044539228237e-17	true
OG0000610	OG0000847	27	2.8806933858718357e-21	1.1881499857773051e-17	true
OG0000017	OG0000124	24	2.8949519518217725e-21	1.1935608799614615e-17	true
OG0000364	OG0000140	21	2.903257239418834e-21	1.1960433038736495e-17	true
OG0001527	OG0001674	21	2.903257239418834e-21	1.1960433038736495e-17	true
OG0000118	OG0000437	21	2.9154571404087054e-21	1.2005969443498495e-17	true
OG0001253	OG0001291	19	2.9225438257245936e-21	1.2030421898860563e-17	true
OG0000929	OG0000861	32	2.9416365367910892e-21	1.2104257580081242e-17	true
OG0000200	OG0000179	18	2.999149241978041e-21	1.2336063908979039e-17	true
OG0000931	OG0000149	26	3.0066326964273896e-21	1.236198930676961e-17	true
OG0000038	OG0000582	27	3.0399432500554375e-21	1.2494042678411519e-17	true
OG0000216	OG0000372	22	3.0646249095986364e-21	1.2590541948725387e-17	true
OG0000031	OG0000267	18	3.3296716539571767e-21	1.3674081404882607e-17	true
OG0000107	OG0000863	23	3.3391198201840703e-21	1.3702135753156716e-17	true
OG0000432	OG0000049	23	3.3391198201840703e-21	1.3702135753156716e-17	true
OG0000427	OG0000568	26	3.466448355356606e-21	1.4213491492640923e-17	true
OG0000344	OG0000641	26	3.466448355356606e-21	1.4213491492640923e-17	true
OG0000547	OG0000534	26	3.5321506157852174e-21	1.447722227280281e-17	true
OG0000050	OG0000501	25	3.5571110698772125e-21	1.4573823621010356e-17	true
OG0001001	OG0000286	24	3.5879608672543175e-21	1.4694469175987426e-17	true
OG0000352	OG0000453	23	3.6067212326978625e-21	1.4748230976864107e-17	true
OG0000338	OG0000332	23	3.6067212326978625e-21	1.4748230976864107e-17	true
OG0000385	OG0000425	23	3.6067212326978625e-21	1.4748230976864107e-17	true
OG0000615	OG0000125	30	3.6025608103107796e-21	1.4748230976864107e-17	true
OG0001088	OG0001266	35	3.6128404576062696e-21	1.476748678062974e-17	true
OG0000109	OG0000958	26	3.6384945174746556e-21	1.486654504956288e-17	true
OG0000993	OG0000119	28	3.8840150324393664e-21	1.586352925364694e-17	true
OG0000734	OG0000160	20	3.963329780188822e-21	1.6174858536312803e-17	true
OG0000370	OG0000316	22	3.962466631791684e-21	1.6174858536312803e-17	true
OG0000250	OG0000273	20	4.082609801934901e-21	1.6655164933847848e-17	true
OG0000379	OG0000612	25	4.1755377450397756e-21	1.7021006679914228e-17	true
OG0001150	OG0001217	25	4.1755377450397756e-21	1.7021006679914228e-17	true
OG0000604	OG0000270	24	4.205933769052932e-21	1.7138240729130606e-17	true
OG0000418	OG0000250	21	4.264927174600299e-21	1.7371866199765485e-17	true
OG0000815	OG0000957	31	4.288325104226719e-21	1.746037917444811e-17	true
OG0000572	OG0000389	25	4.29692701934989e-21	1.7488603189190617e-17	true
OG0001604	OG0002183	15	4.34981512116765e-21	1.7696981164074963e-17	true
OG0000825	OG0000471	30	4.404458722768776e-21	1.7912336671677603e-17	true
OG0000703	OG0000749	33	4.4597692098128616e-21	1.8130236057663517e-17	true
OG0000105	OG0000466	23	4.5060014981045166e-21	1.8311075182155283e-17	true
OG0000784	OG0000887	39	4.568975086766329e-21	1.8559779382557127e-17	true
OG0000421	OG0000525	25	4.593825792883803e-21	1.865349058410963e-17	true
OG0000775	OG0000295	22	4.6916064493700794e-21	1.9043150566100215e-17	true
OG0000644	OG0000482	27	4.7145712665297936e-21	1.9128950045580362e-17	true
OG0001108	OG0001213	41	4.724662525663144e-21	1.9162469988128955e-17	true
OG0001030	OG0001000	35	4.783050572322089e-21	1.9391772129406752e-17	true
OG0000252	OG0000171	16	4.814580130003667e-21	1.9512047402283778e-17	true
OG0000253	OG0000163	23	4.886667944262723e-21	1.97965364664903e-17	true
OG0001208	OG0001088	37	5.0676550168712525e-21	2.0521800171677772e-17	true
OG0001254	OG0001253	22	5.1014869141815855e-21	2.065081902860706e-17	true
OG0000044	OG0000758	31	5.270875724798222e-21	2.1328260534858786e-17	true
OG0000038	OG0000875	27	5.416948794943149e-21	2.1910869510866187e-17	true
OG0002407	OG0002408	11	5.470624157500199e-21	2.211943591011344e-17	true
OG0000338	OG0000163	24	5.5674426394268456e-21	2.2476190898219915e-17	true
OG0000329	OG0000092	24	5.5674426394268456e-21	2.2476190898219915e-17	true
OG0000496	OG0000453	24	5.5674426394268456e-21	2.2476190898219915e-17	true
OG0000425	OG0000492	24	5.5674426394268456e-21	2.2476190898219915e-17	true
OG0000269	OG0000369	21	5.653316290294397e-21	2.2814074441475926e-17	true
OG0000899	OG0000974	26	5.6730053184936615e-21	2.286709397390365e-17	true
OG0000149	OG0000652	26	5.6730053184936615e-21	2.286709397390365e-17	true
OG0000652	OG0000415	26	5.6730053184936615e-21	2.286709397390365e-17	true
OG0000471	OG0000768	29	5.8088959939628674e-21	2.3405841175249745e-17	true
OG0001066	OG0001085	30	5.825128395298617e-21	2.3462219145447958e-17	true
OG0000558	OG0000433	26	5.8907381948671726e-21	2.3708242562095054e-17	true
OG0000572	OG0000474	26	5.8907381948671726e-21	2.3708242562095054e-17	true
OG0000826	OG0000861	39	6.00638551110118e-21	2.4164397309297543e-17	true
OG0000241	OG0000771	26	6.060585394957159e-21	2.4373086374431984e-17	true
OG0000404	OG0000444	24	6.168270049202412e-21	2.4787110349492065e-17	true
OG0000398	OG0000449	24	6.168270049202412e-21	2.4787110349492065e-17	true
OG0000685	OG0000616	27	6.1791711286133065e-21	2.48213914817634e-17	true
OG0000237	OG0000339	21	6.19508753997681e-21	2.4875784913360502e-17	true
OG0000359	OG0000190	20	6.46624611681891e-21	2.595464445942667e-17	true
OG0000557	OG0000593	27	6.519653545174953e-21	2.6158988269768604e-17	true
OG0000169	OG0000196	19	6.54871663653467e-21	2.6255479782511142e-17	true
OG0000244	OG0000271	19	6.54871663653467e-21	2.6255479782511142e-17	true
OG0000678	OG0000362	21	6.80127861187312e-21	2.724540518109701e-17	true
OG0001257	OG0001154	30	6.803431736495708e-21	2.724540518109701e-17	true
OG0000683	OG0000439	30	6.803431736495708e-21	2.724540518109701e-17	true
OG0000557	OG0000530	26	7.005565799688545e-21	2.8044158269846786e-17	true
OG0002120	OG0002297	12	7.085575158935699e-21	2.834277697692995e-17	true
OG0002120	OG0002298	12	7.085575158935699e-21	2.834277697692995e-17	true
OG0000322	OG0000531	23	7.1056706047626e-21	2.841230743455532e-17	true
OG0000948	OG0000838	40	7.13543699891126e-21	2.852043972882081e-17	true
OG0000437	OG0000145	21	7.453390803530521e-21	2.9779939065758506e-17	true
OG0000404	OG0000741	25	7.580803060638231e-21	3.0277461431099245e-17	true
OG0000822	OG0000345	31	7.659521751909846e-21	3.0580198193605887e-17	true
OG0001618	OG0001674	18	7.804774078357112e-21	3.114823467560727e-17	true
OG0000952	OG0000906	26	7.856445279442953e-21	3.133057033537539e-17	true
OG0000545	OG0000497	26	7.856445279442953e-21	3.133057033537539e-17	true
OG0000865	OG0000069	24	7.887656025326874e-21	3.144306133410106e-17	true
OG0000737	OG0001037	29	8.081485946833315e-21	3.220347913879951e-17	true
OG0000228	OG0000473	20	8.29444768820751e-21	3.303952682149189e-17	true
OG0000668	OG0000008	22	8.429725353461338e-21	3.3565615031600514e-17	true
OG0000430	OG0000618	20	8.512417567010316e-21	3.3869124220069844e-17	true
OG0000159	OG0000285	20	8.512417567010316e-21	3.3869124220069844e-17	true
OG0000337	OG0000389	23	8.557347364203065e-21	3.4034959244614736e-17	true
OG0000251	OG0000653	23	8.722383626160828e-21	3.4665023329288197e-17	true
OG0000247	OG0000653	23	8.722383626160828e-21	3.4665023329288197e-17	true
OG0000579	OG0000862	32	8.892128422573854e-21	3.5326226804171385e-17	true
OG0000670	OG0000127	26	9.030659731466002e-21	3.586297235647505e-17	true
OG0000754	OG0000291	28	9.075927448808338e-21	3.6029078698692915e-17	true
OG0000793	OG0000887	40	9.341225459004372e-21	3.705580199480462e-17	true
OG0000540	OG0000845	33	9.341641819836126e-21	3.705580199480462e-17	true
OG0000230	OG0000425	21	9.371189431530794e-21	3.7130815382644877e-17	true
OG0000278	OG0000408	21	9.371189431530794e-21	3.7130815382644877e-17	true
OG0000277	OG0000425	21	9.371189431530794e-21	3.7130815382644877e-17	true
OG0000084	OG0001133	32	9.40276076707197e-21	3.7241817563794505e-17	true
OG0000510	OG0000267	22	9.457676946092807e-21	3.744516352764703e-17	true
OG0000575	OG0000511	28	9.463132423724731e-21	3.7452603270049867e-17	true
OG0000206	OG0000603	23	9.4869809123277e-21	3.7532804617505195e-17	true
OG0001108	OG0001316	36	9.508750399777387e-21	3.760472346168397e-17	true
OG0000683	OG0000146	29	9.522117806609286e-21	3.7643372428669844e-17	true
OG0000339	OG0000133	20	9.651042533830258e-21	3.8138647546323175e-17	true
OG0001293	OG0001088	34	9.729374825878201e-21	3.8433695038312284e-17	true
OG0000109	OG0000747	24	1.0052860254659067e-20	3.9681613980472885e-17	true
OG0000402	OG0000757	24	1.0052860254659067e-20	3.9681613980472885e-17	true
OG0000159	OG0000189	18	1.0233092110495245e-20	4.0377822760104617e-17	true
OG0000504	OG0000320	23	1.0284891928603816e-20	4.0536393834143236e-17	true
OG0000814	OG0000549	23	1.0284891928603816e-20	4.0536393834143236e-17	true
OG0000314	OG0000383	23	1.0284891928603816e-20	4.0536393834143236e-17	true
OG0001066	OG0000878	29	1.067863335870291e-20	4.207243339797141e-17	true
OG0000314	OG0000364	22	1.0889294898786452e-20	4.287015514886989e-17	true
OG0000314	OG0000408	22	1.0889294898786452e-20	4.287015514886989e-17	true
OG0000424	OG0000407	24	1.0919824060593763e-20	4.297418994797917e-17	true
OG0000523	OG0000509	25	1.095741410099002e-20	4.30573992384425e-17	true
OG0000532	OG0000530	25	1.095741410099002e-20	4.30573992384425e-17	true
OG0000551	OG0000144	25	1.095741410099002e-20	4.30573992384425e-17	true
OG0000530	OG0000533	25	1.095741410099002e-20	4.30573992384425e-17	true
OG0000918	OG0000125	32	1.0990445927889324e-20	4.3170999278072136e-17	true
OG0000269	OG0000284	20	1.1248583835397382e-20	4.415185520053838e-17	true
OG0000693	OG0000528	20	1.1248583835397382e-20	4.415185520053838e-17	true
OG0000278	OG0000585	22	1.1326329975353575e-20	4.44403600359604e-17	true
OG0000607	OG0000559	30	1.1609311836969029e-20	4.553361677738688e-17	true
OG0000623	OG0000798	27	1.1660150290271459e-20	4.57158914362313e-17	true
OG0000857	OG0000720	28	1.1796206873735123e-20	4.6232018905001493e-17	true
OG0000860	OG0000826	38	1.2206223191090564e-20	4.782106904316574e-17	true
OG0000931	OG0000081	25	1.2318633691946877e-20	4.824341813821895e-17	true
OG0000542	OG0000715	28	1.2362770505521871e-20	4.839817143231178e-17	true
OG0001250	OG0001291	19	1.2484167979424636e-20	4.8855158555343484e-17	true
OG0000714	OG0000129	28	1.2536355734031002e-20	4.904106225079635e-17	true
OG0000180	OG0000164	15	1.2738566534509604e-20	4.9813484218481945e-17	true
OG0000539	OG0000584	27	1.3279387895001578e-20	5.1908953791984335e-17	true
OG0000797	OG0000505	29	1.3381981166017028e-20	5.2290470895229674e-17	true
OG0000349	OG0000095	20	1.34608780899803e-20	5.257914377949181e-17	true
OG0000494	OG0000821	31	1.364694923517012e-20	5.3266214779637306e-17	true
OG0000821	OG0000345	31	1.364694923517012e-20	5.3266214779637306e-17	true
OG0000510	OG0000609	23	1.3741742790371224e-20	5.3616225427533e-17	true
OG0000605	OG0000593	27	1.4350749126092835e-20	5.597153466677481e-17	true
OG0000596	OG0000881	32	1.4388393648634667e-20	5.609746487184825e-17	true
OG0000095	OG0000492	21	1.466064998220927e-20	5.713766538447799e-17	true
OG0000656	OG0000529	26	1.4809359033438163e-20	5.765286774920235e-17	true
OG0000628	OG0000530	26	1.4809359033438163e-20	5.765286774920235e-17	true
OG0000605	OG0000530	26	1.4809359033438163e-20	5.765286774920235e-17	true
OG0000329	OG0000670	27	1.5121383674022094e-20	5.882384517009139e-17	true
OG0000478	OG0000673	27	1.5121383674022094e-20	5.882384517009139e-17	true
OG0000297	OG0000208	17	1.517146926551287e-20	5.89748687182782e-17	true
OG0000153	OG0000198	17	1.517146926551287e-20	5.89748687182782e-17	true
OG0000331	OG0000545	24	1.5697234917955907e-20	6.099599509246004e-17	true
OG0000569	OG0000218	25	1.5756028862987023e-20	6.1201746036454e-17	true
OG0000684	OG0000685	28	1.5974790574650614e-20	6.202848292950773e-17	true
OG0000414	OG0000622	25	1.6735429071427612e-20	6.495787941864586e-17	true
OG0000462	OG0000232	23	1.704099715605397e-20	6.609493386433209e-17	true
OG0000462	OG0000270	23	1.704099715605397e-20	6.609493386433209e-17	true
OG0000600	OG0000722	30	1.7069587755461522e-20	6.614239444900852e-17	true
OG0001056	OG0000781	30	1.7069587755461522e-20	6.614239444900852e-17	true
OG0000703	OG0000783	33	1.707218176964081e-20	6.614239444900852e-17	true
OG0000626	OG0000693	23	1.7602038150282967e-20	6.816998575017665e-17	true
OG0000709	OG0000679	30	1.780864002958451e-20	6.894462577096273e-17	true
OG0000265	OG0000300	21	1.8213241965877676e-20	7.045891222654489e-17	true
OG0000312	OG0001067	21	1.8213241965877676e-20	7.045891222654489e-17	true
OG0000282	OG0000551	22	1.903241995350034e-20	7.360075755501011e-17	true
OG0000303	OG0000590	17	1.917471187644682e-20	7.412364618657857e-17	true
OG0000259	OG0000224	18	1.925958783629518e-20	7.436939288685189e-17	true
OG0001618	OG0001655	18	1.925958783629518e-20	7.436939288685189e-17	true
OG0000288	OG0000205	18	1.925958783629518e-20	7.436939288685189e-17	true
OG0000632	OG0000526	28	1.9350834460500907e-20	7.469419248699983e-17	true
OG0000150	OG0000477	19	1.9531383204261628e-20	7.53633317754133e-17	true
OG0000511	OG0000482	27	1.9551552104430013e-20	7.541336821759171e-17	true
OG0000207	OG0000598	21	1.959649722437843e-20	7.555889834948542e-17	true
OG0000222	OG0000799	19	1.973692589449279e-20	7.607234511081559e-17	true
OG0000792	OG0000471	29	2.0164675554303102e-20	7.769243244575411e-17	true
OG0001821	OG0001829	10	2.0207877311981953e-20	7.77444701680683e-17	true
OG0002450	OG0002507	10	2.0207877311981953e-20	7.77444701680683e-17	true
OG0002508	OG0002336	10	2.0207877311981953e-20	7.77444701680683e-17	true
OG0002336	OG0002398	10	2.0207877311981953e-20	7.77444701680683e-17	true
OG0001177	OG0001284	33	2.0468864157584415e-20	7.871962834312e-17	true
OG0000397	OG0000353	24	2.100223494083025e-20	8.074122639270337e-17	true
OG0000723	OG0000884	36	2.1038637967972138e-20	8.0851493431518e-17	true
OG0000295	OG0000499	23	2.1094244429663957e-20	8.103545130391072e-17	true
OG0000739	OG0000367	25	2.1723588015833087e-20	8.34225291724587e-17	true
OG0001223	OG0001266	36	2.240368051683302e-20	8.600267060852138e-17	true
OG0000652	OG0000081	25	2.2487553638355185e-20	8.629300824855107e-17	true
OG0001048	OG0000744	31	2.3147243718423957e-20	8.87919451041136e-17	true
OG0000494	OG0000826	31	2.4021514804250896e-20	9.211187507020172e-17	true
OG0000253	OG0000257	20	2.4236230121837136e-20	9.283323606890267e-17	true
OG0000251	OG0000473	20	2.4236230121837136e-20	9.283323606890267e-17	true
OG0000247	OG0000473	20	2.4236230121837136e-20	9.283323606890267e-17	true
OG0000253	OG0000396	22	2.4412446704330923e-20	9.343985324501951e-17	true
OG0000394	OG0000067	22	2.4412446704330923e-20	9.343985324501951e-17	true
OG0000153	OG0000476	16	2.445118036754565e-20	9.355391458410039e-17	true
OG0000451	OG0000483	25	2.454409883998409e-20	9.377239066534449e-17	true
OG0000518	OG0000509	25	2.454409883998409e-20	9.377239066534449e-17	true
OG0000509	OG0000531	25	2.454409883998409e-20	9.377239066534449e-17	true
OG0000509	OG0000565	25	2.454409883998409e-20	9.377239066534449e-17	true
OG0000462	OG0000862	32	2.562883852933307e-20	9.788100209874436e-17	true
OG0000883	OG0000517	33	2.6248367177338046e-20	1.0021054349023231e-16	true
OG0001225	OG0001109	29	2.629104806203663e-20	1.0033691054304174e-16	true
OG0000732	OG0000872	33	2.633879078161658e-20	1.0048249642705515e-16	true
OG0000318	OG0000566	32	2.7201633590777454e-20	1.0369868745909482e-16	true
OG0000697	OG0001058	32	2.7201633590777454e-20	1.0369868745909482e-16	true
OG0000940	OG0000658	27	2.785252633757261e-20	1.0614139659814256e-16	true
OG0000328	OG0000267	20	2.7967384973162775e-20	1.0654033383001668e-16	true
OG0000338	OG0000290	21	2.812945852881051e-20	1.0707984023933287e-16	true
OG0001686	OG0001527	21	2.812945852881051e-20	1.0707984023933287e-16	true
OG0000265	OG0000817	27	2.8316337533012775e-20	1.0775206043645189e-16	true
OG0000074	OG0000127	22	2.843389679367503e-20	1.0816010591689088e-16	true
OG0000912	OG0000074	23	2.886546531060365e-20	1.0976188564071755e-16	true
OG0000644	OG0000824	31	3.054501155784189e-20	1.1610625660825932e-16	true
OG0000948	OG0000596	33	3.0595205643743507e-20	1.1625485422985315e-16	true
OG0000717	OG0000391	22	3.066940098768779e-20	1.1645227155824524e-16	true
OG0000331	OG0000402	22	3.066940098768779e-20	1.1645227155824524e-16	true
OG0000450	OG0000523	24	3.07258942822999e-20	1.1654001183688455e-16	true
OG0000450	OG0000546	24	3.07258942822999e-20	1.1654001183688455e-16	true
OG0000432	OG0000562	24	3.07258942822999e-20	1.1654001183688455e-16	true
OG0000857	OG0000610	27	3.077828800282562e-20	1.166120292851948e-16	true
OG0000610	OG0000720	27	3.077828800282562e-20	1.166120292851948e-16	true
OG0000567	OG0000611	27	3.077828800282562e-20	1.166120292851948e-16	true
OG0000424	OG0000411	24	3.1332397723868384e-20	1.1866849311622029e-16	true
OG0000973	OG0000845	42	3.171895197480997e-20	1.200890989210982e-16	true
OG0000649	OG0000766	25	3.198847861663855e-20	1.2097832359901604e-16	true
OG0000805	OG0000380	25	3.198847861663855e-20	1.2097832359901604e-16	true
OG0000905	OG0000914	25	3.198847861663855e-20	1.2097832359901604e-16	true
OG0000279	OG0000623	23	3.2089895531745423e-20	1.213180627545313e-16	true
OG0000216	OG0000521	23	3.2149029643506487e-20	1.2149776133382072e-16	true
OG0000681	OG0000989	39	3.298757132976891e-20	1.2462180836143365e-16	true
OG0000346	OG0000862	28	3.3350353864473125e-20	1.2594690780059239e-16	true
OG0000481	OG0000363	24	3.3747085965045905e-20	1.2739921546975149e-16	true
OG0000106	OG0000044	24	3.4814751505826704e-20	1.313824162757774e-16	true
OG0002343	OG0002314	11	3.549744895519543e-20	1.3391049460008019e-16	true
OG0000649	OG0000155	26	3.5872149305739367e-20	1.3527528304932678e-16	true
OG0000270	OG0000353	21	3.619820681515235e-20	1.3640661844284808e-16	true
OG0000275	OG0000353	21	3.619820681515235e-20	1.3640661844284808e-16	true
OG0001223	OG0001292	37	3.6214076008655864e-20	1.3641733008633875e-16	true
OG0001005	OG0000751	34	3.660227691682311e-20	1.3783009200780616e-16	true
OG0000384	OG0000144	23	3.668712904028299e-20	1.3809995407784132e-16	true
OG0000668	OG0000842	36	3.7358037858892946e-20	1.4057490027775427e-16	true
OG0000369	OG0000690	25	3.8173925657733876e-20	1.4359341526533941e-16	true
OG0000822	OG0000620	32	3.9586046443427647e-20	1.488517219029617e-16	true
OG0000058	OG0000060	17	4.04378023345105e-20	1.5199992214652005e-16	true
OG0000813	OG0000069	22	4.091294038694228e-20	1.5367557833915626e-16	true
OG0000354	OG0000280	22	4.091294038694228e-20	1.5367557833915626e-16	true
OG0000288	OG0000477	21	4.1299815597236535e-20	1.5507312215912734e-16	true
OG0000992	OG0000960	42	4.146465989993215e-20	1.556362782266064e-16	true
OG0000596	OG0000469	26	4.20390690131554e-20	1.5773576839194185e-16	true
OG0000126	OG0000733	20	4.208723335943191e-20	1.5785992660925581e-16	true
OG0000908	OG0000130	34	4.2155227004196725e-20	1.580583446143576e-16	true
OG0000222	OG0000327	19	4.2609327419478804e-20	1.5970378524638793e-16	true
OG0000330	OG0000300	21	4.272415456100054e-20	1.6007687513917725e-16	true
OG0000421	OG0000382	23	4.344695388416484e-20	1.6272680534293913e-16	true
OG0000244	OG0000693	19	4.4443271166757124e-20	1.6639891228959813e-16	true
OG0001618	OG0001686	18	4.5331661300095206e-20	1.6966445157504853e-16	true
OG0000799	OG0000327	21	4.638371843422753e-20	1.7354000106383532e-16	true
OG0000221	OG0000205	17	4.6632207975700915e-20	1.744073889964799e-16	true
OG0000813	OG0000797	28	4.735318694020982e-20	1.7704066683283782e-16	true
OG0000193	OG0000234	16	4.798306819933507e-20	1.7933159714612415e-16	true
OG0000092	OG0000419	23	4.8046408844723234e-20	1.7950426314302476e-16	true
OG0000727	OG0000873	37	4.8099889776098693e-20	1.79639982637627e-16	true
OG0000398	OG0000339	23	4.967844954189855e-20	1.8546932870227488e-16	true
OG0000194	OG0000317	19	5.029843136319459e-20	1.8765016949030767e-16	true
OG0000410	OG0000818	19	5.029843136319459e-20	1.8765016949030767e-16	true
OG0000491	OG0000559	29	5.0834535431630206e-20	1.89582692990836e-16	true
OG0000477	OG0000307	22	5.3012206664927936e-20	1.9763373383535008e-16	true
OG0000837	OG0001053	29	5.3191074789015933e-20	1.9822999886823405e-16	true
OG0000724	OG0001058	31	5.466912065779905e-20	2.0366583183696458e-16	true
OG0000804	OG0001058	33	5.516992813782802e-20	2.0545846279042934e-16	true
OG0000105	OG0000383	22	5.850852215286472e-20	2.178142699910054e-16	true
OG0000782	OG0000989	42	5.926333495120046e-20	2.205458684989064e-16	true
OG0000344	OG0000279	21	5.979310184819704e-20	2.2243832544946526e-16	true
OG0000173	OG0000402	18	6.073982619142956e-20	2.258800248885156e-16	true
OG0000793	OG0000904	38	6.084027718734904e-20	2.261732660968066e-16	true
OG0000974	OG0000984	26	6.129672321459161e-20	2.277892383699394e-16	true
OG0000493	OG0000759	28	6.164396527592364e-20	2.2899838726759874e-16	true
OG0000644	OG0000529	26	6.16925480252477e-20	2.290975960315058e-16	true
OG0000400	OG0000375	22	6.362158507543618e-20	2.36177396777363e-16	true
OG0000644	OG0000593	27	6.44245471532353e-20	2.390734218671081e-16	true
OG0000450	OG0000518	24	6.564714925619835e-20	2.433516817377622e-16	true
OG0000450	OG0000531	24	6.564714925619835e-20	2.433516817377622e-16	true
OG0000450	OG0000565	24	6.564714925619835e-20	2.433516817377622e-16	true
OG0000632	OG0000783	32	6.609009079387534e-20	2.449069577669647e-16	true
OG0000088	OG0000862	30	6.688940536141389e-20	2.47781261223937e-16	true
OG0000207	OG0000156	20	6.951606683821083e-20	2.5742025698638874e-16	true
OG0000987	OG0000922	26	6.961721577724265e-20	2.577036890241293e-16	true
OG0000453	OG0000261	22	7.090847647991718e-20	2.62298143973703e-16	true
OG0000364	OG0000268	22	7.090847647991718e-20	2.62298143973703e-16	true
OG0000821	OG0000620	32	7.187789431116103e-20	2.657902400197306e-16	true
OG0001458	OG0001443	14	7.260077012307488e-20	2.6836852893200907e-16	true
OG0000298	OG0000242	20	7.277213292422332e-20	2.689070514741924e-16	true
OG0001124	OG0001106	31	7.298478094210792e-20	2.6959769712423277e-16	true
OG0000239	OG0000183	18	7.30545382093727e-20	2.69760219226825e-16	true
OG0000459	OG0000773	27	7.324408272624387e-20	2.7036479565307915e-16	true
OG0000494	OG0001058	29	7.330155990487446e-20	2.7048161959069367e-16	true
OG0000379	OG0000519	24	7.402964173499267e-20	2.730720103789322e-16	true
OG0000746	OG0000044	29	7.495567609415683e-20	2.763905043158461e-16	true
OG0000368	OG0000783	29	7.51309946485718e-20	2.769394575906026e-16	true
OG0000510	OG0000452	24	7.85890386778398e-20	2.8958418181039614e-16	true
OG0000058	OG0000172	16	7.917518076321755e-20	2.9164137452839557e-16	true
OG0000779	OG0001035	38	8.051446318339684e-20	2.9647033368567224e-16	true
OG0000572	OG0000460	25	8.155242081264865e-20	3.001867500794797e-16	true
OG0000118	OG0000163	22	8.411354347915116e-20	3.095052112780475e-16	true
OG0000561	OG0000800	29	8.461491286487187e-20	3.112406953795583e-16	true
OG0000325	OG0000125	24	8.47828699487053e-20	3.117489943426801e-16	true
OG0000731	OG0000367	24	8.600322696246193e-20	3.161252823161975e-16	true
OG0001104	OG0001169	83	8.628854188424658e-20	3.1706273592814097e-16	true
OG0000112	OG0000887	35	8.793002936698913e-20	3.22980969209498e-16	true
OG0000772	OG0000511	31	8.980553381676589e-20	3.2975433236434925e-16	true
OG0000911	OG0000119	26	9.06188104359018e-20	3.3262395085713297e-16	true
OG0000451	OG0000381	23	9.346965772889063e-20	3.4296801205210336e-16	true
OG0000448	OG0000069	21	9.656322346424817e-20	3.541951212766853e-16	true
OG0002610	OG0002615	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002610	OG0002613	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002610	OG0002609	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002610	OG0002614	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002610	OG0002611	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002474	OG0002475	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002615	OG0002613	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002615	OG0002609	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002615	OG0002614	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002615	OG0002611	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002613	OG0002609	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002613	OG0002614	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002613	OG0002611	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002609	OG0002614	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002609	OG0002611	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002544	OG0002543	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0002614	OG0002611	9	9.77326429997673e-20	3.5636261784078383e-16	true
OG0000383	OG0000140	21	9.829641048945674e-20	3.582935296950355e-16	true
OG0001315	OG0001223	35	9.87734088215621e-20	3.599069315585772e-16	true
OG0001482	OG0001403	19	9.946171239159223e-20	3.622888895395251e-16	true
OG0000870	OG0000279	23	1.0156510533275303e-19	3.698218562250099e-16	true
OG0000665	OG0000587	28	1.0396772295883759e-19	3.7843875326527216e-16	true
OG0000330	OG0000817	27	1.0442859799535193e-19	3.799842451843546e-16	true
OG0000753	OG0000389	26	1.0719600439877169e-19	3.899185219036858e-16	true
OG0000521	OG0000190	20	1.0841059742741082e-19	3.9419960296006713e-16	true
OG0002349	OG0001848	12	1.0854221532844543e-19	3.944042964432264e-16	true
OG0002072	OG0002314	12	1.0854221532844543e-19	3.944042964432264e-16	true
OG0000361	OG0000602	25	1.1143911932712244e-19	4.04790173735216e-16	true
OG0000161	OG0000212	15	1.130362682881654e-19	4.103070003108793e-16	true
OG0000164	OG0000508	15	1.130362682881654e-19	4.103070003108793e-16	true
OG0000151	OG0000675	23	1.133280367317344e-19	4.112235434473969e-16	true
OG0000105	OG0000585	22	1.1477529943885183e-19	4.1633084037975665e-16	true
OG0000656	OG0000824	30	1.173665478981113e-19	4.2558280682183225e-16	true
OG0000290	OG0000257	19	1.1851425764878882e-19	4.29595764834705e-16	true
OG0002362	OG0002448	10	1.2124726387189173e-19	4.3919843887405454e-16	true
OG0002533	OG0002349	10	1.2124726387189173e-19	4.3919843887405454e-16	true
OG0001663	OG0001528	20	1.2129563666983158e-19	4.3922173417653186e-16	true
OG0000929	OG0000858	31	1.2236014780142597e-19	4.429232641419101e-16	true
OG0000653	OG0000228	22	1.2244427490000583e-19	4.43074636124825e-16	true
OG0000384	OG0000278	20	1.2250940019454758e-19	4.4315716770008165e-16	true
