sample_id,sumTPM
ERR1001626,326.653
ERR1001627,366.016
ERR1328122,453.026
ERR1328123,288.542
ERR1328124,295.731
ERR1328125,483.953
ERR1336911,230.114
ERR1336912,171.484
ERR3562601,631.237
ERR3586677,22.985
ERR3586678,234.429
ERR3586679,330.65
ERR3586680,359.933
ERR3586681,7.772
ERR3586682,193.154
ERR3586683,169.397
ERR3586684,368.595
ERR3586685,416.817
ERR3586686,204.843
ERR3586687,528.819
ERR3586688,411.271
ERR3586689,433.666
ERR3586690,33.69
ERR3586691,458.143
ERR3586692,7.943
ERR3586693,254.597
ERR3586694,509.68
ERR3586695,312.562
ERR3586696,487.22
ERR3586697,284.149
ERR3586698,233.708
ERR3586699,195.37
ERR3586700,395.538
ERR3586701,235.622
ERR3586702,494.674
ERR3586703,429.089
ERR3586704,529.031
ERR3586705,300.914
ERR3586706,336.605
ERR3586707,401.527
ERR3586708,354.455
ERR3586709,402.642
ERR3586710,211.685
ERR3586711,331.032
ERR3586712,16.476
ERR3586713,4.158
ERR3586714,235.886
ERR3586715,355.718
ERR3586716,351.056
ERR3586717,36.803
ERR3586718,502.81
ERR3586719,447.139
ERR3586720,394.27
ERR3586721,429.148
ERR3586722,538.472
ERR3586723,254.018
ERR3586724,334.391
ERR3586725,414.634
ERR3586726,330.871
ERR3586727,369.81
ERR3586728,424.289
ERR3586729,409.796
ERR3586730,427.328
ERR3586731,351.477
ERR3586732,443.273
ERR3586733,26.135
ERR3586734,467.341
ERR3586735,5.73
ERR3586736,211.039
ERR3586737,517.303
ERR3586738,88.118
ERR3586739,322.586
ERR3586740,509.551
ERR3586741,8.459
ERR3586742,264.215
ERR3586743,380.026
ERR3586744,377.081
ERR3586745,423.419
ERR3586746,557.736
ERR3586747,3.176
ERR3586748,313.395
ERR3586749,270.318
ERR3586750,256.851
ERR3586751,387.303
ERR3586752,295.955
ERR3586753,306.369
ERR3586754,289.12
ERR3586755,295.923
ERR3586756,323.59
ERR3586757,322.23
ERR3586758,320.981
ERR3586759,324.394
ERR3586760,288.648
ERR3586761,287.28
ERR3586762,292.46
ERR3586763,274.152
ERR3586764,310.994
ERR3586765,317.878
ERR3586766,309.071
ERR3586767,316.238
ERR3586768,357.203
ERR3586769,352.397
ERR3586770,360.154
ERR3586771,367.85
ERR3586772,2.004
ERR3586773,1.958
ERR3586774,1.442
ERR3586775,1.748
ERR3586776,388.852
ERR3586777,392.876
ERR3586778,390.637
ERR3586779,402.276
ERR3586780,580.789
ERR3586781,587.906
ERR3586782,591.236
ERR3586783,594.339
ERR3586784,646.728
ERR3586785,13.586
ERR3586786,21.035
ERR3586787,15.974
ERR3586788,12.555
ERR3586789,326.741
ERR3586790,307.456
ERR3586791,328.25
ERR3586792,323.625
ERR3586793,522.778
ERR3586794,537.226
ERR3586795,544.246
ERR3586796,508.559
ERR3586797,377.312
ERR3586798,392.587
ERR3586799,399.303
ERR3586800,387.188
ERR3586801,425.944
ERR3586802,429.541
ERR3586803,442.496
ERR3586804,442.108
ERR3586805,522.012
ERR3586806,542.944
ERR3586807,535.086
ERR3586808,547.023
ERR3586809,556.695
ERR3586810,544.858
ERR3586811,546.092
ERR3586812,546.807
ERR3586813,355.956
ERR3586814,345.907
ERR3586815,344.353
ERR3586816,342.137
ERR3586817,455.916
ERR3586818,458.645
ERR3586819,456.771
ERR3586820,439.993
ERR3586821,386.837
ERR3586822,383.175
ERR3586823,381.903
ERR3586824,375.44
ERR3586825,434.852
ERR3586826,393.887
ERR3586827,394.908
ERR3586828,442.406
ERR3586829,192.63
ERR3586830,353.396
ERR3586831,401.144
ERR3586832,358.908
ERR3586834,473.066
ERR3586835,496.374
ERR3586836,478.483
ERR3586837,480.801
ERR3586838,507.226
ERR3586839,483.141
ERR3586840,423.584
ERR3586841,438.145
ERR3586842,444.844
ERR3586843,422.1
ERR3586844,424.283
ERR3586845,422.835
ERR3586846,513.119
ERR3586847,482.216
ERR3586848,496.582
ERR3586849,506.544
ERR3586850,491.034
ERR3586851,538.945
ERR3586852,452.86
ERR3586853,460.229
ERR3586854,457.943
ERR3586855,427.342
