sample_id,sumTPM
ERR1001626,48.594
ERR1001627,49.726
ERR1328122,66.572
ERR1328123,53.851
ERR1328124,55.842
ERR1328125,68.015
ERR1336911,35.449
ERR1336912,24.161
ERR3562601,55.996
ERR3586677,0.485
ERR3586678,64.51
ERR3586679,121.725
ERR3586680,63.588
ERR3586681,0
ERR3586682,78.624
ERR3586683,107.803
ERR3586684,71.764
ERR3586685,288.882
ERR3586686,56.759
ERR3586687,133.367
ERR3586688,126.043
ERR3586689,104.752
ERR3586690,3.686
ERR3586691,124.433
ERR3586692,0
ERR3586693,52.233
ERR3586694,90.408
ERR3586695,43.011
ERR3586696,79.361
ERR3586697,44.533
ERR3586698,107.118
ERR3586699,43.769
ERR3586700,57.389
ERR3586701,36.574
ERR3586702,76.398
ERR3586703,104.955
ERR3586704,6419.64
ERR3586705,254.474
ERR3586706,153.265
ERR3586707,92.061
ERR3586708,70.492
ERR3586709,83.751
ERR3586710,26.095
ERR3586711,53.431
ERR3586712,0.326
ERR3586713,0
ERR3586714,60.206
ERR3586715,56.881
ERR3586716,45.892
ERR3586717,0
ERR3586718,84.306
ERR3586719,123.659
ERR3586720,73.669
ERR3586721,134.669
ERR3586722,6452.45
ERR3586723,222.994
ERR3586724,145.743
ERR3586725,91.498
ERR3586726,129.384
ERR3586727,68.532
ERR3586728,318.113
ERR3586729,121.533
ERR3586730,112.081
ERR3586731,72.672
ERR3586732,83.925
ERR3586733,0
ERR3586734,123.423
ERR3586735,0
ERR3586736,40.661
ERR3586737,87.66
ERR3586738,7.609
ERR3586739,63.787
ERR3586740,73.285
ERR3586741,0
ERR3586742,115.666
ERR3586743,230.874
ERR3586744,70.619
ERR3586745,117.018
ERR3586746,137.247
ERR3586747,0.167
ERR3586748,45.826
ERR3586749,44.188
ERR3586750,121.94
ERR3586751,70.825
ERR3586752,86.956
ERR3586753,108.474
ERR3586754,97.527
ERR3586755,95.396
ERR3586756,67.862
ERR3586757,83.397
ERR3586758,73.992
ERR3586759,79.439
ERR3586760,59.425
ERR3586761,70.149
ERR3586762,72.818
ERR3586763,66.794
ERR3586764,45.187
ERR3586765,50.934
ERR3586766,58.158
ERR3586767,50.429
ERR3586768,47.535
ERR3586769,54.453
ERR3586770,51.06
ERR3586771,46.951
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,59.083
ERR3586777,49.435
ERR3586778,55.723
ERR3586779,59.038
ERR3586780,77.918
ERR3586781,83.988
ERR3586782,84.237
ERR3586783,89.349
ERR3586784,95.059
ERR3586785,1.324
ERR3586786,0
ERR3586787,1.627
ERR3586788,0.668
ERR3586789,72.218
ERR3586790,71.167
ERR3586791,72.128
ERR3586792,75.549
ERR3586793,82.944
ERR3586794,72.608
ERR3586795,84.529
ERR3586796,80.182
ERR3586797,73.228
ERR3586798,66.144
ERR3586799,87.503
ERR3586800,68.383
ERR3586801,75.953
ERR3586802,88.035
ERR3586803,66.174
ERR3586804,77.124
ERR3586805,103.432
ERR3586806,107.878
ERR3586807,122.903
ERR3586808,116.164
ERR3586809,106.966
ERR3586810,114.991
ERR3586811,102.397
ERR3586812,103.504
ERR3586813,91.021
ERR3586814,91.589
ERR3586815,89.106
ERR3586816,93.021
ERR3586817,98.846
ERR3586818,106.57
ERR3586819,104.048
ERR3586820,98.875
ERR3586821,167.921
ERR3586822,178.971
ERR3586823,151.795
ERR3586824,156.201
ERR3586825,168.271
ERR3586826,132.09
ERR3586827,132.655
ERR3586828,172.888
ERR3586829,14.281
ERR3586830,39.696
ERR3586831,42.772
ERR3586832,27.954
ERR3586834,128.576
ERR3586835,140.288
ERR3586836,145.966
ERR3586837,144.867
ERR3586838,134.649
ERR3586839,119.239
ERR3586840,74.812
ERR3586841,70.126
ERR3586842,60.38
ERR3586843,79.194
ERR3586844,60.245
ERR3586845,75.389
ERR3586846,94.666
ERR3586847,74.809
ERR3586848,86.075
ERR3586849,85.706
ERR3586850,84.703
ERR3586851,62.97
ERR3586852,93.915
ERR3586853,77.906
ERR3586854,79.407
ERR3586855,90.307
ERR3586856,89.62
ERR3586857,74.197
ERR3586858,22.422
ERR3586859,27.016
ERR3586860,25.953
ERR3586861,24.398
ERR3586862,32.911
ERR3586863,23.002
ERR3586864,26.612
ERR3586865,25.418
ERR3586866,35.206
ERR3586867,32.988
ERR3586868,36.112
ERR3586869,44.833
ERR3586870,31.455
ERR3586871,29.886
ERR3586872,40.26
ERR3586873,29.083
ERR3586890,48.633
ERR3586891,80.687
ERR3586892,53.365
ERR3586893,101.732
ERR3586894,62.964
ERR3586895,42.985
ERR3586896,64.628
ERR3586897,6.693
ERR3586898,46.408
ERR3586899,37.538
ERR3586900,117.491
ERR3586901,34.016
ERR3586902,77.197
ERR3586903,32.013
ERR3586904,26.965
ERR3586905,39.357
ERR3586906,39.174
ERR3586907,38.266
ERR3586908,36.933
ERR3586909,36.542
ERR3586910,40.32
ERR3586911,106.082
ERR3586912,106.607
ERR3586913,102.549
ERR3586914,106.98
ERR3586915,108.464
ERR3586916,111.21
ERR3586917,92.361
ERR3586918,106.547
ERR3586919,405.678
ERR3586920,415.597
ERR3586921,370.374
ERR3586922,390.831
ERR3586923,377.983
ERR3586924,360.048
ERR3586925,376.369
ERR3586926,413.842
ERR3586927,54.543
ERR3586928,66.526
ERR3586929,68.907
ERR3586930,69.723
ERR3586931,72.766
ERR3586932,78.484
ERR3586933,58.254
ERR3586934,74.822
ERR3586935,93.145
ERR3586936,359.565
ERR3586937,53.218
ERR3586938,405.59
ERR3586939,420.5
ERR3586940,101.153
ERR3586941,44.088
ERR3586942,6.562
ERR3586943,77.39
ERR3586944,80.839
ERR3586945,80.32
ERR3586946,55.736
ERR3586947,104.985
ERR3586948,89.84
ERR3586949,85.402
ERR3586950,92.844
ERR3586951,143.948
ERR3586952,131.381
ERR3586953,125.102
ERR3586954,106.672
ERR3586955,107.964
ERR3586956,79.367
ERR3586957,95.453
ERR3586958,77.997
ERR3586959,84.763
ERR3586960,104.657
ERR3586961,87.362
ERR3586962,116.885
ERR3586963,67.016
ERR3586967,65.195
ERR3586968,81.785
ERR3586969,90.052
ERR3586970,245.048
ERR3586971,122.992
ERR3586972,46.889
ERR3586973,65.072
ERR3586974,74.241
ERR3586975,79.456
ERR3586976,57.949
ERR3586977,147.839
ERR3586978,72.46
ERR3586979,54.817
ERR3586980,58.474
ERR3586981,199.334
ERR3586982,113.741
ERR3586983,88.431
ERR3586984,90.827
ERR3586985,52.351
ERR3586986,44.437
ERR3586987,128.455
ERR3586988,117.714
ERR3586989,66.949
ERR3586990,56.516
ERR3586991,124.077
ERR3586992,71.957
ERR3586993,338.092
ERR3586994,30.726
ERR3586995,53.106
ERR3586996,109.256
ERR3586997,74.194
ERR3586998,93.962
ERR3586999,98.214
ERR3587000,119.55
ERR3587001,78.509
ERR3587002,99.592
ERR3587003,190.309
ERR3587004,46.115
ERR3587005,77.198
ERR3587006,50.687
ERR3587007,59.137
ERR3587008,80.482
ERR3587009,14.104
ERR3587010,79.349
ERR3587011,69.508
ERR3587012,59.823
ERR3587013,50.703
ERR3587014,87.574
ERR3587015,122.052
ERR3587016,63.383
ERR3587017,51.847
ERR3587018,28.217
ERR3587019,65.514
ERR3587020,53.632
ERR3587021,105.928
ERR3587022,339.968
ERR3587023,78.734
ERR3587024,56.891
ERR3587025,0
ERR3587026,19.717
ERR3587027,54.325
ERR3587028,8.35
ERR3587029,0
ERR3587030,93.241
ERR3587031,85.461
ERR3587035,106.14
ERR3587037,370.709
ERR3587038,36.075
ERR3587039,56.487
ERR3587040,53.326
ERR3587041,387.788
ERR3587042,357.628
ERR3587043,106.338
ERR3587044,42.503
ERR3587045,0
ERR3587046,81.418
ERR3587047,65.158
ERR3587048,83.554
ERR3587049,47.986
ERR3587050,106.753
ERR3587051,94.03
ERR3587052,85.645
ERR3587053,80.434
ERR3587054,104.006
ERR3587055,143.484
ERR3587056,146.539
ERR3587057,110.631
ERR3587058,98.818
ERR3587059,106.024
ERR3587060,72.814
ERR3587061,95.991
ERR3587062,47.872
ERR3587063,72.562
ERR3587064,60.285
ERR3587065,76.527
ERR3587066,32.845
ERR3587067,30.766
ERR3587068,60.737
ERR3587069,0
ERR3587070,75.638
ERR3587071,88.286
ERR3587072,78.085
ERR3587073,119.234
ERR3587074,110.024
ERR3587075,104.528
ERR3587076,219.344
ERR3587077,244.372
ERR3587078,55.315
ERR3587079,44.898
ERR3587080,158.555
ERR3587081,112.771
ERR3587082,69.354
ERR3587083,56.518
ERR3587084,93.979
ERR3587085,114.578
ERR3587086,105.544
ERR3587087,60.841
ERR3587090,79.02
ERR3587091,78.266
ERR3587092,102.532
ERR3587093,259
ERR3587094,140.392
ERR3587095,59.121
ERR3587096,76.881
ERR3587097,84.349
ERR3587098,58.448
ERR3587099,156.948
ERR3587100,79.462
ERR3587101,55.689
ERR3587102,71.864
ERR3587103,182.064
ERR3587104,88.053
ERR3587105,85.958
ERR3587106,36.351
ERR3587107,27.003
ERR3587108,39.583
ERR3587109,3.557
ERR3587110,42.088
ERR3587111,35.341
ERR3587112,95.407
ERR3587113,0
ERR3587114,36.037
ERR3587115,0
ERR3587116,66.561
ERR3587117,44.485
ERR3587118,23.878
ERR3587119,77.508
ERR3587120,81.311
ERR3587121,66.493
ERR3587122,0
ERR3587123,55.073
ERR3587124,46.276
ERR3587125,17.384
ERR3587126,0
ERR3587127,2.109
ERR3587128,53.579
ERR3587129,9.646
ERR3587130,38.745
ERR3587131,78.341
ERR3587132,0
ERR3587133,9.285
ERR3587134,54.838
ERR3587135,57.458
ERR3587136,25.041
ERR3587137,31.208
ERR3587138,80.178
ERR3587139,133.499
ERR3587140,112.75
ERR3587141,9.207
ERR3587142,34.611
ERR3587143,36.067
ERR3587144,16.767
ERR3587145,0
ERR3587146,52.089
ERR3587147,41.602
ERR3587148,57.755
ERR3587149,72.751
ERR3587150,46.726
ERR3587151,20.868
ERR3587154,36.957
ERR3587155,47.853
ERR3587156,47.723
ERR3587157,0
ERR3587158,1.903
ERR3587159,4.404
ERR3587160,0
ERR3587161,2.328
ERR3587162,0
ERR3587163,0
ERR3587164,0
ERR3587165,79.41
ERR3587166,0
ERR3587167,29.439
ERR3587168,8.526
ERR3587169,69.996
ERR3587170,4.502
ERR3587171,46.029
ERR3587172,0
ERR3587173,47.316
ERR3587174,1.566
ERR3587175,89.162
ERR3587176,0
ERR3587177,16.324
ERR3587178,54.034
ERR3587179,19.506
ERR3587180,0
ERR3587181,40.697
ERR3587182,49.367
ERR3587183,0.722
ERR3587184,5.139
ERR3587185,2.325
ERR3587186,0
ERR3587187,65.618
ERR3587188,74.753
ERR3587189,0
ERR3587190,45.386
ERR3587191,54.596
ERR3587192,109.297
ERR3587193,104.775
ERR3587194,55.126
ERR3587195,28.444
ERR3587196,23.195
ERR3587197,41.094
ERR3587198,65.61
ERR3587199,49.535
ERR3587200,59.621
ERR3587201,51.337
ERR3587202,59.178
ERR3587203,47.155
ERR3587204,64.641
