sample_id,sumTPM
ERR1001626,149.963
ERR1001627,127.704
ERR1328122,97.025
ERR1328123,116.231
ERR1328124,124.733
ERR1328125,106.424
ERR1336911,77.478
ERR1336912,56.089
ERR3562601,197.083
ERR3586677,34.214
ERR3586678,116.59
ERR3586679,192.556
ERR3586680,189.138
ERR3586681,9.38
ERR3586682,116.459
ERR3586683,236.12
ERR3586684,228.198
ERR3586685,352.6
ERR3586686,111.997
ERR3586687,277.415
ERR3586688,251.383
ERR3586689,465.002
ERR3586690,18.836
ERR3586691,269.994
ERR3586692,21.45
ERR3586693,178.397
ERR3586694,224.513
ERR3586695,226.466
ERR3586696,196.504
ERR3586697,139.327
ERR3586698,132.317
ERR3586699,117.073
ERR3586700,244.36
ERR3586701,149.892
ERR3586702,1029.71
ERR3586703,190.955
ERR3586704,157.562
ERR3586705,131.266
ERR3586706,160.545
ERR3586707,192.872
ERR3586708,234.64
ERR3586709,202.966
ERR3586710,121.75
ERR3586711,279.966
ERR3586712,14.776
ERR3586713,10.544
ERR3586714,117.542
ERR3586715,192.479
ERR3586716,287.114
ERR3586717,34.47
ERR3586718,199.749
ERR3586719,252.743
ERR3586720,244.182
ERR3586721,208.753
ERR3586722,151.173
ERR3586723,117.12
ERR3586724,166.673
ERR3586725,189.933
ERR3586726,202.061
ERR3586727,211.486
ERR3586728,350.225
ERR3586729,242.281
ERR3586730,427.503
ERR3586731,243.275
ERR3586732,211.945
ERR3586733,11.27
ERR3586734,279.164
ERR3586735,12.517
ERR3586736,163.225
ERR3586737,225.219
ERR3586738,63.147
ERR3586739,196.26
ERR3586740,1009.93
ERR3586741,15.346
ERR3586742,144.358
ERR3586743,374.278
ERR3586744,210.661
ERR3586745,235.059
ERR3586746,309.621
ERR3586747,10.465
ERR3586748,226.364
ERR3586749,145.703
ERR3586750,133.52
ERR3586751,161.817
ERR3586752,121.639
ERR3586753,119.882
ERR3586754,124.426
ERR3586755,105.701
ERR3586756,126.36
ERR3586757,136.013
ERR3586758,127.055
ERR3586759,137.33
ERR3586760,90.779
ERR3586761,98.55
ERR3586762,90.77
ERR3586763,103.408
ERR3586764,136.339
ERR3586765,129.896
ERR3586766,139.065
ERR3586767,138.429
ERR3586768,114.444
ERR3586769,118.671
ERR3586770,115.848
ERR3586771,115.491
ERR3586772,2.485
ERR3586773,0.642
ERR3586774,5.951
ERR3586775,1.485
ERR3586776,120.31
ERR3586777,131.78
ERR3586778,133.048
ERR3586779,127.815
ERR3586780,152.404
ERR3586781,157.513
ERR3586782,142.289
ERR3586783,161.294
ERR3586784,163.142
ERR3586785,31.8
ERR3586786,37.062
ERR3586787,36.985
ERR3586788,30.824
ERR3586789,161.809
ERR3586790,173.396
ERR3586791,159.945
ERR3586792,162.814
ERR3586793,142.783
ERR3586794,143.121
ERR3586795,144.482
ERR3586796,154.959
ERR3586797,158.986
ERR3586798,170.241
ERR3586799,148.443
ERR3586800,148.843
ERR3586801,155.722
ERR3586802,163.131
ERR3586803,152.872
ERR3586804,163.685
ERR3586805,232.499
ERR3586806,230.503
ERR3586807,231.271
ERR3586808,242.152
ERR3586809,236.017
ERR3586810,227.94
ERR3586811,209.17
ERR3586812,226.416
ERR3586813,138.699
ERR3586814,134.616
ERR3586815,143.584
ERR3586816,127.705
