sample_id,sumTPM
ERR1001626,3.127
ERR1001627,2.565
ERR1328122,0
ERR1328123,1.163
ERR1328124,1.367
ERR1328125,0.978
ERR1336911,0.08
ERR1336912,0
ERR3562601,0
ERR3586677,0
ERR3586678,0.752
ERR3586679,2.162
ERR3586680,1.356
ERR3586681,0
ERR3586682,3.328
ERR3586683,0
ERR3586684,1.253
ERR3586685,1.078
ERR3586686,0
ERR3586687,3.048
ERR3586688,1.836
ERR3586689,0.289
ERR3586690,0
ERR3586691,1.373
ERR3586692,0
ERR3586693,0.458
ERR3586694,1.902
ERR3586695,0.566
ERR3586696,2.489
ERR3586697,0.39
ERR3586698,0.937
ERR3586699,1.435
ERR3586700,1.169
ERR3586701,0.922
ERR3586702,1.837
ERR3586703,0.819
ERR3586704,0.96
ERR3586705,1.591
ERR3586706,2.672
ERR3586707,4.61
ERR3586708,1.478
ERR3586709,2.934
ERR3586710,0.287
ERR3586711,0.4
ERR3586712,0
ERR3586713,0
ERR3586714,0.537
ERR3586715,0
ERR3586716,0
ERR3586717,0
ERR3586718,0.575
ERR3586719,1.08
ERR3586720,0.877
ERR3586721,0.748
ERR3586722,1.532
ERR3586723,0
ERR3586724,1.282
ERR3586725,4.159
ERR3586726,0.458
ERR3586727,0.789
ERR3586728,0
ERR3586729,2.054
ERR3586730,1.251
ERR3586731,2.842
ERR3586732,0.664
ERR3586733,0
ERR3586734,0.968
ERR3586735,0
ERR3586736,0
ERR3586737,1.342
ERR3586738,1.996
ERR3586739,0
ERR3586740,0.8
ERR3586741,0
ERR3586742,4.361
ERR3586743,0
ERR3586744,1.319
ERR3586745,0
ERR3586746,1.344
ERR3586747,0
ERR3586748,0.198
ERR3586749,1.014
ERR3586750,0
ERR3586751,2.664
ERR3586752,1.317
ERR3586753,2.739
ERR3586754,0.828
ERR3586755,0.266
ERR3586756,0
ERR3586757,0
ERR3586758,0
ERR3586759,0.86
ERR3586760,0
ERR3586761,0
ERR3586762,0
ERR3586763,0.958
ERR3586764,2.389
ERR3586765,2.348
ERR3586766,0.651
ERR3586767,0
ERR3586768,1.179
ERR3586769,1.714
ERR3586770,1.322
ERR3586771,0.654
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,0.97
ERR3586777,0.79
ERR3586778,0.811
ERR3586779,0
ERR3586780,2.273
ERR3586781,0
ERR3586782,1.052
ERR3586783,2.197
ERR3586784,2.145
ERR3586785,0
ERR3586786,0
ERR3586787,0
ERR3586788,0
ERR3586789,0.424
ERR3586790,0
ERR3586791,0
ERR3586792,1.068
ERR3586793,0.806
ERR3586794,1.62
ERR3586795,2.477
ERR3586796,1.453
ERR3586797,1.829
ERR3586798,0
ERR3586799,4.991
ERR3586800,1.038
ERR3586801,0.349
ERR3586802,3.042
ERR3586803,2.152
ERR3586804,1.059
ERR3586805,2.31
ERR3586806,0.574
ERR3586807,4.682
ERR3586808,1.149
ERR3586809,0.467
ERR3586810,1.612
ERR3586811,1.547
ERR3586812,0.958
ERR3586813,5.827
ERR3586814,6.092
ERR3586815,7.158
ERR3586816,3.061
ERR3586817,0.538
ERR3586818,0.969
ERR3586819,1.588
ERR3586820,0.866
ERR3586821,0.593
ERR3586822,3.302
ERR3586823,2.204
ERR3586824,1.65
ERR3586825,1.652
ERR3586826,1.129
ERR3586827,1.369
ERR3586828,2.85
ERR3586829,0
ERR3586830,1.816
ERR3586831,2.683
ERR3586832,2.723
ERR3586834,3.26
ERR3586835,0.831
ERR3586836,2.381
ERR3586837,4.348
ERR3586838,2.471
ERR3586839,3.909
ERR3586840,2.882
ERR3586841,1.416
ERR3586842,4.225
ERR3586843,9.906
ERR3586844,4.395
ERR3586845,8.596
ERR3586846,3.293
ERR3586847,2.663
ERR3586848,3.427
ERR3586849,2.758
ERR3586850,6.075
ERR3586851,6.872
ERR3586852,0
ERR3586853,0
ERR3586854,0
ERR3586855,0
ERR3586856,0
ERR3586857,0
ERR3586858,2.406
ERR3586859,2.935
ERR3586860,7.863
ERR3586861,4.33
ERR3586862,2.429
ERR3586863,7.804
ERR3586864,4.14
ERR3586865,4.28
ERR3586866,0
ERR3586867,0
ERR3586868,0
ERR3586869,0
ERR3586870,0
ERR3586871,0
ERR3586872,0
ERR3586873,0
ERR3586890,9.574
ERR3586891,8.359
ERR3586892,6.229
ERR3586893,0.737
ERR3586894,1.447
ERR3586895,0.962
ERR3586896,6.332
ERR3586897,0
ERR3586898,3.735
ERR3586899,1.521
ERR3586900,4.118
ERR3586901,0
ERR3586902,0.725
ERR3586903,8.746
ERR3586904,5.865
ERR3586905,3.023
ERR3586906,6.227
ERR3586907,6.183
ERR3586908,18.632
ERR3586909,15.305
ERR3586910,0
ERR3586911,11.114
ERR3586912,20.622
ERR3586913,18.245
ERR3586914,21.451
ERR3586915,22.152
ERR3586916,23.524
ERR3586917,18.056
ERR3586918,18.172
ERR3586919,0
ERR3586920,0.477
ERR3586921,0.494
ERR3586922,0
ERR3586923,0.998
ERR3586924,0
ERR3586925,0.494
ERR3586926,0.511
ERR3586927,0
ERR3586928,0
ERR3586929,1.216
ERR3586930,1.233
ERR3586931,0
ERR3586932,1.527
ERR3586933,1.503
ERR3586934,0
ERR3586935,0.177
ERR3586936,1.324
ERR3586937,1.378
ERR3586938,0.486
ERR3586939,0
ERR3586940,0.94
ERR3586941,0
ERR3586942,0
ERR3586943,6.545
ERR3586944,0.889
ERR3586945,0.696
ERR3586946,3.234
ERR3586947,0
ERR3586948,1.493
ERR3586949,0.873
ERR3586950,0.413
ERR3586951,0.909
ERR3586952,0.321
ERR3586953,2.058
ERR3586954,1.492
ERR3586955,2.47
ERR3586956,0.763
ERR3586957,0.876
ERR3586958,1.513
ERR3586959,0.588
ERR3586960,0
ERR3586961,2.166
ERR3586962,0
ERR3586963,0.845
ERR3586967,0
ERR3586968,0
ERR3586969,1.251
ERR3586970,1.498
ERR3586971,0.254
ERR3586972,1.716
ERR3586973,0.774
ERR3586974,1.187
ERR3586975,1.379
ERR3586976,1.477
ERR3586977,0.684
ERR3586978,1.362
ERR3586979,0.832
ERR3586980,1.019
ERR3586981,2.379
ERR3586982,0.99
ERR3586983,5.014
ERR3586984,1.851
ERR3586985,2.621
ERR3586986,2.938
ERR3586987,0
ERR3586988,0.445
ERR3586989,1.04
ERR3586990,0
ERR3586991,1.28
ERR3586992,0
ERR3586993,2.539
ERR3586994,0
ERR3586995,0.978
ERR3586996,0
ERR3586997,2.195
ERR3586998,0.556
ERR3586999,1.101
ERR3587000,0.6
ERR3587001,1.079
ERR3587002,8.167
ERR3587003,2.644
ERR3587004,3.262
ERR3587005,1.271
ERR3587006,0
ERR3587007,1.486
ERR3587008,1.664
ERR3587009,0
ERR3587010,1.343
ERR3587011,0
ERR3587012,1.001
ERR3587013,2.224
ERR3587014,1.863
ERR3587015,3.687
ERR3587016,0
ERR3587017,4.731
ERR3587018,3.467
ERR3587019,2.047
ERR3587020,0
ERR3587021,14.43
ERR3587022,0.809
ERR3587023,0
ERR3587024,1.201
ERR3587025,0
ERR3587026,4.416
ERR3587027,2.042
ERR3587028,0
ERR3587029,0
ERR3587030,1.15
ERR3587031,2.082
ERR3587035,0.912
ERR3587037,2.862
ERR3587038,0
ERR3587039,0.868
ERR3587040,2.423
ERR3587041,0
ERR3587042,0
ERR3587043,1.491
ERR3587044,0
ERR3587045,0
ERR3587046,8.595
ERR3587047,1.754
ERR3587048,0.557
ERR3587049,6.732
ERR3587050,0
ERR3587051,1.536
ERR3587052,2.45
ERR3587053,0.755
ERR3587054,0
ERR3587055,2.898
ERR3587056,0
ERR3587057,1.282
ERR3587058,1.147
ERR3587059,4.599
ERR3587060,0
ERR3587061,2.694
ERR3587062,7.864
ERR3587063,8.013
ERR3587064,5.599
ERR3587065,0
ERR3587066,0
ERR3587067,1.02
ERR3587068,3.707
ERR3587069,0
ERR3587070,0.259
ERR3587071,2.027
ERR3587072,1.022
ERR3587073,0
ERR3587074,0
ERR3587075,9.518
ERR3587076,6.11
ERR3587077,2.873
ERR3587078,1.668
ERR3587079,2.167
ERR3587080,0
ERR3587081,0.414
ERR3587082,0.8
ERR3587083,0
ERR3587084,2.357
ERR3587085,2.734
ERR3587086,0
ERR3587087,0.564
ERR3587090,0
ERR3587091,0.363
ERR3587092,1.492
ERR3587093,2.628
ERR3587094,0.497
ERR3587095,0.34
ERR3587096,1.149
ERR3587097,3.14
ERR3587098,0
ERR3587099,1.232
ERR3587100,1.507
ERR3587101,1.15
ERR3587102,0.718
ERR3587103,0.387
ERR3587104,5.155
ERR3587105,1.155
ERR3587106,0.568
ERR3587107,0
ERR3587108,0.524
ERR3587109,0
ERR3587110,3.023
ERR3587111,1.091
ERR3587112,0.808
ERR3587113,0
ERR3587114,0
ERR3587115,0
ERR3587116,0.701
ERR3587117,1.044
ERR3587118,0
ERR3587119,2.32
ERR3587120,1.49
ERR3587121,1.494
ERR3587122,0
ERR3587123,2.052
ERR3587124,1.476
ERR3587125,1.578
ERR3587126,0
ERR3587127,0
ERR3587128,0.102
ERR3587129,0
ERR3587130,12.46
ERR3587131,0.917
ERR3587132,0
ERR3587133,0.979
ERR3587134,1.667
ERR3587135,2.471
ERR3587136,0.488
ERR3587137,0.535
ERR3587138,0.284
ERR3587139,0.575
ERR3587140,2.208
ERR3587141,0.628
ERR3587142,1.799
ERR3587143,1.074
ERR3587144,0.454
ERR3587145,0
ERR3587146,0
ERR3587147,1.424
ERR3587148,1.363
ERR3587149,0.326
ERR3587150,0.476
ERR3587151,0.84
ERR3587154,0.813
ERR3587155,0
ERR3587156,0
ERR3587157,0
ERR3587158,0.089
ERR3587159,0
ERR3587160,0
ERR3587161,0
ERR3587162,0
ERR3587163,0
ERR3587164,0
ERR3587165,0
ERR3587166,0
ERR3587167,1.021
ERR3587168,0.835
ERR3587169,0.25
ERR3587170,0
ERR3587171,4.548
ERR3587172,0
ERR3587173,0.64
ERR3587174,1.089
ERR3587175,0.73
ERR3587176,0
ERR3587177,0
ERR3587178,0.972
ERR3587179,0
ERR3587180,0
ERR3587181,0.71
ERR3587182,2.122
ERR3587183,0
ERR3587184,1.334
ERR3587185,0
ERR3587186,0
ERR3587187,3.527
ERR3587188,4.292
ERR3587189,0
ERR3587190,1.582
ERR3587191,0.764
ERR3587192,0
ERR3587193,0.893
ERR3587194,1.667
ERR3587195,0
ERR3587196,0
ERR3587197,1.874
ERR3587198,0.103
ERR3587199,0.242
ERR3587200,1.082
ERR3587201,1.272
ERR3587202,0
ERR3587203,0
ERR3587204,0.593
