sample_id,sumTPM
ERR1001626,14.254
ERR1001627,4.215
ERR1328122,3.322
ERR1328123,2.176
ERR1328124,1.783
ERR1328125,2.87
ERR1336911,6.075
ERR1336912,3.749
ERR3562601,9.212
ERR3586677,0
ERR3586678,4.531
ERR3586679,6.443
ERR3586680,4.731
ERR3586681,0
ERR3586682,2.614
ERR3586683,3.063
ERR3586684,5.991
ERR3586685,8.358
ERR3586686,3.744
ERR3586687,7.762
ERR3586688,6.687
ERR3586689,7.12
ERR3586690,0.189
ERR3586691,5.541
ERR3586692,0
ERR3586693,2.765
ERR3586694,6.199
ERR3586695,2.837
ERR3586696,12.472
ERR3586697,2.599
ERR3586698,6.61
ERR3586699,3.04
ERR3586700,4.472
ERR3586701,3.646
ERR3586702,7.819
ERR3586703,6.707
ERR3586704,1771.02
ERR3586705,35.795
ERR3586706,4.6
ERR3586707,5.088
ERR3586708,4.227
ERR3586709,5.176
ERR3586710,3.239
ERR3586711,9.944
ERR3586712,0
ERR3586713,0
ERR3586714,4.987
ERR3586715,7.441
ERR3586716,10.12
ERR3586717,0
ERR3586718,13.101
ERR3586719,7.322
ERR3586720,5.065
ERR3586721,6.482
ERR3586722,1815.62
ERR3586723,30.284
ERR3586724,5.692
ERR3586725,5.866
ERR3586726,5.183
ERR3586727,4.739
ERR3586728,11.486
ERR3586729,6.387
ERR3586730,8.367
ERR3586731,4.098
ERR3586732,3.974
ERR3586733,0
ERR3586734,5.919
ERR3586735,0
ERR3586736,6.898
ERR3586737,6.081
ERR3586738,0.51
ERR3586739,5.021
ERR3586740,7.87
ERR3586741,0
ERR3586742,5.394
ERR3586743,5.315
ERR3586744,5.288
ERR3586745,8.854
ERR3586746,10.2
ERR3586747,0
ERR3586748,3.322
ERR3586749,2.692
ERR3586750,10.301
ERR3586751,4.179
ERR3586752,2.914
ERR3586753,2.511
ERR3586754,3.351
ERR3586755,4.315
ERR3586756,4.859
ERR3586757,4.536
ERR3586758,3.61
ERR3586759,6.803
ERR3586760,5.695
ERR3586761,7.291
ERR3586762,8.246
ERR3586763,6.206
ERR3586764,3.919
ERR3586765,4.706
ERR3586766,3.934
ERR3586767,4.386
ERR3586768,6.673
ERR3586769,6.324
ERR3586770,7.318
ERR3586771,5.62
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,5.007
ERR3586777,5.578
ERR3586778,7.489
ERR3586779,3.052
ERR3586780,3.58
ERR3586781,3.679
ERR3586782,3.937
ERR3586783,5.072
ERR3586784,2.759
ERR3586785,0.115
ERR3586786,0
ERR3586787,0
