sample_id,sumTPM
ERR1001626,4.232
ERR1001627,1.219
ERR1328122,4.604
ERR1328123,2.771
ERR1328124,2.807
ERR1328125,5.139
ERR1336911,1.284
ERR1336912,1.209
ERR3562601,0
ERR3586677,0
ERR3586678,2.792
ERR3586679,3.465
ERR3586680,3.917
ERR3586681,0
ERR3586682,1.774
ERR3586683,1.802
ERR3586684,4.601
ERR3586685,4.97
ERR3586686,2.69
ERR3586687,5.925
ERR3586688,5.133
ERR3586689,3.807
ERR3586690,0
ERR3586691,5.459
ERR3586692,0
ERR3586693,2.957
ERR3586694,2.343
ERR3586695,4.206
ERR3586696,6.088
ERR3586697,3.761
ERR3586698,2.591
ERR3586699,1.307
ERR3586700,6.168
ERR3586701,2.619
ERR3586702,5.082
ERR3586703,3.962
ERR3586704,2.666
ERR3586705,2.664
ERR3586706,2.852
ERR3586707,3.912
ERR3586708,2.383
ERR3586709,4.143
ERR3586710,0.843
ERR3586711,1.857
ERR3586712,0
ERR3586713,0
ERR3586714,2.061
ERR3586715,3.357
ERR3586716,1.828
ERR3586717,0
ERR3586718,9.31
ERR3586719,4.368
ERR3586720,6.204
ERR3586721,5.687
ERR3586722,1.726
ERR3586723,2.764
ERR3586724,2.55
ERR3586725,1.829
ERR3586726,3.088
ERR3586727,3.169
ERR3586728,6.57
ERR3586729,2.992
ERR3586730,4.234
ERR3586731,1.528
ERR3586732,3.867
ERR3586733,0
ERR3586734,3.36
ERR3586735,0
ERR3586736,0.854
ERR3586737,2.986
ERR3586738,0.733
ERR3586739,3.048
ERR3586740,4.538
ERR3586741,0
ERR3586742,3.817
ERR3586743,1.965
ERR3586744,5.137
ERR3586745,2.263
ERR3586746,4.341
ERR3586747,0
ERR3586748,4.272
ERR3586749,3.913
ERR3586750,2.736
ERR3586751,6.214
ERR3586752,5.631
ERR3586753,4.194
ERR3586754,3.222
ERR3586755,3.791
ERR3586756,1.536
ERR3586757,1.582
ERR3586758,0.384
ERR3586759,1.566
ERR3586760,6.9
ERR3586761,6.775
ERR3586762,8.622
ERR3586763,7.377
ERR3586764,2.075
ERR3586765,1.902
ERR3586766,2.383
ERR3586767,2.794
ERR3586768,7.078
ERR3586769,5.445
ERR3586770,6.217
ERR3586771,5.43
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,8.115
ERR3586777,9.647
ERR3586778,6.921
ERR3586779,10.458
ERR3586780,5.556
ERR3586781,7.23
ERR3586782,8.043
ERR3586783,6.051
ERR3586784,4.779
ERR3586785,4.778
ERR3586786,5.794
ERR3586787,2.8
ERR3586788,5.474
ERR3586789,2.486
ERR3586790,1.563
ERR3586791,2.741
ERR3586792,2.513
ERR3586793,8.812
ERR3586794,9.162
ERR3586795,7.57
ERR3586796,9.879
ERR3586797,4.435
ERR3586798,5.172
ERR3586799,6.074
ERR3586800,6.429
ERR3586801,2.98
ERR3586802,2.598
ERR3586803,1.933
ERR3586804,2.693
ERR3586805,5.704
ERR3586806,2.573
ERR3586807,2.307
ERR3586808,3.118
ERR3586809,4.67
ERR3586810,4.384
ERR3586811,2.156
ERR3586812,4.741
ERR3586813,3.124
ERR3586814,3.246
ERR3586815,3.173
ERR3586816,4.083
ERR3586817,3.421
ERR3586818,5
ERR3586819,4.418
ERR3586820,3.321
ERR3586821,5.637
ERR3586822,3.857
ERR3586823,4.001
ERR3586824,4.703
ERR3586825,11.976
ERR3586826,8.488
ERR3586827,5.77
ERR3586828,7.248
ERR3586829,1.784
ERR3586830,3.22
ERR3586831,3.19
ERR3586832,1.345
ERR3586834,5.536
ERR3586835,8.065
ERR3586836,9.235
ERR3586837,8.475
ERR3586838,8.562
ERR3586839,8.302
ERR3586840,6.82
ERR3586841,6.146
ERR3586842,5.505
ERR3586843,7.583
ERR3586844,6.949
ERR3586845,5.92
ERR3586846,4.85
ERR3586847,15.684
ERR3586848,12.573
ERR3586849,10.015
ERR3586850,17.121
ERR3586851,10.077
ERR3586852,19.805
ERR3586853,14.521
ERR3586854,14.057
ERR3586855,10.898
ERR3586856,13.58
ERR3586857,13.74
ERR3586858,5.963
ERR3586859,4.526
ERR3586860,3.33
ERR3586861,3.179
ERR3586862,4.015
ERR3586863,3.527
ERR3586864,4.125
ERR3586865,4.042
ERR3586866,4.787
ERR3586867,4.525
ERR3586868,5.867
ERR3586869,3.485
ERR3586870,6.175
ERR3586871,9.207
ERR3586872,2.223
ERR3586873,3.61
ERR3586890,4.129
ERR3586891,2.396
ERR3586892,3.993
ERR3586893,23.49
ERR3586894,3.363
ERR3586895,0.986
ERR3586896,5.283
ERR3586897,3.108
ERR3586898,2.547
ERR3586899,2.039
ERR3586900,9.583
ERR3586901,0.503
ERR3586902,4.867
ERR3586903,0
ERR3586904,0
ERR3586905,0
ERR3586906,0
ERR3586907,0
ERR3586908,0
ERR3586909,0
ERR3586910,0
ERR3586911,7.603
ERR3586912,4.3
ERR3586913,4.445
ERR3586914,6.858
ERR3586915,4.447
ERR3586916,8.591
ERR3586917,6.146
ERR3586918,5.691
ERR3586919,4.471
ERR3586920,4.925
ERR3586921,4.193
ERR3586922,6.11
ERR3586923,5.162
ERR3586924,4.06
ERR3586925,4.657
ERR3586926,3.885
ERR3586927,11.078
ERR3586928,11.567
ERR3586929,8.69
ERR3586930,11.546
ERR3586931,9.295
ERR3586932,12.742
