sample_id,sumTPM
ERR1001626,624.251
ERR1001627,587.995
ERR1328122,492.523
ERR1328123,887.823
ERR1328124,829.903
ERR1328125,511.383
ERR1336911,746.976
ERR1336912,603.279
ERR3562601,497.162
ERR3586677,232.663
ERR3586678,1155.45
ERR3586679,1372.79
ERR3586680,970.915
ERR3586681,97.342
ERR3586682,422.406
ERR3586683,703.303
ERR3586684,1789.92
ERR3586685,942.655
ERR3586686,1680.91
ERR3586687,944.206
ERR3586688,627.274
ERR3586689,997.473
ERR3586690,225.553
ERR3586691,684.203
ERR3586692,320.194
ERR3586693,2076.12
ERR3586694,1360.1
ERR3586695,2714.93
ERR3586696,1093.77
ERR3586697,2062.93
ERR3586698,1702.7
ERR3586699,1218.35
ERR3586700,900.2
ERR3586701,1076.27
ERR3586702,1840.13
ERR3586703,804.982
ERR3586704,1267.27
ERR3586705,797.466
ERR3586706,1157.9
ERR3586707,932.469
ERR3586708,645.656
ERR3586709,819.021
ERR3586710,1162.73
ERR3586711,1067.2
ERR3586712,445.968
ERR3586713,34.53
ERR3586714,1259.6
ERR3586715,1151.68
ERR3586716,1091.7
ERR3586717,452.367
ERR3586718,1046.27
ERR3586719,1248.09
ERR3586720,896.072
ERR3586721,813.69
ERR3586722,1232.32
ERR3586723,842.124
ERR3586724,1163.65
ERR3586725,950.926
ERR3586726,1424.09
ERR3586727,953.388
ERR3586728,978.211
ERR3586729,590.394
ERR3586730,1013.14
ERR3586731,631.059
ERR3586732,801.103
ERR3586733,218.81
ERR3586734,652.687
ERR3586735,317.07
ERR3586736,1707.31
ERR3586737,1339.41
ERR3586738,391.276
ERR3586739,1187.39
ERR3586740,1844.53
ERR3586741,96.706
ERR3586742,473.738
ERR3586743,769.299
ERR3586744,1811.98
ERR3586745,2949.77
ERR3586746,962.814
ERR3586747,66.163
ERR3586748,2543.87
ERR3586749,1998.32
ERR3586750,1539.53
ERR3586751,1130.29
ERR3586752,579.692
ERR3586753,574.813
ERR3586754,557.809
ERR3586755,552.077
ERR3586756,951.671
ERR3586757,1020.01
ERR3586758,985.869
ERR3586759,944.072
ERR3586760,2502.59
ERR3586761,2507.53
ERR3586762,2501.61
ERR3586763,2415.38
ERR3586764,1144.21
ERR3586765,1123.96
ERR3586766,1167.19
ERR3586767,1116.94
ERR3586768,754.043
ERR3586769,709.876
ERR3586770,773.428
ERR3586771,734.575
ERR3586772,0
ERR3586773,2.002
ERR3586774,0
ERR3586775,0.575
ERR3586776,851.275
ERR3586777,842.389
ERR3586778,835.578
ERR3586779,885.212
ERR3586780,768.486
ERR3586781,800.026
ERR3586782,799.023
ERR3586783,763.081
ERR3586784,760.656
ERR3586785,313.441
ERR3586786,332.661
ERR3586787,339.965
ERR3586788,331.589
