sample_id,sumTPM
ERR1001626,1.605
ERR1001627,0.998
ERR1328122,0
ERR1328123,2.296
ERR1328124,2.709
ERR1328125,0.142
ERR1336911,0.146
ERR1336912,0
ERR3562601,0
ERR3586677,0
ERR3586678,0.358
ERR3586679,2.567
ERR3586680,2.676
ERR3586681,0
ERR3586682,2.003
ERR3586683,4.291
ERR3586684,2.777
ERR3586685,2.097
ERR3586686,1.29
ERR3586687,2.858
ERR3586688,1.064
ERR3586689,1.561
ERR3586690,0
ERR3586691,3.136
ERR3586692,0
ERR3586693,4.996
ERR3586694,9.217
ERR3586695,1.631
ERR3586696,2.046
ERR3586697,3.97
ERR3586698,1.925
ERR3586699,1.455
ERR3586700,10.642
ERR3586701,0.243
ERR3586702,8.689
ERR3586703,5.399
ERR3586704,2.389
ERR3586705,3.603
ERR3586706,3.78
ERR3586707,5.39
ERR3586708,1.219
ERR3586709,2.536
ERR3586710,0.263
ERR3586711,0.402
ERR3586712,0
ERR3586713,0
ERR3586714,0
ERR3586715,0.756
ERR3586716,1.053
ERR3586717,0
ERR3586718,4.159
ERR3586719,2.358
ERR3586720,10.406
ERR3586721,5.54
ERR3586722,2.069
ERR3586723,1.781
ERR3586724,2.102
ERR3586725,5.111
ERR3586726,1.259
ERR3586727,1.755
ERR3586728,1.496
ERR3586729,0
ERR3586730,2.263
ERR3586731,1.069
ERR3586732,0.932
ERR3586733,0
ERR3586734,0
ERR3586735,0
ERR3586736,5.267
ERR3586737,8.549
ERR3586738,0
ERR3586739,0.891
ERR3586740,6.507
ERR3586741,0
ERR3586742,1.989
ERR3586743,3.922
ERR3586744,3.36
ERR3586745,5.994
ERR3586746,0.55
ERR3586747,0
ERR3586748,1.612
ERR3586749,1.662
ERR3586750,0.558
ERR3586751,1.096
ERR3586752,0
ERR3586753,0
ERR3586754,0
ERR3586755,0.461
ERR3586756,1.48
ERR3586757,1.526
ERR3586758,1.608
ERR3586759,0
ERR3586760,0.698
ERR3586761,0
ERR3586762,0
ERR3586763,0.672
ERR3586764,0
ERR3586765,0.481
ERR3586766,0.914
ERR3586767,0.447
ERR3586768,3.353
ERR3586769,1.941
ERR3586770,1.933
ERR3586771,3.8
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,1.362
ERR3586777,1.373
ERR3586778,0.704
ERR3586779,0
ERR3586780,0.399
ERR3586781,1.69
ERR3586782,2.971
ERR3586783,1.687
ERR3586784,1.622
ERR3586785,0
ERR3586786,0
ERR3586787,0
ERR3586788,0
ERR3586789,2.293
ERR3586790,1.521
ERR3586791,3.842
ERR3586792,3.457
ERR3586793,0.597
ERR3586794,0.6
ERR3586795,0.612
ERR3586796,0
ERR3586797,4.417
