sample_id,sumTPM
ERR1001626,708.465
ERR1001627,863.101
ERR1328122,1028.69
ERR1328123,791.579
ERR1328124,733.91
ERR1328125,1042.93
ERR1336911,503.086
ERR1336912,456.822
ERR3562601,607.922
ERR3586677,891.168
ERR3586678,1123.16
ERR3586679,814.768
ERR3586680,797.624
ERR3586681,240.772
ERR3586682,810.631
ERR3586683,469.908
ERR3586684,732.624
ERR3586685,706.893
ERR3586686,917.701
ERR3586687,719.671
ERR3586688,759.393
ERR3586689,930.801
ERR3586690,498.64
ERR3586691,777.602
ERR3586692,700.961
ERR3586693,975.339
ERR3586694,728.995
ERR3586695,493.777
ERR3586696,655.425
ERR3586697,749.895
ERR3586698,581.987
ERR3586699,873.951
ERR3586700,851.613
ERR3586701,784.747
ERR3586702,609.959
ERR3586703,760.985
ERR3586704,845.461
ERR3586705,687.029
ERR3586706,853.183
ERR3586707,964.087
ERR3586708,720.391
ERR3586709,811.076
ERR3586710,844.304
ERR3586711,1059.54
ERR3586712,476.716
ERR3586713,208.482
ERR3586714,1235.4
ERR3586715,754.847
ERR3586716,1087.79
ERR3586717,610.849
ERR3586718,677.692
ERR3586719,793.827
ERR3586720,848.059
ERR3586721,764.397
ERR3586722,889.985
ERR3586723,697.015
ERR3586724,829.265
ERR3586725,946.121
ERR3586726,844.879
ERR3586727,809.05
ERR3586728,712.755
ERR3586729,744.6
ERR3586730,970.461
ERR3586731,702.611
ERR3586732,810.277
ERR3586733,490.356
ERR3586734,768.417
ERR3586735,638.813
ERR3586736,1036.39
ERR3586737,707.036
ERR3586738,927.147
ERR3586739,769.856
ERR3586740,620.802
ERR3586741,304.481
ERR3586742,808.65
ERR3586743,475.619
ERR3586744,742.854
ERR3586745,771.016
ERR3586746,691.805
ERR3586747,261.218
ERR3586748,515.779
ERR3586749,776.91
ERR3586750,603.977
ERR3586751,643.964
ERR3586752,720.127
ERR3586753,730.252
ERR3586754,742.642
ERR3586755,724.285
ERR3586756,796.131
ERR3586757,801.97
ERR3586758,802.561
ERR3586759,770.843
ERR3586760,658.056
ERR3586761,661.032
ERR3586762,669.075
ERR3586763,632.656
ERR3586764,706.883
ERR3586765,716.957
ERR3586766,715.87
ERR3586767,715.908
ERR3586768,555.364
ERR3586769,569.562
ERR3586770,555.699
ERR3586771,567.095
ERR3586772,73.855
ERR3586773,75.729
ERR3586774,90.254
ERR3586775,95.345
ERR3586776,565.311
ERR3586777,585.362
ERR3586778,580.875
ERR3586779,568.584
ERR3586780,983.128
ERR3586781,990.742
ERR3586782,998.109
ERR3586783,1009.23
ERR3586784,815.533
ERR3586785,439.827
ERR3586786,462.493
ERR3586787,469.211
ERR3586788,473.249
ERR3586789,872.344
ERR3586790,857.053
ERR3586791,925.465
ERR3586792,883.333
ERR3586793,520.268
ERR3586794,525.554
ERR3586795,505.883
ERR3586796,512.069
ERR3586797,793.144
ERR3586798,795.174
ERR3586799,791.421
ERR3586800,791.237
ERR3586801,962.925
ERR3586802,963.384
ERR3586803,955.943
ERR3586804,973.195
ERR3586805,845.88
ERR3586806,842.646
ERR3586807,864.637
ERR3586808,850.416
ERR3586809,941.628
ERR3586810,947.487
ERR3586811,968.393
ERR3586812,948.789
ERR3586813,756.61
ERR3586814,779.061
ERR3586815,768.593
ERR3586816,788.63
ERR3586817,661.428
ERR3586818,656.843
ERR3586819,667.931
ERR3586820,660.201
ERR3586821,633.114
ERR3586822,633.039
ERR3586823,633.967
ERR3586824,626.85
ERR3586825,421.279
ERR3586826,416.611
ERR3586827,421.09
ERR3586828,405.91
ERR3586829,808.323
ERR3586830,835.593
ERR3586831,828.772
ERR3586832,840.45
ERR3586834,691.485
ERR3586835,699.792
ERR3586836,709.208
ERR3586837,724.809
ERR3586838,714.974
ERR3586839,704.673
ERR3586840,1268.06
ERR3586841,1208.65
ERR3586842,1228.02
ERR3586843,1239.96
ERR3586844,1248.89
ERR3586845,1204.18
ERR3586846,851.338
ERR3586847,787.565
ERR3586848,880.421
ERR3586849,841.797
