sample_id,sumTPM
ERR1001626,4.111
ERR1001627,0
ERR1328122,0.872
ERR1328123,0
ERR1328124,0
ERR1328125,0.248
ERR1336911,0.731
ERR1336912,0
ERR3562601,0
ERR3586677,0
ERR3586678,1.784
ERR3586679,1.278
ERR3586680,1.798
ERR3586681,0
ERR3586682,0.939
ERR3586683,0
ERR3586684,4.631
ERR3586685,2.407
ERR3586686,3.216
ERR3586687,4.536
ERR3586688,2.615
ERR3586689,2.638
ERR3586690,0
ERR3586691,4.14
ERR3586692,0
ERR3586693,2.094
ERR3586694,3.703
ERR3586695,4.007
ERR3586696,9.261
ERR3586697,1.649
ERR3586698,1.902
ERR3586699,0
ERR3586700,1.19
ERR3586701,1.616
ERR3586702,5.242
ERR3586703,6.24
ERR3586704,7.759
ERR3586705,0.748
ERR3586706,1.346
ERR3586707,0.264
ERR3586708,3.397
ERR3586709,5.998
ERR3586710,3.058
ERR3586711,0.223
ERR3586712,0
ERR3586713,0
ERR3586714,0
ERR3586715,8.792
ERR3586716,1.75
ERR3586717,0
ERR3586718,16.632
ERR3586719,5.316
ERR3586720,0.668
ERR3586721,5.522
ERR3586722,8.164
ERR3586723,0
ERR3586724,0
ERR3586725,0.944
ERR3586726,2.091
ERR3586727,2.915
ERR3586728,0.859
ERR3586729,5.9
ERR3586730,3.811
ERR3586731,2.811
ERR3586732,8.989
ERR3586733,0
ERR3586734,4.765
ERR3586735,0
ERR3586736,0
ERR3586737,2.044
ERR3586738,2.457
ERR3586739,4.443
ERR3586740,3.049
ERR3586741,0
ERR3586742,1.163
ERR3586743,3.347
ERR3586744,3.102
ERR3586745,0
ERR3586746,2.744
ERR3586747,0
ERR3586748,3.311
ERR3586749,4.144
ERR3586750,0.927
ERR3586751,2.73
ERR3586752,4.011
ERR3586753,3.337
ERR3586754,3.363
ERR3586755,4.856
ERR3586756,3.894
ERR3586757,5.352
ERR3586758,12.029
ERR3586759,1.31
ERR3586760,0
ERR3586761,0
ERR3586762,0
ERR3586763,0
ERR3586764,2.316
ERR3586765,1.598
ERR3586766,2.403
ERR3586767,1.57
ERR3586768,2.406
ERR3586769,1.613
ERR3586770,1.628
ERR3586771,1.61
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,0
ERR3586777,2.408
ERR3586778,3.706
ERR3586779,3.672
ERR3586780,1.398
ERR3586781,0
ERR3586782,0
ERR3586783,0.71
ERR3586784,4.54
ERR3586785,0
ERR3586786,0
ERR3586787,0
ERR3586788,0
ERR3586789,3.231
ERR3586790,6.67
ERR3586791,2.666
ERR3586792,2.629
ERR3586793,0.992
ERR3586794,3.986
ERR3586795,1.016
ERR3586796,1.107
ERR3586797,0
ERR3586798,0
ERR3586799,2.555
ERR3586800,3.832
ERR3586801,5.312
ERR3586802,2.186
ERR3586803,2.186
ERR3586804,1.613
ERR3586805,1.76
ERR3586806,0.875
ERR3586807,0.866
ERR3586808,3.501
ERR3586809,2.135
ERR3586810,1.413
ERR3586811,2.184
ERR3586812,1.459
ERR3586813,3.496
ERR3586814,2.9
ERR3586815,2.379
ERR3586816,2.447
ERR3586817,2.647
ERR3586818,0.659
ERR3586819,2.606
ERR3586820,3.957
ERR3586821,1.458
ERR3586822,1.086
ERR3586823,0.712
ERR3586824,3.978
ERR3586825,1.258
ERR3586826,0
ERR3586827,2.78
ERR3586828,4.996
ERR3586829,0
ERR3586830,3.688
ERR3586831,3.652
ERR3586832,0
ERR3586834,0
ERR3586835,1.023
ERR3586836,2.241
ERR3586837,1.113
ERR3586838,0
ERR3586839,1.088
ERR3586840,0
ERR3586841,1.743
ERR3586842,0
ERR3586843,1.843
ERR3586844,0
ERR3586845,0
ERR3586846,0
ERR3586847,0
ERR3586848,0
ERR3586849,0
ERR3586850,0
ERR3586851,0
ERR3586852,0
ERR3586853,0
ERR3586854,0
ERR3586855,0
ERR3586856,0
ERR3586857,0
ERR3586858,0
ERR3586859,0
ERR3586860,0
ERR3586861,0
ERR3586862,0
ERR3586863,0
ERR3586864,0
ERR3586865,0
ERR3586866,0
ERR3586867,0
ERR3586868,0
ERR3586869,0
ERR3586870,0
ERR3586871,0
ERR3586872,0
ERR3586873,0
ERR3586890,3.018
ERR3586891,0.737
ERR3586892,1.103
ERR3586893,10.471
ERR3586894,0
ERR3586895,7.538
ERR3586896,0.538
ERR3586897,0
ERR3586898,1.557
ERR3586899,0.983
ERR3586900,1.69
ERR3586901,0
ERR3586902,2.81
ERR3586903,0
ERR3586904,0
ERR3586905,0
ERR3586906,0
ERR3586907,0
ERR3586908,0
ERR3586909,0
ERR3586910,0
ERR3586911,1.111
ERR3586912,2.225
ERR3586913,6.879
ERR3586914,2.314
ERR3586915,0
ERR3586916,0
ERR3586917,3.445
ERR3586918,0
ERR3586919,2.894
ERR3586920,2.909
ERR3586921,1.504
ERR3586922,1.538
ERR3586923,0
ERR3586924,2.294
ERR3586925,1.504
ERR3586926,0
ERR3586927,3.578
ERR3586928,3.6
ERR3586929,7.409
ERR3586930,1.877
ERR3586931,11.179
ERR3586932,11.274
ERR3586933,3.7
ERR3586934,3.84
ERR3586935,0
ERR3586936,1.485
ERR3586937,0.519
ERR3586938,1.653
ERR3586939,4.874
ERR3586940,1.77
ERR3586941,0
ERR3586942,2.364
ERR3586943,5.753
ERR3586944,2.188
ERR3586945,3.138
ERR3586946,2.274
ERR3586947,0
ERR3586948,4.463
ERR3586949,2.867
ERR3586950,1.889
ERR3586951,1.118
ERR3586952,12.714
ERR3586953,3.292
ERR3586954,0.508
ERR3586955,3.025
ERR3586956,1.918
ERR3586957,1.728
ERR3586958,3.513
ERR3586959,1.12
ERR3586960,0
ERR3586961,1.659
ERR3586962,0
ERR3586963,2.027
ERR3586967,2.043
ERR3586968,0
ERR3586969,0
ERR3586970,6.983
ERR3586971,0
ERR3586972,1.44
ERR3586973,1.505
ERR3586974,0.235
ERR3586975,6.483
ERR3586976,5.588
ERR3586977,3.808
ERR3586978,1.753
ERR3586979,2.219
ERR3586980,2.079
ERR3586981,1.849
ERR3586982,1.736
ERR3586983,2.885
ERR3586984,2.901
ERR3586985,0.804
ERR3586986,0.455
ERR3586987,0
ERR3586988,0
ERR3586989,0.483
ERR3586990,0
ERR3586991,0.872
ERR3586992,0
ERR3586993,1.354
ERR3586994,0
ERR3586995,0.858
ERR3586996,0
ERR3586997,2.241
ERR3586998,0
ERR3586999,0
ERR3587000,11.875
ERR3587001,3.288
ERR3587002,3.455
ERR3587003,0.9
ERR3587004,1.214
ERR3587005,6.256
ERR3587006,0
ERR3587007,4.528
ERR3587008,3.801
ERR3587009,0
ERR3587010,2.479
ERR3587011,2.91
ERR3587012,1.232
ERR3587013,0.423
ERR3587014,2.293
ERR3587015,0
ERR3587016,0
ERR3587017,0
ERR3587018,0
ERR3587019,0
ERR3587020,0
ERR3587021,2.965
ERR3587022,3.079
ERR3587023,1.55
ERR3587024,0
ERR3587025,0
ERR3587026,0
ERR3587027,5.027
ERR3587028,0
ERR3587029,0
ERR3587030,0.783
ERR3587031,0.98
ERR3587035,0
ERR3587037,3.897
ERR3587038,0
ERR3587039,0
ERR3587040,1.175
ERR3587041,0.976
ERR3587042,5.409
ERR3587043,1.835
ERR3587044,0
ERR3587045,0
ERR3587046,3.536
ERR3587047,1.796
ERR3587048,1.695
ERR3587049,3.551
ERR3587050,0
ERR3587051,4.726
ERR3587052,3.221
ERR3587053,0
ERR3587054,1.755
ERR3587055,1.973
ERR3587056,18.051
ERR3587057,0.977
ERR3587058,0
ERR3587059,2.452
ERR3587060,1.714
ERR3587061,1.771
ERR3587062,2.916
ERR3587063,0.903
ERR3587064,0.536
ERR3587065,7.91
ERR3587066,0
ERR3587067,3.108
ERR3587068,0
ERR3587069,0
ERR3587070,1.579
ERR3587071,0
ERR3587072,0.778
ERR3587073,5.22
ERR3587074,5.49
ERR3587075,2.975
ERR3587076,3.237
ERR3587077,5.38
ERR3587078,0.731
ERR3587079,0
ERR3587080,0
ERR3587081,0.631
ERR3587082,1.477
ERR3587083,0
ERR3587084,1.488
ERR3587085,6.879
ERR3587086,0
ERR3587087,0.859
ERR3587090,2.674
ERR3587091,0
ERR3587092,0
ERR3587093,7.346
ERR3587094,0
ERR3587095,0.838
ERR3587096,0
ERR3587097,6.428
ERR3587098,6.837
ERR3587099,5.87
ERR3587100,1.855
ERR3587101,2.832
ERR3587102,0.884
ERR3587103,2.36
ERR3587104,3.807
ERR3587105,5.279
ERR3587106,4.367
ERR3587107,0.497
ERR3587108,2.065
ERR3587109,0
ERR3587110,0
ERR3587111,0.439
ERR3587112,1.989
ERR3587113,0
ERR3587114,1.374
ERR3587115,0
ERR3587116,1.843
ERR3587117,0
ERR3587118,0
ERR3587119,2.063
ERR3587120,2.292
ERR3587121,0
ERR3587122,0
ERR3587123,1.368
ERR3587124,0.681
ERR3587125,0.861
ERR3587126,0
ERR3587127,0
ERR3587128,1.008
ERR3587129,0
ERR3587130,0.398
ERR3587131,2.154
ERR3587132,0
ERR3587133,0
ERR3587134,0.902
ERR3587135,2.01
ERR3587136,1.2
ERR3587137,0.658
ERR3587138,1.05
ERR3587139,0
ERR3587140,0
ERR3587141,0
ERR3587142,2.583
ERR3587143,0.471
ERR3587144,0.559
ERR3587145,0
ERR3587146,0
ERR3587147,0
ERR3587148,1.155
ERR3587149,2.316
ERR3587150,2.926
ERR3587151,1.279
ERR3587154,0.619
ERR3587155,0
ERR3587156,3.523
ERR3587157,0
ERR3587158,0
ERR3587159,0
ERR3587160,0
ERR3587161,0
ERR3587162,0
ERR3587163,0
ERR3587164,0
ERR3587165,1.854
ERR3587166,0
ERR3587167,3.141
ERR3587168,0
ERR3587169,2.282
ERR3587170,0
ERR3587171,0.846
ERR3587172,0
ERR3587173,0
ERR3587174,0
ERR3587175,0
ERR3587176,0
ERR3587177,0
ERR3587178,3.59
ERR3587179,0
ERR3587180,0
ERR3587181,0.874
ERR3587182,0
ERR3587183,0
ERR3587184,1.642
ERR3587185,0
ERR3587186,0
ERR3587187,0
ERR3587188,2.641
ERR3587189,0
ERR3587190,2.92
ERR3587191,1.164
ERR3587192,0
ERR3587193,0
ERR3587194,0
ERR3587195,0
ERR3587196,1.254
ERR3587197,0.458
ERR3587198,0.63
ERR3587199,0.554
ERR3587200,0.17
ERR3587201,0
ERR3587202,0
ERR3587203,0
ERR3587204,0.904
