sample_id,sumTPM
ERR1001626,742.373
ERR1001627,857.858
ERR1328122,471.78
ERR1328123,16213.4
ERR1328124,14320
ERR1328125,431.421
ERR1336911,5498.45
ERR1336912,5645.2
ERR3562601,2813.99
ERR3586677,748.342
ERR3586678,716.728
ERR3586679,1003.84
ERR3586680,532.86
ERR3586681,342.039
ERR3586682,510.352
ERR3586683,473.43
ERR3586684,1014.26
ERR3586685,569.119
ERR3586686,737.424
ERR3586687,417.481
ERR3586688,620.086
ERR3586689,692.94
ERR3586690,711.489
ERR3586691,559.425
ERR3586692,923.865
ERR3586693,795.41
ERR3586694,715.274
ERR3586695,2197.63
ERR3586696,1289.32
ERR3586697,1517.07
ERR3586698,1621.76
ERR3586699,1085.65
ERR3586700,928.111
ERR3586701,1186.72
ERR3586702,742.826
ERR3586703,699.775
ERR3586704,486.097
ERR3586705,734.443
ERR3586706,1108.08
ERR3586707,526.854
ERR3586708,655.315
ERR3586709,808.289
ERR3586710,796.287
ERR3586711,773.805
ERR3586712,507.521
ERR3586713,202.978
ERR3586714,766.177
ERR3586715,698.746
ERR3586716,844.682
ERR3586717,595.77
ERR3586718,1295.77
ERR3586719,887.654
ERR3586720,925.577
ERR3586721,737
ERR3586722,473.666
ERR3586723,835.64
ERR3586724,1106.94
ERR3586725,515.01
ERR3586726,1016.55
ERR3586727,503.718
ERR3586728,560.611
ERR3586729,583.333
ERR3586730,692.595
ERR3586731,623.155
ERR3586732,771.251
ERR3586733,705.62
ERR3586734,550.205
ERR3586735,878.438
ERR3586736,812.286
ERR3586737,678.031
ERR3586738,810.134
ERR3586739,1268.52
ERR3586740,747.376
ERR3586741,412.479
ERR3586742,511.214
ERR3586743,440.999
ERR3586744,1016.46
ERR3586745,617.553
ERR3586746,430.683
ERR3586747,248.302
ERR3586748,2271.42
ERR3586749,1586.18
ERR3586750,1595.33
ERR3586751,4191.99
ERR3586752,2117.01
ERR3586753,2186.42
ERR3586754,2182.41
ERR3586755,2105.81
ERR3586756,3321.75
ERR3586757,3406.61
ERR3586758,3372.08
ERR3586759,3353.27
ERR3586760,3581.39
ERR3586761,3636.51
ERR3586762,3615.54
ERR3586763,3581.5
ERR3586764,2299.45
ERR3586765,2360.1
ERR3586766,2359.44
ERR3586767,2284.65
ERR3586768,4088.77
ERR3586769,4076.23
ERR3586770,4141.86
ERR3586771,4173.57
ERR3586772,287.211
ERR3586773,295.425
ERR3586774,329.324
ERR3586775,332.54
ERR3586776,3578.32
ERR3586777,3454.91
ERR3586778,3544.63
ERR3586779,3572.75
ERR3586780,1185.04
ERR3586781,1210.66
ERR3586782,1237.79
ERR3586783,1217.22
ERR3586784,513.824
ERR3586785,1947.9
ERR3586786,2047.94
ERR3586787,2074.67
ERR3586788,2052.56
ERR3586789,1046.03
ERR3586790,1061.06
ERR3586791,1001.29
ERR3586792,1056.84
ERR3586793,730.526
ERR3586794,767.876
ERR3586795,716.077
ERR3586796,768.187
ERR3586797,1358.53
ERR3586798,1350.57
ERR3586799,1353.83
ERR3586800,1384.8
ERR3586801,867.018
ERR3586802,868.1
ERR3586803,902.352
ERR3586804,864.009
ERR3586805,548.601
ERR3586806,539.917
ERR3586807,511.661
ERR3586808,551.833
ERR3586809,560.439
ERR3586810,568.584
ERR3586811,585.703
ERR3586812,567.104
ERR3586813,1391.9
ERR3586814,1390.73
ERR3586815,1403.46
ERR3586816,1434.54
ERR3586817,2042.3
ERR3586818,2037.89
ERR3586819,2083.08
ERR3586820,2080.98
ERR3586821,836.237
ERR3586822,813.895
ERR3586823,821.208
ERR3586824,827.838
ERR3586825,2788.74
ERR3586826,2954.95
ERR3586827,3043.07
ERR3586828,2713.74
ERR3586829,841.981
ERR3586830,736.7
ERR3586831,751.529
ERR3586832,785.868
ERR3586834,4376.27
ERR3586835,4388.7
ERR3586836,4428.31
ERR3586837,4484
ERR3586838,4393.79
ERR3586839,4352.06
ERR3586840,2109.48
ERR3586841,2091.45
ERR3586842,2065.78
ERR3586843,2109.34
ERR3586844,2120.94
ERR3586845,2127.15
ERR3586846,915.778
ERR3586847,925.781
ERR3586848,910.967
ERR3586849,911.2
ERR3586850,963.667
ERR3586851,904.563
ERR3586852,453.045
ERR3586853,503.842
ERR3586854,521.76
ERR3586855,481.045
ERR3586856,511.928
ERR3586857,550.103
ERR3586858,1121.6
ERR3586859,1130.33
ERR3586860,1119.52
ERR3586861,1156.38
ERR3586862,1116.82
ERR3586863,1144.25
ERR3586864,1103.4
ERR3586865,1152.96
ERR3586866,632.101
ERR3586867,594.825
ERR3586868,626.925
ERR3586869,656.9
ERR3586870,625.498
ERR3586871,652.782
ERR3586872,620.266
ERR3586873,687.106
ERR3586890,1532.9
ERR3586891,402.023
ERR3586892,3879.58
ERR3586893,818.319
ERR3586894,1645.58
ERR3586895,7632.09
ERR3586896,8842.57
ERR3586897,332.182
ERR3586898,1830.28
ERR3586899,1527.82
ERR3586900,668.427
ERR3586901,5563.15
ERR3586902,1587.18
ERR3586903,960.501
ERR3586904,996.942
ERR3586905,972.003
ERR3586906,972.008
ERR3586907,964.596
ERR3586908,1029.1
ERR3586909,1015.19
ERR3586910,1011.09
ERR3586911,1369.08
ERR3586912,1411.05
ERR3586913,1425.19
ERR3586914,1404.14
ERR3586915,1465.21
ERR3586916,1379.82
ERR3586917,1425.12
ERR3586918,1385.6
ERR3586919,11972.4
ERR3586920,11954.8
ERR3586921,11976.8
ERR3586922,12042.1
ERR3586923,12024.4
ERR3586924,12174.9
ERR3586925,11877.4
ERR3586926,12068.2
ERR3586927,4369.74
ERR3586928,4335.81
ERR3586929,4401.73
ERR3586930,4427.59
ERR3586931,4473.49
ERR3586932,4389.4
ERR3586933,4338.85
ERR3586934,4339.37
ERR3586935,4599.65
ERR3586936,1458.87
ERR3586937,9223.96
ERR3586938,4165.15
ERR3586939,3603.39
ERR3586940,1324.28
ERR3586941,1576.63
ERR3586942,905.561
ERR3586943,1315.31
ERR3586944,2283.82
ERR3586945,4160.77
ERR3586946,1853.73
ERR3586947,486.618
ERR3586948,1158.07
ERR3586949,876.645
ERR3586950,450.179
ERR3586951,464.642
ERR3586952,2046.34
ERR3586953,2208.1
ERR3586954,10801.6
ERR3586955,637.918
ERR3586956,1217.53
ERR3586957,1163.38
ERR3586958,9359.9
ERR3586959,10646.2
ERR3586960,490.287
ERR3586961,4910.86
ERR3586962,7147.59
ERR3586963,3022.26
ERR3586967,856.169
ERR3586968,2107.12
ERR3586969,8702.86
ERR3586970,1775.07
ERR3586971,3569.7
ERR3586972,9255.71
ERR3586973,4814.97
ERR3586974,5731.52
ERR3586975,2387.69
ERR3586976,11762.5
ERR3586977,1164.69
ERR3586978,1366.75
ERR3586979,5273.89
ERR3586980,2149.73
ERR3586981,26612.1
ERR3586982,2145.2
ERR3586983,1788.08
ERR3586984,755.106
ERR3586985,18110.1
ERR3586986,2559.34
ERR3586987,2414.53
ERR3586988,17017.2
ERR3586989,7459.38
ERR3586990,837.473
ERR3586991,2255.79
ERR3586992,4834.59
ERR3586993,1494.42
ERR3586994,2059.98
ERR3586995,9191
ERR3586996,1377.93
ERR3586997,1068.19
ERR3586998,886.654
ERR3586999,447.303
ERR3587000,1945.57
ERR3587001,919.893
ERR3587002,1481.9
ERR3587003,927.099
ERR3587004,1847.27
ERR3587005,8910.67
ERR3587006,378.281
ERR3587007,2695.78
ERR3587008,4334.31
ERR3587009,6220.87
ERR3587010,1693.02
ERR3587011,3526.49
ERR3587012,3822.77
ERR3587013,2468.52
ERR3587014,781.389
ERR3587015,3809.67
ERR3587016,2002.44
ERR3587017,699.965
ERR3587018,972.234
ERR3587019,1487.32
ERR3587020,356.13
ERR3587021,1363.5
ERR3587022,11776.7
ERR3587023,4242.93
ERR3587024,4306.76
ERR3587025,848.612
ERR3587026,1043.29
ERR3587027,3891.15
ERR3587028,497.66
ERR3587029,2.382
ERR3587030,1274.81
ERR3587031,840.706
ERR3587035,4631.98
ERR3587037,1526.3
ERR3587038,2094.4
ERR3587039,9275.75
ERR3587040,8647.63
ERR3587041,4277.77
ERR3587042,3832.01
ERR3587043,1377.93
ERR3587044,1594.81
ERR3587045,500.811
ERR3587046,1330.36
ERR3587047,2312.33
ERR3587048,4111.25
ERR3587049,1872.2
ERR3587050,409.848
ERR3587051,1166.18
ERR3587052,1067.36
ERR3587053,869.41
ERR3587054,490.276
ERR3587055,460.633
ERR3587056,1851
ERR3587057,2083.13
ERR3587058,10353.3
ERR3587059,614.487
ERR3587060,1162.12
ERR3587061,1087.38
ERR3587062,1617.05
ERR3587063,399.685
ERR3587064,3822.74
ERR3587065,525.71
ERR3587066,1473.49
ERR3587067,7989.66
ERR3587068,9265.65
ERR3587069,137.986
ERR3587070,10685.3
ERR3587071,678.322
ERR3587072,921.557
ERR3587073,576.944
ERR3587074,614.409
ERR3587075,1518.4
ERR3587076,907.739
ERR3587077,2025.45
ERR3587078,19130.7
ERR3587079,2627.65
ERR3587080,2414.4
ERR3587081,17774.7
ERR3587082,7737.08
ERR3587083,885.133
ERR3587084,5264.65
ERR3587085,2535.5
ERR3587086,7418.21
ERR3587087,3162.63
ERR3587090,882.277
ERR3587091,2230.17
ERR3587092,9479.18
ERR3587093,1800.4
ERR3587094,3661.52
ERR3587095,4889.53
ERR3587096,5850.64
ERR3587097,2391.25
ERR3587098,11980.5
ERR3587099,1145.96
ERR3587100,1429.79
ERR3587101,5091.07
ERR3587102,2028.13
ERR3587103,25184.9
ERR3587104,1683.16
ERR3587105,741.505
ERR3587106,1367.75
ERR3587107,789.282
ERR3587108,610.485
ERR3587109,166.19
ERR3587110,599.286
ERR3587111,1606.94
ERR3587112,5163.65
ERR3587113,123.149
ERR3587114,1239.17
ERR3587115,393.699
ERR3587116,1923.4
ERR3587117,2419.45
ERR3587118,494.088
ERR3587119,3521.5
ERR3587120,10146.9
ERR3587121,6768.3
ERR3587122,1201.4
ERR3587123,1690.06
ERR3587124,2794
ERR3587125,3938.29
ERR3587126,11.868
ERR3587127,3652.25
ERR3587128,4896.97
ERR3587129,3863.71
ERR3587130,4954.08
ERR3587131,8333.72
ERR3587132,4149.85
ERR3587133,12190.5
ERR3587134,759.008
ERR3587135,904.826
ERR3587136,873.306
ERR3587137,805.214
ERR3587138,794.123
ERR3587139,867.705
ERR3587140,977.013
ERR3587141,503.526
ERR3587142,3633.18
ERR3587143,896.586
ERR3587144,5231.65
ERR3587145,147.771
ERR3587146,421.763
ERR3587147,11151.4
ERR3587148,246.312
ERR3587149,1916.67
ERR3587150,7108.1
ERR3587151,3918.85
ERR3587154,1649.45
ERR3587155,432.007
ERR3587156,7277.45
ERR3587157,535.288
ERR3587158,5043.68
ERR3587159,444.033
ERR3587160,10.404
ERR3587161,3641.81
ERR3587162,174.201
ERR3587163,91.636
ERR3587164,5350.37
ERR3587165,7926.54
ERR3587166,235.887
ERR3587167,1272.19
ERR3587168,11552.6
ERR3587169,1866.26
ERR3587170,7402.19
ERR3587171,2770.3
ERR3587172,1361.48
ERR3587173,4933.35
ERR3587174,3618.84
ERR3587175,5041.75
ERR3587176,99.891
ERR3587177,1248.29
ERR3587178,1929.73
ERR3587179,2297.11
ERR3587180,720.885
ERR3587181,607.103
ERR3587182,550.599
ERR3587183,418.932
ERR3587184,4055.16
ERR3587185,1008.64
ERR3587186,5250.31
ERR3587187,3455.83
ERR3587188,9864.45
ERR3587189,843.787
ERR3587190,1582.05
ERR3587191,771.023
ERR3587192,873.052
ERR3587193,940.037
ERR3587194,229.558
ERR3587195,892.922
ERR3587196,804.644
ERR3587197,4754.65
ERR3587198,6659.66
ERR3587199,6353.49
ERR3587200,7932.99
ERR3587201,5541.92
ERR3587202,7291.85
ERR3587203,6624.92
ERR3587204,8388.43
