sample_id,sumTPM
ERR1001626,13.617
ERR1001627,10.614
ERR1328122,12.631
ERR1328123,12.272
ERR1328124,11.601
ERR1328125,9.8
ERR1336911,6.773
ERR1336912,4.831
ERR3562601,25.402
ERR3586677,1.6
ERR3586678,7.415
ERR3586679,11.14
ERR3586680,13.541
ERR3586681,1.182
ERR3586682,8.854
ERR3586683,7.044
ERR3586684,17.86
ERR3586685,21.492
ERR3586686,6.271
ERR3586687,31.355
ERR3586688,16.692
ERR3586689,15.53
ERR3586690,1.796
ERR3586691,15.676
ERR3586692,0.564
ERR3586693,6.564
ERR3586694,21.008
ERR3586695,12.286
ERR3586696,16.51
ERR3586697,13.575
ERR3586698,6.942
ERR3586699,8.242
ERR3586700,18.562
ERR3586701,7.622
ERR3586702,20.003
ERR3586703,17.026
ERR3586704,36.369
ERR3586705,17.627
ERR3586706,14.986
ERR3586707,17.102
ERR3586708,17.398
ERR3586709,19.503
ERR3586710,6.277
ERR3586711,9.41
ERR3586712,0
ERR3586713,0
ERR3586714,6.23
ERR3586715,10.281
ERR3586716,10.938
ERR3586717,0
ERR3586718,16.734
ERR3586719,20.301
ERR3586720,16.858
ERR3586721,17.536
ERR3586722,35.863
ERR3586723,6.961
ERR3586724,16.213
ERR3586725,12.081
ERR3586726,12.533
ERR3586727,13.691
ERR3586728,26.636
ERR3586729,16.613
ERR3586730,14.393
ERR3586731,17.3
ERR3586732,20.499
ERR3586733,0.566
ERR3586734,13.328
ERR3586735,0.789
ERR3586736,6.865
ERR3586737,22.898
ERR3586738,1.622
ERR3586739,10.3
ERR3586740,20.942
ERR3586741,1.542
ERR3586742,17.618
ERR3586743,11.159
ERR3586744,18.511
ERR3586745,24.083
ERR3586746,37.366
ERR3586747,0
ERR3586748,11.472
ERR3586749,13.012
ERR3586750,7.612
ERR3586751,27.127
ERR3586752,8.919
ERR3586753,8.09
ERR3586754,8.643
ERR3586755,5.704
ERR3586756,6.693
ERR3586757,10.883
ERR3586758,8.151
ERR3586759,15.625
ERR3586760,9.967
ERR3586761,16.485
ERR3586762,16.78
ERR3586763,16.363
ERR3586764,12.113
ERR3586765,13.485
ERR3586766,13.603
ERR3586767,12.765
ERR3586768,14.86
ERR3586769,14.464
ERR3586770,14.147
ERR3586771,13.711
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
