sample_id,sumTPM
ERR1001626,2287.72
ERR1001627,2983.08
ERR1328122,2141.51
ERR1328123,8324.47
ERR1328124,7424.64
ERR1328125,2160.31
ERR1336911,12108.2
ERR1336912,12236.5
ERR3562601,547.271
ERR3586677,6434.08
ERR3586678,5263.25
ERR3586679,10600.8
ERR3586680,3541.83
ERR3586681,2387.06
ERR3586682,2470.64
ERR3586683,4023.66
ERR3586684,5891.33
ERR3586685,3639.09
ERR3586686,4689.78
ERR3586687,1332.36
ERR3586688,3613.39
ERR3586689,3223.44
ERR3586690,7909.28
ERR3586691,2107.83
ERR3586692,7196.03
ERR3586693,4203.42
ERR3586694,3740.57
ERR3586695,11287.6
ERR3586696,9063.51
ERR3586697,10885.8
ERR3586698,19394.2
ERR3586699,7286.27
ERR3586700,10461.1
ERR3586701,9111.4
ERR3586702,4553.86
ERR3586703,6419.02
ERR3586704,1551.95
ERR3586705,2497.13
ERR3586706,8737.76
ERR3586707,3780.33
ERR3586708,1207.78
ERR3586709,3543.7
ERR3586710,3360.51
ERR3586711,3193.05
ERR3586712,4722.57
ERR3586713,2469.58
ERR3586714,5922.2
ERR3586715,2622.83
ERR3586716,3206.8
ERR3586717,5588.59
ERR3586718,9188.13
ERR3586719,5288.88
ERR3586720,10720.8
ERR3586721,6469.94
ERR3586722,1584.59
ERR3586723,2710.97
ERR3586724,8572.63
ERR3586725,3714.9
ERR3586726,10889.6
ERR3586727,3518.43
ERR3586728,3759.76
ERR3586729,3504.92
ERR3586730,3216.2
ERR3586731,1181.72
ERR3586732,3423.74
ERR3586733,7561.92
ERR3586734,2136.95
ERR3586735,6850.92
ERR3586736,4260.87
ERR3586737,3770.33
ERR3586738,6526.96
ERR3586739,8171.61
ERR3586740,4605.11
ERR3586741,2875.26
ERR3586742,2267.9
ERR3586743,3182.88
ERR3586744,5954.6
ERR3586745,2863.48
ERR3586746,1245.69
ERR3586747,3188.89
ERR3586748,11711.5
ERR3586749,11486.5
ERR3586750,19619.7
ERR3586751,1878.83
ERR3586752,4592.03
ERR3586753,4762.19
ERR3586754,4730.54
ERR3586755,4642.4
ERR3586756,8743.43
ERR3586757,8853.62
ERR3586758,8806.46
ERR3586759,8704.07
ERR3586760,851.004
ERR3586761,849.175
ERR3586762,844.504
ERR3586763,843.299
ERR3586764,585.745
ERR3586765,580.756
ERR3586766,552.162
ERR3586767,572.705
ERR3586768,3976.67
ERR3586769,3943.88
ERR3586770,4001.72
ERR3586771,3999.6
ERR3586772,310.976
ERR3586773,331.26
ERR3586774,373.731
ERR3586775,370.339
ERR3586776,1716.43
ERR3586777,1670.9
ERR3586778,1743.35
ERR3586779,1682.42
