sample_id,sumTPM
ERR1001626,2.934
ERR1001627,3.536
ERR1328122,3.347
ERR1328123,3.696
ERR1328124,4.157
ERR1328125,4.141
ERR1336911,2.47
ERR1336912,2.335
ERR3562601,5.328
ERR3586677,0
ERR3586678,1.519
ERR3586679,4.256
ERR3586680,3.341
ERR3586681,0
ERR3586682,4.461
ERR3586683,2.602
ERR3586684,4.412
ERR3586685,4.081
ERR3586686,7.884
ERR3586687,9.308
ERR3586688,2.749
ERR3586689,4.026
ERR3586690,0.358
ERR3586691,5.591
ERR3586692,0
ERR3586693,11.161
ERR3586694,8.595
ERR3586695,3.204
ERR3586696,4.219
ERR3586697,4.353
ERR3586698,3.042
ERR3586699,1.769
ERR3586700,1.882
ERR3586701,2.279
ERR3586702,4.75
ERR3586703,3.841
ERR3586704,3.782
ERR3586705,10.998
ERR3586706,3.176
ERR3586707,4.638
ERR3586708,4.001
ERR3586709,6.176
ERR3586710,1.424
ERR3586711,1.851
ERR3586712,0
ERR3586713,0
ERR3586714,1.884
ERR3586715,1.837
ERR3586716,2.198
ERR3586717,0
ERR3586718,4.774
ERR3586719,2.324
ERR3586720,2.018
ERR3586721,3.06
ERR3586722,4.046
ERR3586723,4.256
ERR3586724,2.555
ERR3586725,6.143
ERR3586726,5.029
ERR3586727,3.663
ERR3586728,5.636
ERR3586729,3.258
ERR3586730,3.9
ERR3586731,3.78
ERR3586732,4.162
ERR3586733,0
ERR3586734,4.412
ERR3586735,0
ERR3586736,7.332
ERR3586737,6.661
ERR3586738,1.909
ERR3586739,6.603
ERR3586740,5.864
ERR3586741,0
ERR3586742,6.196
ERR3586743,7.691
ERR3586744,4.886
ERR3586745,18.847
ERR3586746,10.591
ERR3586747,0
ERR3586748,3.032
ERR3586749,4.387
ERR3586750,3.615
ERR3586751,5.362
ERR3586752,3.038
ERR3586753,2.094
ERR3586754,1.576
ERR3586755,1.976
ERR3586756,5.958
ERR3586757,3.927
ERR3586758,4.713
ERR3586759,3.548
ERR3586760,4.684
ERR3586761,1.619
ERR3586762,2.77
ERR3586763,2.665
ERR3586764,2.257
ERR3586765,2.542
ERR3586766,2.921
ERR3586767,3.445
ERR3586768,1.597
ERR3586769,3.447
ERR3586770,1.732
ERR3586771,4.204
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,3.819
ERR3586777,4.541
ERR3586778,4.654
ERR3586779,5.58
ERR3586780,3.484
ERR3586781,3.123
ERR3586782,3.354
ERR3586783,3.523
ERR3586784,3.349
ERR3586785,0
ERR3586786,0.155
ERR3586787,0
ERR3586788,0.158
ERR3586789,4.461
ERR3586790,5.146
ERR3586791,4.425
ERR3586792,4.279
ERR3586793,6.374
ERR3586794,5.648
ERR3586795,4.454
ERR3586796,5.784
ERR3586797,6.56
ERR3586798,5.963
ERR3586799,6.36
ERR3586800,5.514
ERR3586801,2.977
ERR3586802,4.95
ERR3586803,3.093
ERR3586804,4.079
ERR3586805,4.833
ERR3586806,6.187
ERR3586807,4.308
ERR3586808,4.442
ERR3586809,5.544
ERR3586810,5.509
ERR3586811,3.614
ERR3586812,2.991
ERR3586813,5.159
ERR3586814,3.118
ERR3586815,5.101
ERR3586816,4.189
ERR3586817,5.18
ERR3586818,4.425
ERR3586819,4.986
ERR3586820,5.325
ERR3586821,3.924
ERR3586822,3.422
ERR3586823,3.126
ERR3586824,2.908
ERR3586825,8.121
ERR3586826,4.817
ERR3586827,4.096
ERR3586828,6.209
ERR3586829,0.75
ERR3586830,2.457
ERR3586831,2.148
ERR3586832,1.293
ERR3586834,6.88
ERR3586835,6.002
ERR3586836,4.82
ERR3586837,6.267
ERR3586838,4.175
ERR3586839,5.13
ERR3586840,4.767
ERR3586841,7.004
ERR3586842,5.124
ERR3586843,5.139
ERR3586844,4.825
ERR3586845,4.892
ERR3586846,6.059
ERR3586847,4.979
ERR3586848,12.584
ERR3586849,7.865
ERR3586850,7.286
ERR3586851,9.701
ERR3586852,3.729
ERR3586853,3.665
ERR3586854,3.267
ERR3586855,3.839
ERR3586856,6.296
ERR3586857,5.105
ERR3586858,4.314
ERR3586859,4.115
ERR3586860,2.815
ERR3586861,2.771
ERR3586862,3.03
ERR3586863,2.205
ERR3586864,3.953
ERR3586865,4.265
ERR3586866,0.346
ERR3586867,0
ERR3586868,0.318
ERR3586869,0
ERR3586870,0
ERR3586871,0.307
ERR3586872,0
ERR3586873,0.313
ERR3586890,3.01
ERR3586891,4.551
ERR3586892,2.945
ERR3586893,3.692
ERR3586894,3.344
ERR3586895,2.077
ERR3586896,4.82
ERR3586897,0.221
ERR3586898,3.25
ERR3586899,5.983
ERR3586900,2.944
ERR3586901,2.047
ERR3586902,7.168
ERR3586903,1.967
ERR3586904,0.494
ERR3586905,1.021
ERR3586906,1.573
ERR3586907,2.089
ERR3586908,1.046
ERR3586909,1.554
ERR3586910,1.612
ERR3586911,7.454
ERR3586912,6.812
ERR3586913,5.734
ERR3586914,6.935
ERR3586915,6.654
ERR3586916,7.262
