sample_id,sumTPM
ERR1001626,11.11
ERR1001627,9.463
ERR1328122,2.389
ERR1328123,2.614
ERR1328124,2.138
ERR1328125,3.445
ERR1336911,2.397
ERR1336912,0.956
ERR3562601,43.087
ERR3586677,0.478
ERR3586678,7.842
ERR3586679,7.169
ERR3586680,6.294
ERR3586681,0
ERR3586682,1.828
ERR3586683,4.629
ERR3586684,8.829
ERR3586685,8.882
ERR3586686,5.698
ERR3586687,9.872
ERR3586688,11.659
ERR3586689,10.91
ERR3586690,3.212
ERR3586691,8.367
ERR3586692,8.571
ERR3586693,3.267
ERR3586694,4.95
ERR3586695,7.228
ERR3586696,8.261
ERR3586697,9.703
ERR3586698,5.987
ERR3586699,1.704
ERR3586700,4.562
ERR3586701,10.195
ERR3586702,8.492
ERR3586703,7.86
ERR3586704,16.418
ERR3586705,6.386
ERR3586706,6.808
ERR3586707,9.13
ERR3586708,6.28
ERR3586709,6.8
ERR3586710,8.69
ERR3586711,4.57
ERR3586712,0
ERR3586713,0
ERR3586714,7.07
ERR3586715,15.106
ERR3586716,4.472
ERR3586717,0
ERR3586718,6.436
ERR3586719,6.37
ERR3586720,5.842
ERR3586721,8.29
ERR3586722,15.936
ERR3586723,9.081
ERR3586724,6.811
ERR3586725,9.455
ERR3586726,5.86
ERR3586727,5.179
ERR3586728,7.55
ERR3586729,11.539
ERR3586730,5.021
ERR3586731,5.727
ERR3586732,7.567
ERR3586733,2.049
ERR3586734,11.815
ERR3586735,15.576
ERR3586736,6.833
ERR3586737,8.59
ERR3586738,5.888
ERR3586739,11.57
ERR3586740,9.822
ERR3586741,0
ERR3586742,2.8
ERR3586743,11.447
ERR3586744,11.069
ERR3586745,7.364
ERR3586746,16.258
ERR3586747,0
ERR3586748,6.264
ERR3586749,5.079
ERR3586750,4.423
ERR3586751,9.566
ERR3586752,4.793
ERR3586753,3.998
ERR3586754,2.521
ERR3586755,1.948
ERR3586756,1.562
ERR3586757,3.221
ERR3586758,0
ERR3586759,1.576
ERR3586760,10.05
ERR3586761,5.758
ERR3586762,4.356
ERR3586763,4.046
ERR3586764,4.94
ERR3586765,10.25
ERR3586766,6.663
ERR3586767,8.874
ERR3586768,6.195
ERR3586769,5.46
ERR3586770,6.489
ERR3586771,6.613
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,9.317
ERR3586777,5.648
ERR3586778,5.714
ERR3586779,8.509
ERR3586780,7.086
ERR3586781,4.812
ERR3586782,4.676
ERR3586783,5.048
ERR3586784,5.218
ERR3586785,0
ERR3586786,0
ERR3586787,0
ERR3586788,0
ERR3586789,13.777
ERR3586790,9.62
ERR3586791,5.897
ERR3586792,8.461
ERR3586793,19.303
ERR3586794,13.11
ERR3586795,15.587
ERR3586796,11.47
ERR3586797,33.792
ERR3586798,35.053
ERR3586799,35.394
ERR3586800,35.467
ERR3586801,3.458
ERR3586802,5.406
ERR3586803,6.478
ERR3586804,7.282
ERR3586805,6.645
ERR3586806,4.424
ERR3586807,4.081
ERR3586808,3.9
ERR3586809,5.804
ERR3586810,4.612
ERR3586811,4.315
ERR3586812,6.249
ERR3586813,6.491
ERR3586814,6.449
ERR3586815,6.006
ERR3586816,4.62
ERR3586817,9.761
ERR3586818,7.405
ERR3586819,7.704
ERR3586820,10.278
ERR3586821,8.493
ERR3586822,6.381
ERR3586823,4.381
ERR3586824,7.233
ERR3586825,10.488
ERR3586826,10.596
ERR3586827,9.19
ERR3586828,10.413
ERR3586829,0
ERR3586830,3.329
ERR3586831,3.297
ERR3586832,1.582
ERR3586834,6.056
ERR3586835,4.74
ERR3586836,5.854
ERR3586837,10.517
ERR3586838,6.519
ERR3586839,6.995
ERR3586840,15.832
ERR3586841,11.443
ERR3586842,14.39
ERR3586843,13.062
ERR3586844,8.621
ERR3586845,14.112
ERR3586846,12.196
ERR3586847,2.441
ERR3586848,5.078
ERR3586849,17.604
ERR3586850,0
ERR3586851,2.545
ERR3586852,2.637
ERR3586853,10.287
ERR3586854,4.025
ERR3586855,1.464
ERR3586856,4.076
ERR3586857,5.172
ERR3586858,4.012
ERR3586859,3.044
ERR3586860,4.48
ERR3586861,4.573
ERR3586862,4.049
ERR3586863,3.558
ERR3586864,3.504
ERR3586865,5.435
ERR3586866,0
ERR3586867,0
ERR3586868,0
ERR3586869,0
ERR3586870,0
ERR3586871,0
ERR3586872,0
ERR3586873,0
ERR3586890,8.252
ERR3586891,14.51
ERR3586892,9.143
ERR3586893,2.914
ERR3586894,25.847
ERR3586895,6.234
ERR3586896,9.755
ERR3586897,0
ERR3586898,4.809
ERR3586899,5.893
ERR3586900,5.854
ERR3586901,10.792
ERR3586902,7.812
ERR3586903,0
ERR3586904,0
ERR3586905,0
ERR3586906,0
ERR3586907,0
ERR3586908,0
ERR3586909,0
ERR3586910,0
ERR3586911,8.467
ERR3586912,6.657
ERR3586913,13.465
ERR3586914,16.14
ERR3586915,12.177
ERR3586916,13.492
ERR3586917,14.293
ERR3586918,11.947
ERR3586919,3.483
ERR3586920,6.979
ERR3586921,5.29
ERR3586922,5.878
ERR3586923,6.334
ERR3586924,6.364
ERR3586925,4.835
ERR3586926,5.001
ERR3586927,4.147
ERR3586928,12.654
ERR3586929,6.648
ERR3586930,13.05
ERR3586931,5.103
ERR3586932,8.688
ERR3586933,7.462
ERR3586934,8.9
ERR3586935,6.308
ERR3586936,6.226
ERR3586937,4.431
ERR3586938,2.985
ERR3586939,3.352
ERR3586940,12.066
ERR3586941,4.298
ERR3586942,0
ERR3586943,6.731
ERR3586944,4.272
ERR3586945,14.294
ERR3586946,9.978
ERR3586947,7.744
ERR3586948,9.511
ERR3586949,6.863
ERR3586950,6.025
ERR3586951,9.207
ERR3586952,5.68
ERR3586953,5.505
ERR3586954,4.131
ERR3586955,16.976
ERR3586956,3.531
ERR3586957,6.249
ERR3586958,5.932
ERR3586959,19.157
ERR3586960,5.097
ERR3586961,4.354
ERR3586962,1.904
ERR3586963,10.805
ERR3586967,8.326
ERR3586968,3.809
ERR3586969,2.536
ERR3586970,9.086
ERR3586971,2.586
ERR3586972,2.43
ERR3586973,4.619
ERR3586974,7.381
ERR3586975,10.836
ERR3586976,6.157
ERR3586977,4.27
ERR3586978,9.182
ERR3586979,10.787
ERR3586980,10.746
ERR3586981,4.482
ERR3586982,7.436
ERR3586983,7.886
ERR3586984,4.001
ERR3586985,4.506
ERR3586986,1.808
ERR3586987,5.269
ERR3586988,2.309
ERR3586989,3.387
ERR3586990,7.584
ERR3586991,8.079
ERR3586992,4.989
ERR3586993,3.59
ERR3586994,4.683
ERR3586995,2.838
ERR3586996,9.923
ERR3586997,14.301
ERR3586998,10.225
ERR3586999,8.465
ERR3587000,2.585
ERR3587001,4.562
ERR3587002,5.212
ERR3587003,3.62
ERR3587004,6.14
ERR3587005,4.985
ERR3587006,6.791
ERR3587007,12.211
ERR3587008,13.63
ERR3587009,3.595
ERR3587010,12.139
ERR3587011,3.504
ERR3587012,8.548
ERR3587013,7.477
ERR3587014,14.404
ERR3587015,4.318
ERR3587016,13.535
ERR3587017,0
ERR3587018,0
ERR3587019,34.918
ERR3587020,6.684
ERR3587021,8.15
ERR3587022,6.189
ERR3587023,5.581
ERR3587024,3.444
ERR3587025,0
ERR3587026,4.361
ERR3587027,8.808
ERR3587028,0
ERR3587029,0
ERR3587030,3.699
ERR3587031,2.948
ERR3587035,4.165
ERR3587037,5.687
ERR3587038,4.552
ERR3587039,5.268
ERR3587040,3.288
ERR3587041,2.939
ERR3587042,4.185
ERR3587043,15.337
ERR3587044,6.311
ERR3587045,0
ERR3587046,4.144
ERR3587047,3.244
ERR3587048,12.366
ERR3587049,7.251
ERR3587050,14.352
ERR3587051,10.714
ERR3587052,14.059
ERR3587053,11.085
ERR3587054,3.909
ERR3587055,7.059
ERR3587056,0.66
ERR3587057,5.846
ERR3587058,3.273
ERR3587059,18.749
ERR3587060,6.006
ERR3587061,7.428
ERR3587062,9.802
ERR3587063,16.707
ERR3587064,8.104
ERR3587065,4.761
ERR3587066,14.103
ERR3587067,5.263
ERR3587068,10.002
ERR3587069,0
ERR3587070,23.952
ERR3587071,10.231
ERR3587072,5.34
ERR3587073,4.704
ERR3587074,9.582
ERR3587075,7.58
ERR3587076,6.779
ERR3587077,5.411
ERR3587078,2.827
ERR3587079,1.854
ERR3587080,8.993
ERR3587081,2.659
ERR3587082,2.606
ERR3587083,12.156
ERR3587084,2.343
ERR3587085,1.773
ERR3587086,2.73
ERR3587087,8.097
ERR3587090,5.211
ERR3587091,4.986
ERR3587092,3.284
ERR3587093,6.615
ERR3587094,1.778
ERR3587095,5.395
ERR3587096,9.499
ERR3587097,12.526
ERR3587098,4.902
ERR3587099,7.887
ERR3587100,8.695
ERR3587101,10.862
ERR3587102,8.243
ERR3587103,4.911
ERR3587104,4.187
ERR3587105,4.235
ERR3587106,3.762
ERR3587107,1.794
ERR3587108,4.604
ERR3587109,0.391
ERR3587110,1.343
ERR3587111,3.123
ERR3587112,2.686
ERR3587113,0
ERR3587114,6.53
ERR3587115,0
ERR3587116,4.35
ERR3587117,5.134
ERR3587118,0
ERR3587119,7.523
ERR3587120,4.503
ERR3587121,2.383
ERR3587122,0
ERR3587123,5.619
ERR3587124,11.704
ERR3587125,3.57
ERR3587126,0
ERR3587127,0
ERR3587128,5.39
ERR3587129,2.678
ERR3587130,1.777
ERR3587131,3.313
ERR3587132,0
ERR3587133,0
ERR3587134,7.806
ERR3587135,6.742
ERR3587136,2.529
ERR3587137,3.46
ERR3587138,4.834
ERR3587139,4.211
ERR3587140,5.232
ERR3587141,0
ERR3587142,6.216
ERR3587143,5.475
ERR3587144,0.616
ERR3587145,0
ERR3587146,1.687
ERR3587147,0.201
ERR3587148,2.946
ERR3587149,1.571
ERR3587150,3.336
ERR3587151,2.195
ERR3587154,2.546
ERR3587155,2.555
ERR3587156,2.473
ERR3587157,0
ERR3587158,0.08
ERR3587159,0
ERR3587160,0
ERR3587161,0.664
ERR3587162,0
ERR3587163,0
ERR3587164,0
ERR3587165,1.952
ERR3587166,0
ERR3587167,1.87
ERR3587168,0
ERR3587169,2.286
ERR3587170,0
ERR3587171,10.682
ERR3587172,0
ERR3587173,5.754
ERR3587174,0
ERR3587175,2.462
ERR3587176,0
ERR3587177,3.477
ERR3587178,6.266
ERR3587179,4.746
