sample_id,sumTPM
ERR1001626,97.022
ERR1001627,91.812
ERR1328122,79.721
ERR1328123,85.891
ERR1328124,83.75
ERR1328125,91.233
ERR1336911,50.353
ERR1336912,34.243
ERR3562601,131.787
ERR3586677,34.316
ERR3586678,113.063
ERR3586679,102.842
ERR3586680,111.874
ERR3586681,7.679
ERR3586682,62.371
ERR3586683,49.983
ERR3586684,108.102
ERR3586685,133.871
ERR3586686,83.372
ERR3586687,150.983
ERR3586688,147.267
ERR3586689,151.203
ERR3586690,45.787
ERR3586691,168.47
ERR3586692,32.169
ERR3586693,80.221
ERR3586694,146.093
ERR3586695,162.884
ERR3586696,136.183
ERR3586697,158.272
ERR3586698,122.024
ERR3586699,88.146
ERR3586700,140.008
ERR3586701,95.82
ERR3586702,212.069
ERR3586703,119.872
ERR3586704,139.717
ERR3586705,91.365
ERR3586706,128.506
ERR3586707,137.908
ERR3586708,112.202
ERR3586709,102.262
ERR3586710,104.967
ERR3586711,96.924
ERR3586712,34.686
ERR3586713,22.065
ERR3586714,108.56
ERR3586715,127.085
ERR3586716,108.492
ERR3586717,60.668
ERR3586718,137.632
ERR3586719,119.334
ERR3586720,138.958
ERR3586721,123.339
ERR3586722,147.866
ERR3586723,80.236
ERR3586724,134.338
ERR3586725,146.188
ERR3586726,107.512
ERR3586727,116.457
ERR3586728,145.818
ERR3586729,160.277
ERR3586730,148.128
ERR3586731,112.274
ERR3586732,97.267
ERR3586733,38.709
ERR3586734,156.021
ERR3586735,26.666
ERR3586736,47.857
ERR3586737,164.37
ERR3586738,44.56
ERR3586739,99.791
ERR3586740,208.98
ERR3586741,13.58
ERR3586742,83.296
ERR3586743,68.158
ERR3586744,116.509
ERR3586745,129.762
ERR3586746,151.548
ERR3586747,28.654
ERR3586748,159.308
ERR3586749,176.802
ERR3586750,120.413
ERR3586751,129.192
ERR3586752,53.889
ERR3586753,57.592
ERR3586754,64.722
ERR3586755,67.759
ERR3586756,63.423
ERR3586757,71.081
ERR3586758,74.783
ERR3586759,69.183
ERR3586760,86.256
ERR3586761,83.429
ERR3586762,81.969
ERR3586763,85.305
ERR3586764,108.026
ERR3586765,101.869
ERR3586766,95.869
ERR3586767,93.29
ERR3586768,87.852
ERR3586769,81.274
ERR3586770,92.718
ERR3586771,84.977
ERR3586772,2.31
ERR3586773,1.483
ERR3586774,2.703
ERR3586775,1.047
ERR3586776,107.598
ERR3586777,97.081
ERR3586778,112.527
ERR3586779,117.211
ERR3586780,134.079
ERR3586781,139.683
ERR3586782,147.655
ERR3586783,144.105
ERR3586784,126.397
ERR3586785,15.688
ERR3586786,15.775
ERR3586787,14.171
ERR3586788,11.861
ERR3586789,109.209
ERR3586790,98.738
ERR3586791,102.821
ERR3586792,108.146
ERR3586793,133.129
ERR3586794,124.727
ERR3586795,123.753
ERR3586796,137.726
ERR3586797,198.282
ERR3586798,205.119
ERR3586799,202.624
ERR3586800,188.32
ERR3586801,108.436
ERR3586802,96.721
ERR3586803,104.917
ERR3586804,95.986
ERR3586805,126.442
ERR3586806,131.48
ERR3586807,128.418
ERR3586808,128.931
ERR3586809,105.365
ERR3586810,118.905
ERR3586811,115.3
ERR3586812,113.969
ERR3586813,90.259
ERR3586814,92.373
ERR3586815,89.93
ERR3586816,95.947
ERR3586817,98.87
ERR3586818,90.256
ERR3586819,96.622
ERR3586820,91.403
ERR3586821,96.44
ERR3586822,113.317
ERR3586823,116.319
ERR3586824,107.476
ERR3586825,120.448
ERR3586826,104.299
ERR3586827,103.602
ERR3586828,108.348
ERR3586829,69.223
ERR3586830,82.966
ERR3586831,84.147
ERR3586832,78.663
ERR3586834,89.783
ERR3586835,80.227
ERR3586836,94.94
ERR3586837,86.826
ERR3586838,73.804
ERR3586839,83.855
ERR3586840,133.116
ERR3586841,131.779
ERR3586842,115.631
ERR3586843,117.252
ERR3586844,110.916
ERR3586845,116.955
ERR3586846,172.968
ERR3586847,183.686
ERR3586848,150.929
ERR3586849,161.706
ERR3586850,170.98
ERR3586851,147.628
ERR3586852,176.412
ERR3586853,173.021
ERR3586854,177.573
ERR3586855,164.203
ERR3586856,167.365
ERR3586857,180.062
ERR3586858,112.034
ERR3586859,129.968
ERR3586860,116.666
ERR3586861,111.459
ERR3586862,113.043
ERR3586863,114.415
ERR3586864,124.494
ERR3586865,112.142
ERR3586866,35.044
ERR3586867,35.358
ERR3586868,45.311
ERR3586869,30.291
ERR3586870,44.208
ERR3586871,31.13
ERR3586872,37.51
ERR3586873,33.545
ERR3586890,143.032
ERR3586891,115.215
ERR3586892,84.329
ERR3586893,111.255
ERR3586894,129.404
ERR3586895,88.103
ERR3586896,85.718
ERR3586897,35.259
ERR3586898,70.055
ERR3586899,56.931
ERR3586900,130.314
ERR3586901,66.885
ERR3586902,101.175
ERR3586903,64.639
ERR3586904,71.402
ERR3586905,51.256
ERR3586906,65.289
ERR3586907,58.502
ERR3586908,63.339
ERR3586909,61.763
ERR3586910,40.689
ERR3586911,129.157
ERR3586912,115.345
ERR3586913,121.32
ERR3586914,102.774
ERR3586915,126.561
ERR3586916,135.841
ERR3586917,114.955
ERR3586918,128.663
ERR3586919,81.607
ERR3586920,77.433
ERR3586921,75.398
ERR3586922,82.351
ERR3586923,85.038
ERR3586924,85.293
ERR3586925,87.826
ERR3586926,83.332
ERR3586927,105.816
ERR3586928,101.656
ERR3586929,97.017
ERR3586930,106.607
ERR3586931,92.108
ERR3586932,102.2
ERR3586933,110.166
ERR3586934,106.804
ERR3586935,102.895
ERR3586936,68.773
ERR3586937,76.796
ERR3586938,72.816
ERR3586939,56.86
ERR3586940,137.51
ERR3586941,153.479
ERR3586942,7.142
ERR3586943,126.993
ERR3586944,86.756
ERR3586945,150.024
ERR3586946,160.507
ERR3586947,126.914
ERR3586948,98.215
ERR3586949,111.609
ERR3586950,92.667
ERR3586951,140.143
ERR3586952,100.378
ERR3586953,122.901
ERR3586954,82.045
ERR3586955,115.257
ERR3586956,93.543
ERR3586957,91.389
ERR3586958,96.993
ERR3586959,178.586
ERR3586960,85.974
ERR3586961,85.894
ERR3586962,74.495
ERR3586963,121.455
ERR3586967,199.17
ERR3586968,76.573
ERR3586969,101.124
ERR3586970,67.484
ERR3586971,45.069
ERR3586972,81.204
ERR3586973,117.884
ERR3586974,150.088
ERR3586975,140.846
ERR3586976,91.112
ERR3586977,218.641
ERR3586978,138.077
ERR3586979,91.817
ERR3586980,94.285
ERR3586981,76.215
ERR3586982,94.933
ERR3586983,146.545
ERR3586984,134.619
ERR3586985,80.511
ERR3586986,87.692
ERR3586987,95.73
ERR3586988,46.862
ERR3586989,91.41
ERR3586990,112.231
ERR3586991,76.16
ERR3586992,99.337
ERR3586993,71.103
ERR3586994,55.282
ERR3586995,76.743
ERR3586996,126.473
ERR3586997,95.404
ERR3586998,122.538
ERR3586999,91.041
ERR3587000,103.948
ERR3587001,106.184
ERR3587002,90.345
ERR3587003,109.32
ERR3587004,69.689
ERR3587005,83.525
ERR3587006,59.177
ERR3587007,105.513
