sample_id,sumTPM
ERR1001626,1.29
ERR1001627,2.343
ERR1328122,1.644
ERR1328123,0.208
ERR1328124,0
ERR1328125,1.17
ERR1336911,2.581
ERR1336912,2.137
ERR3562601,0
ERR3586677,0
ERR3586678,1.12
ERR3586679,1.581
ERR3586680,1.27
ERR3586681,0
ERR3586682,2.655
ERR3586683,0.96
ERR3586684,0.409
ERR3586685,1.134
ERR3586686,0
ERR3586687,2.255
ERR3586688,1.422
ERR3586689,0.207
ERR3586690,0
ERR3586691,0.9
ERR3586692,0
ERR3586693,2.301
ERR3586694,0
ERR3586695,1.73
ERR3586696,0.436
ERR3586697,0.691
ERR3586698,0.784
ERR3586699,0
ERR3586700,0.961
ERR3586701,0.762
ERR3586702,1.38
ERR3586703,0.588
ERR3586704,1.462
ERR3586705,2.115
ERR3586706,1.056
ERR3586707,3.107
ERR3586708,1.333
ERR3586709,1.843
ERR3586710,0.411
ERR3586711,0.84
ERR3586712,0
ERR3586713,0
ERR3586714,1.925
ERR3586715,2.366
ERR3586716,2.06
ERR3586717,0
ERR3586718,0.825
ERR3586719,1.252
ERR3586720,0.629
ERR3586721,1.734
ERR3586722,0
ERR3586723,2.942
ERR3586724,0.822
ERR3586725,0.889
ERR3586726,1.97
ERR3586727,0.915
ERR3586728,3.235
ERR3586729,0.794
ERR3586730,0
ERR3586731,1.103
ERR3586732,1.54
ERR3586733,0
ERR3586734,1.122
ERR3586735,0
ERR3586736,0
ERR3586737,0
ERR3586738,0
ERR3586739,2.79
ERR3586740,2.871
ERR3586741,0
ERR3586742,3.286
ERR3586743,0
ERR3586744,0.584
ERR3586745,4.754
ERR3586746,3.446
ERR3586747,0
ERR3586748,2.552
ERR3586749,1.627
ERR3586750,0
ERR3586751,4.574
ERR3586752,2.267
ERR3586753,0.786
ERR3586754,2.376
ERR3586755,3.049
ERR3586756,0
ERR3586757,0
ERR3586758,0
ERR3586759,2.467
ERR3586760,4.368
ERR3586761,3.379
ERR3586762,2.273
ERR3586763,1.111
ERR3586764,2.909
ERR3586765,3.764
ERR3586766,4.53
ERR3586767,2.957
ERR3586768,3.778
ERR3586769,6.836
ERR3586770,7.664
ERR3586771,5.31
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,2.25
ERR3586777,2.268
ERR3586778,2.328
ERR3586779,0
ERR3586780,2.636
ERR3586781,0
ERR3586782,0.674
ERR3586783,0
ERR3586784,0.831
ERR3586785,0
ERR3586786,0
ERR3586787,0
ERR3586788,0
ERR3586789,1.826
ERR3586790,2.513
ERR3586791,0
ERR3586792,3.715
ERR3586793,5.606
ERR3586794,7.511
ERR3586795,3.829
ERR3586796,8.34
ERR3586797,0
ERR3586798,1.168
ERR3586799,2.408
ERR3586800,1.203
ERR3586801,5.005
ERR3586802,3.09
ERR3586803,0
ERR3586804,0.507
ERR3586805,0.829
ERR3586806,4.945
ERR3586807,3.263
ERR3586808,3.298
ERR3586809,3.352
ERR3586810,3.992
ERR3586811,1.371
ERR3586812,1.374
ERR3586813,1.098
ERR3586814,1.093
ERR3586815,3.642
ERR3586816,0.576
ERR3586817,3.739
ERR3586818,4.347
ERR3586819,7.059
ERR3586820,2.484
ERR3586821,2.061
ERR3586822,2.387
ERR3586823,3.355
ERR3586824,4.088
ERR3586825,5.926
ERR3586826,10.476
ERR3586827,5.238
ERR3586828,7.649
ERR3586829,0
ERR3586830,0
ERR3586831,0
ERR3586832,2.605
ERR3586834,1.984
ERR3586835,0
ERR3586836,1.055
ERR3586837,2.097
ERR3586838,2.04
ERR3586839,2.049
ERR3586840,3.34
ERR3586841,0
ERR3586842,1.744
ERR3586843,1.736
ERR3586844,1.698
ERR3586845,1.716
ERR3586846,3.818
ERR3586847,3.82
ERR3586848,0
ERR3586849,7.914
ERR3586850,3.895
ERR3586851,3.984
ERR3586852,0
ERR3586853,0
ERR3586854,0
ERR3586855,0
ERR3586856,2.253
ERR3586857,0
ERR3586858,2.791
ERR3586859,10.21
ERR3586860,5.61
ERR3586861,5.021
ERR3586862,7.745
ERR3586863,6.264
ERR3586864,8.229
ERR3586865,8.507
ERR3586866,0
ERR3586867,4.75
ERR3586868,0
ERR3586869,0
ERR3586870,0
ERR3586871,2.231
ERR3586872,0
ERR3586873,0
ERR3586890,1.243
ERR3586891,3.008
ERR3586892,2.541
ERR3586893,0
ERR3586894,0.21
ERR3586895,2.959
ERR3586896,1.519
ERR3586897,0
ERR3586898,3.85
ERR3586899,3.474
ERR3586900,1.592
ERR3586901,1.192
ERR3586902,0
ERR3586903,0
ERR3586904,0
ERR3586905,0
ERR3586906,0
ERR3586907,0
ERR3586908,0
ERR3586909,0
ERR3586910,0
ERR3586911,3.139
ERR3586912,1.048
ERR3586913,2.16
ERR3586914,4.36
ERR3586915,1.08
ERR3586916,2.181
ERR3586917,2.164
ERR3586918,3.366
ERR3586919,1.022
ERR3586920,5.48
ERR3586921,3.544
ERR3586922,6.519
ERR3586923,5.726
ERR3586924,6.482
ERR3586925,6.377
ERR3586926,6.605
ERR3586927,3.371
ERR3586928,3.391
ERR3586929,6.98
ERR3586930,10.611
ERR3586931,5.265
ERR3586932,1.77
ERR3586933,3.486
ERR3586934,5.427
ERR3586935,2.793
ERR3586936,1.493
ERR3586937,0.366
ERR3586938,0.622
ERR3586939,0.219
ERR3586940,4.584
ERR3586941,0.241
ERR3586942,0
ERR3586943,2.709
ERR3586944,1.03
ERR3586945,8.333
ERR3586946,1.875
ERR3586947,2.805
ERR3586948,0.42
ERR3586949,3.713
ERR3586950,0.593
ERR3586951,3.162
ERR3586952,1.958
ERR3586953,3.102
ERR3586954,1.436
ERR3586955,1.9
ERR3586956,2.323
ERR3586957,1.627
ERR3586958,5.673
ERR3586959,2.951
ERR3586960,1.91
ERR3586961,1.173
ERR3586962,0.745
ERR3586963,3.818
ERR3586967,1.993
ERR3586968,2.11
ERR3586969,0.998
ERR3586970,2.407
ERR3586971,0.882
ERR3586972,0.678
ERR3586973,2.431
ERR3586974,1.107
ERR3586975,1.357
ERR3586976,0.878
ERR3586977,1.972
ERR3586978,1.514
ERR3586979,4.178
ERR3586980,2.938
ERR3586981,2.058
ERR3586982,2.453
ERR3586983,1.993
ERR3586984,2.237
ERR3586985,0.399
ERR3586986,1.286
ERR3586987,8.248
ERR3586988,3.296
ERR3586989,0.682
ERR3586990,3.086
ERR3586991,3.284
ERR3586992,1.952
ERR3586993,1.276
ERR3586994,0
ERR3586995,0.404
ERR3586996,6.052
ERR3586997,1.408
ERR3586998,4.515
ERR3586999,1.276
ERR3587000,5.593
ERR3587001,0
ERR3587002,0.651
ERR3587003,4.238
ERR3587004,1.144
ERR3587005,5.156
ERR3587006,3.972
ERR3587007,2.133
ERR3587008,10.743
ERR3587009,0
ERR3587010,0
ERR3587011,0
ERR3587012,1.16
ERR3587013,1.596
ERR3587014,4.321
ERR3587015,1.415
ERR3587016,1.328
ERR3587017,5.485
ERR3587018,0
ERR3587019,2.938
ERR3587020,0
ERR3587021,3.724
ERR3587022,2.9
ERR3587023,5.841
ERR3587024,3.85
ERR3587025,0
ERR3587026,8.533
ERR3587027,4.736
ERR3587028,0
ERR3587029,0
ERR3587030,0.738
ERR3587031,0
ERR3587035,3.927
ERR3587037,0.918
ERR3587038,0
ERR3587039,2.227
ERR3587040,1.845
ERR3587041,1.84
ERR3587042,0
ERR3587043,1.728
ERR3587044,0.709
ERR3587045,0
ERR3587046,1.666
ERR3587047,0
ERR3587048,3.992
ERR3587049,1.115
ERR3587050,0
ERR3587051,2.671
ERR3587052,1.011
ERR3587053,2.627
ERR3587054,0
ERR3587055,1.858
ERR3587056,4.859
ERR3587057,3.68
ERR3587058,2.66
ERR3587059,3.466
ERR3587060,4.842
ERR3587061,1.668
ERR3587062,0.785
ERR3587063,4.253
ERR3587064,1.01
ERR3587065,0
ERR3587066,0
ERR3587067,2.196
ERR3587068,0.716
ERR3587069,0
ERR3587070,4.462
ERR3587071,0
ERR3587072,2.933
ERR3587073,2.459
ERR3587074,0.862
ERR3587075,0.934
ERR3587076,3.659
