sample_id,sumTPM
ERR1001626,1.633
ERR1001627,0
ERR1328122,0.55
ERR1328123,0.786
ERR1328124,0.377
ERR1328125,1.735
ERR1336911,1.307
ERR1336912,0.573
ERR3562601,0
ERR3586677,0.51
ERR3586678,1
ERR3586679,1.489
ERR3586680,1.149
ERR3586681,0
ERR3586682,1.053
ERR3586683,2.283
ERR3586684,1.643
ERR3586685,1.954
ERR3586686,0.905
ERR3586687,2.577
ERR3586688,0.395
ERR3586689,0.555
ERR3586690,0.285
ERR3586691,0.357
ERR3586692,0
ERR3586693,0
ERR3586694,1.002
ERR3586695,0.281
ERR3586696,0.91
ERR3586697,0.205
ERR3586698,0.867
ERR3586699,1.095
ERR3586700,1.157
ERR3586701,0
ERR3586702,0
ERR3586703,0.315
ERR3586704,0.262
ERR3586705,0.839
ERR3586706,0.142
ERR3586707,0.796
ERR3586708,1.568
ERR3586709,1.334
ERR3586710,0.49
ERR3586711,0.141
ERR3586712,0.689
ERR3586713,0
ERR3586714,0
ERR3586715,0
ERR3586716,0
ERR3586717,0
ERR3586718,2.459
ERR3586719,1.489
ERR3586720,0
ERR3586721,0
ERR3586722,0
ERR3586723,3.5
ERR3586724,0
ERR3586725,0
ERR3586726,2.933
ERR3586727,2.791
ERR3586728,0.542
ERR3586729,1.889
ERR3586730,0.601
ERR3586731,1.578
ERR3586732,0.916
ERR3586733,1.094
ERR3586734,0
ERR3586735,0
ERR3586736,1.874
ERR3586737,1.29
ERR3586738,0
ERR3586739,0
ERR3586740,0
ERR3586741,0
ERR3586742,2.606
ERR3586743,0
ERR3586744,0.695
ERR3586745,0.796
ERR3586746,3.652
ERR3586747,0
ERR3586748,0.508
ERR3586749,0.583
ERR3586750,3.247
ERR3586751,0.68
ERR3586752,0.339
ERR3586753,0.79
ERR3586754,0
ERR3586755,0
ERR3586756,0.819
ERR3586757,0.422
ERR3586758,1.265
ERR3586759,1.24
ERR3586760,4.551
ERR3586761,1.509
ERR3586762,1.352
ERR3586763,2.976
ERR3586764,0.487
ERR3586765,1.179
ERR3586766,1.517
ERR3586767,1.541
ERR3586768,9.948
ERR3586769,8.759
ERR3586770,7.238
ERR3586771,5.414
ERR3586772,0
ERR3586773,0
ERR3586774,0
ERR3586775,0
ERR3586776,2.676
ERR3586777,1.349
ERR3586778,0
ERR3586779,0
ERR3586780,2.207
ERR3586781,2.664
ERR3586782,3.97
ERR3586783,1.345
ERR3586784,1.22
ERR3586785,2.617
ERR3586786,4.439
ERR3586787,4.526
ERR3586788,5.01
ERR3586789,0
ERR3586790,1.968
ERR3586791,0.841
ERR3586792,1.11
ERR3586793,3.827
ERR3586794,1.746
ERR3586795,1.924
ERR3586796,4.19
ERR3586797,0
ERR3586798,0.783
ERR3586799,1.432
ERR3586800,0
ERR3586801,2.457
ERR3586802,0
ERR3586803,3.064
ERR3586804,2.035
ERR3586805,0.555
ERR3586806,4.661
ERR3586807,0.97
ERR3586808,3.067
ERR3586809,1.696
ERR3586810,1.684
ERR3586811,2.808
ERR3586812,0.768
ERR3586813,1.021
ERR3586814,1.666
ERR3586815,2.666
ERR3586816,0.686
ERR3586817,4.265
ERR3586818,3.882
ERR3586819,3.471
ERR3586820,1.894
ERR3586821,2.046
ERR3586822,2.385
ERR3586823,3.297
ERR3586824,2.537
ERR3586825,0.928
ERR3586826,0
ERR3586827,1.316
ERR3586828,4.207
ERR3586829,0
ERR3586830,0
ERR3586831,0
ERR3586832,0
ERR3586834,0
ERR3586835,0
ERR3586836,0
ERR3586837,0
ERR3586838,0
ERR3586839,0
ERR3586840,1.497
ERR3586841,1.953
ERR3586842,2.075
ERR3586843,0
ERR3586844,0
ERR3586845,0
ERR3586846,0
ERR3586847,0
ERR3586848,0
ERR3586849,0
ERR3586850,0
ERR3586851,0
ERR3586852,0
ERR3586853,0
ERR3586854,0
ERR3586855,0
ERR3586856,2.019
ERR3586857,0
ERR3586858,0
ERR3586859,0
ERR3586860,0
ERR3586861,0
ERR3586862,0
ERR3586863,0
ERR3586864,0
ERR3586865,0
ERR3586866,0
ERR3586867,0
ERR3586868,0
ERR3586869,0
ERR3586870,0
ERR3586871,0
ERR3586872,0
ERR3586873,0
ERR3586890,0.423
ERR3586891,0.775
ERR3586892,0.637
ERR3586893,0
ERR3586894,0
ERR3586895,0.939
ERR3586896,1.544
ERR3586897,0
ERR3586898,0.614
ERR3586899,1.412
ERR3586900,12.486
ERR3586901,0
ERR3586902,0.739
ERR3586903,0
ERR3586904,0
ERR3586905,0
ERR3586906,0
ERR3586907,0
ERR3586908,0
ERR3586909,0
ERR3586910,0
ERR3586911,0.701
ERR3586912,0.939
ERR3586913,2.57
ERR3586914,0
ERR3586915,2.009
ERR3586916,2.028
ERR3586917,0.725
ERR3586918,0.752
ERR3586919,5.475
ERR3586920,5.349
ERR3586921,1.318
ERR3586922,1.724
ERR3586923,1.492
ERR3586924,1.502
ERR3586925,3.639
ERR3586926,1.746
ERR3586927,2.005
ERR3586928,8.323
ERR3586929,2.076
ERR3586930,3.289
ERR3586931,8.352
ERR3586932,2.106
ERR3586933,8.555
ERR3586934,3.364
ERR3586935,31.664
ERR3586936,0.576
ERR3586937,1.282
ERR3586938,1.321
ERR3586939,7.022
ERR3586940,3.444
ERR3586941,4.019
ERR3586942,1.492
ERR3586943,0.121
ERR3586944,1.226
ERR3586945,4.337
ERR3586946,3.212
ERR3586947,0.838
ERR3586948,0.754
ERR3586949,1.157
ERR3586950,0.75
ERR3586951,0.98
ERR3586952,0.428
ERR3586953,0.82
ERR3586954,1.21
ERR3586955,3.278
ERR3586956,0.787
ERR3586957,1.184
ERR3586958,2.848
