sample_id,sumTPM
ERR1001626,259.705
ERR1001627,463.441
ERR1328122,270.529
ERR1328123,169.007
ERR1328124,164.619
ERR1328125,269.51
ERR1336911,157.688
ERR1336912,142.608
ERR3562601,229.75
ERR3586677,143.327
ERR3586678,214.156
ERR3586679,293.822
ERR3586680,264.343
ERR3586681,23.333
ERR3586682,274.325
ERR3586683,182.501
ERR3586684,359.815
ERR3586685,290.797
ERR3586686,224.38
ERR3586687,362.868
ERR3586688,308.389
ERR3586689,337.234
ERR3586690,124.337
ERR3586691,363.887
ERR3586692,99.51
ERR3586693,238.479
ERR3586694,362.214
ERR3586695,340.002
ERR3586696,410.915
ERR3586697,293.81
ERR3586698,315.61
ERR3586699,220.908
ERR3586700,372.265
ERR3586701,264.594
ERR3586702,343.566
ERR3586703,332.536
ERR3586704,289.508
ERR3586705,227.708
ERR3586706,332.079
ERR3586707,321.135
ERR3586708,289.833
ERR3586709,277.422
ERR3586710,286.834
ERR3586711,287.39
ERR3586712,93.93
ERR3586713,16.191
ERR3586714,256.081
ERR3586715,291.864
ERR3586716,290.223
ERR3586717,124.04
ERR3586718,420.576
ERR3586719,268.391
ERR3586720,381.769
ERR3586721,318.324
ERR3586722,282.117
ERR3586723,199.733
ERR3586724,332.068
ERR3586725,314.354
ERR3586726,305.444
ERR3586727,267.88
ERR3586728,294.691
ERR3586729,316.014
ERR3586730,349.729
ERR3586731,283.673
ERR3586732,283.325
ERR3586733,94.66
ERR3586734,366.049
ERR3586735,107.703
ERR3586736,258.854
ERR3586737,358.854
ERR3586738,204.758
ERR3586739,316.612
ERR3586740,355.588
ERR3586741,39.235
ERR3586742,300.314
ERR3586743,264.385
ERR3586744,381.024
ERR3586745,337.749
ERR3586746,392.146
ERR3586747,25.131
ERR3586748,351.066
ERR3586749,292.079
ERR3586750,335.317
ERR3586751,250.356
ERR3586752,245.275
ERR3586753,261.307
ERR3586754,263.824
ERR3586755,242.719
ERR3586756,203.635
ERR3586757,212.407
ERR3586758,211.622
ERR3586759,178.002
ERR3586760,159.626
ERR3586761,175.414
ERR3586762,177.347
ERR3586763,160.006
ERR3586764,213.172
ERR3586765,220.35
ERR3586766,215.638
ERR3586767,221.241
ERR3586768,316.935
ERR3586769,323.143
ERR3586770,318.949
ERR3586771,311.427
ERR3586772,2.615
ERR3586773,1.353
ERR3586774,2.599
ERR3586775,0
ERR3586776,182.3
ERR3586777,184.035
ERR3586778,207.138
ERR3586779,195.265
ERR3586780,242.236
ERR3586781,249.459
ERR3586782,248.163
ERR3586783,270.942
ERR3586784,255.817
ERR3586785,102.718
ERR3586786,103.545
ERR3586787,110.865
ERR3586788,112.325
ERR3586789,323.135
ERR3586790,348.486
ERR3586791,315.929
ERR3586792,313.324
ERR3586793,225.826
ERR3586794,209.794
ERR3586795,233.91
ERR3586796,222.937
ERR3586797,201.803
ERR3586798,218.557
ERR3586799,223.3
ERR3586800,206.072
ERR3586801,351.899
ERR3586802,339.61
ERR3586803,328.683
ERR3586804,340.488
ERR3586805,380.346
ERR3586806,392.911
ERR3586807,372.679
ERR3586808,393.155
ERR3586809,385.505
ERR3586810,394.574
ERR3586811,408.365
ERR3586812,390.993
ERR3586813,280.413
ERR3586814,275.699
ERR3586815,269.399
ERR3586816,273.349
ERR3586817,286.292
ERR3586818,278.704
ERR3586819,293.17
ERR3586820,286.161
ERR3586821,193.335
ERR3586822,207.13
ERR3586823,206.643
ERR3586824,209.578
ERR3586825,216.288
ERR3586826,181.643
ERR3586827,179.523
ERR3586828,199.135
ERR3586829,190.519
ERR3586830,196.929
ERR3586831,213.591
ERR3586832,218.407
ERR3586834,345.995
ERR3586835,347.297
ERR3586836,387.97
ERR3586837,348.115
ERR3586838,366.735
ERR3586839,365.34
ERR3586840,245.681
ERR3586841,247.843
ERR3586842,229.706
ERR3586843,245.497
ERR3586844,230.715
ERR3586845,244.568
ERR3586846,295.906
ERR3586847,321.105
ERR3586848,322.94
ERR3586849,280.556
ERR3586850,309.084
ERR3586851,272.192
ERR3586852,237.769
ERR3586853,226.723
ERR3586854,223.76
ERR3586855,230.085
ERR3586856,226.361
ERR3586857,220.173
ERR3586858,295.954
ERR3586859,288.46
ERR3586860,302.187
ERR3586861,289.747
ERR3586862,316.661
ERR3586863,302.884
ERR3586864,281.495
ERR3586865,282.269
ERR3586866,156.502
ERR3586867,135.881
ERR3586868,175.427
ERR3586869,209.348
ERR3586870,197.863
ERR3586871,181.177
ERR3586872,156.023
ERR3586873,191.392
ERR3586890,283.696
ERR3586891,296.509
ERR3586892,258.552
ERR3586893,262.945
ERR3586894,249.572
ERR3586895,219.419
ERR3586896,229.435
ERR3586897,24.526
ERR3586898,305.339
ERR3586899,236.795
ERR3586900,724.177
ERR3586901,290.682
ERR3586902,230.566
ERR3586903,322.065
ERR3586904,317.886
ERR3586905,314.584
ERR3586906,326.799
ERR3586907,316.188
ERR3586908,342.742
ERR3586909,300.432
ERR3586910,325.263
ERR3586911,343.834
ERR3586912,355.05
ERR3586913,349.496
ERR3586914,356.681
ERR3586915,332.593
ERR3586916,345.379
ERR3586917,349.842
ERR3586918,359.011
ERR3586919,224.928
ERR3586920,227.216
ERR3586921,219.425
ERR3586922,224.441
ERR3586923,225.616
ERR3586924,230.061
