Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0000051,COG2089,"Sialic acid synthase SpsE, contains C-terminal SAF domain",659,0.9777448071216617
OG0000051,NA,No Annotation,10,0.01483679525222552
OG0000051,COG1861,"Spore coat polysaccharide biosynthesis protein SpsF, cytidylyltransferase family",3,0.004451038575667656
OG0000051,COG0488,"ABC cassette proteins with duplicated ATPase domains, Uup/ABCF family",1,0.001483679525222552
OG0000051,COG1082,Sugar phosphate isomerase/epimerase,1,0.001483679525222552
