Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0002933,COG2755,Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK,6,0.75
OG0002933,NA,No Annotation,2,0.25
