Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0000176,COG1233,Phytoene dehydrogenase-related protein,515,0.998062015503876
OG0000176,COG1232,Protoporphyrinogen oxidase HemY/PPOX,1,0.001937984496124031
