Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0001985,COG0457,Tetratricopeptide (TPR) repeat,21,0.875
OG0001985,COG2956,"Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain",2,0.08333333333333333
OG0001985,COG4783,"Periplasmic chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains",1,0.041666666666666664
