Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0003429,NA,No Annotation,4,0.8
OG0003429,COG1807,"PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA",1,0.2
