Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0003750,COG3972,Superfamily I DNA and RNA helicases,3,0.75
OG0003750,COG0210,Superfamily I DNA or RNA helicase,1,0.25
