Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0000565,COG2271,Sugar phosphate permease,364,0.7398373983739838
OG0000565,COG2223,Nitrate/nitrite transporter NarK,113,0.22967479674796748
OG0000565,NA,No Annotation,10,0.02032520325203252
OG0000565,COG2814,"Predicted arabinose efflux permease AraJ, MFS family",5,0.01016260162601626
