Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0001975,COG3173,"Predicted  kinase, aminoglycoside phosphotransferase (APT) family",24,0.96
OG0001975,COG3642,tRNA A37 N6-threonylcarbamoyl transferase component Bud32,1,0.04
