Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0000345,COG0030,"rRNA adenine N6-methylase, includes 16S rRNA A1518 and A1519 N6-dimethyltransferase  RsmA/KsgA/DIM  and 23S rRNA A2058 N6-methylase ErmO/TlrD (may also have DNA glycosylase/AP lyase activity)",482,0.9563492063492064
OG0000345,COG3963,Phosphatidylethanolamine N-methyltransferase,11,0.021825396825396824
OG0000345,NA,No Annotation,4,0.007936507936507936
OG0000345,COG2227,"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase",3,0.005952380952380952
OG0000345,COG4076,Predicted RNA methylase,3,0.005952380952380952
OG0000345,COG0286,"Type I restriction-modification system, DNA methylase subunit",1,0.001984126984126984
