Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0000041,COG1210,UTP-glucose-1-phosphate uridylyltransferase,490,0.6226175349428208
OG0000041,COG1209,dTDP-glucose pyrophosphorylase,279,0.3545108005082592
OG0000041,COG1208,"NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s",16,0.020330368487928845
OG0000041,COG1213,Choline kinase,2,0.0025412960609911056
