Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0002238,COG1638,"TRAP-type C4-dicarboxylate transport system, periplasmic component",19,0.95
OG0002238,NA,No Annotation,1,0.05
