Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0000126,COG2885,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins,525,0.9980988593155894
OG0000126,NA,No Annotation,1,0.0019011406844106464
