Orthogroup,COG_ID,COG_NAME,Specific_COG_Count,Rate
OG0003427,COG1541,"Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family",4,0.8
OG0003427,COG1020,"EntF, seryl-AMP synthase component  of non-ribosomal peptide synthetase",1,0.2
