Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000647,K00620,glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],483,0.9917864476386037
OG0000647,NA,No Annotation,4,0.008213552361396304
