Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000152,K00930,acetylglutamate kinase [EC:2.7.2.8],510,0.9826589595375722
OG0000152,NA,No Annotation,9,0.017341040462427744
