Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000101,NA,No Annotation,364,0.6728280961182994
OG0000101,K01992,ABC-2 type transport system permease protein,139,0.25693160813308685
OG0000101,K18989,multidrug efflux pump,38,0.07024029574861368
