Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000798,K00343,NADH-quinone oxidoreductase subunit N [EC:7.1.1.2],469,0.9957537154989384
OG0000798,NA,No Annotation,2,0.004246284501061571
