Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000868,K00395,"adenylylsulfate reductase, subunit B [EC:1.8.99.2]",456,0.9978118161925602
OG0000868,NA,No Annotation,1,0.002188183807439825
