Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000063,K11175,phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2],484,0.7574334898278561
OG0000063,NA,No Annotation,155,0.24256651017214398
