Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000316,K00948,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],505,0.9980237154150198
OG0000316,NA,No Annotation,1,0.001976284584980237
