Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000844,K17103,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],457,0.9913232104121475
OG0000844,NA,No Annotation,4,0.008676789587852495
