Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0001012,K17725,sulfur dioxygenase [EC:1.13.11.18],391,0.9873737373737373
OG0001012,NA,No Annotation,5,0.012626262626262626
