Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0001071,K22082,methylamine---glutamate N-methyltransferase subunit B [EC:2.1.1.21],346,0.9942528735632183
OG0001071,NA,No Annotation,2,0.005747126436781609
