Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000624,K05810,purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4],482,0.9856850715746421
OG0000624,NA,No Annotation,7,0.014314928425357873
