Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000551,K15987,K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1],484,0.9817444219066938
OG0000551,NA,No Annotation,9,0.018255578093306288
