Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000447,K07566,L-threonylcarbamoyladenylate synthase [EC:2.7.7.87],489,0.9799599198396793
OG0000447,NA,No Annotation,10,0.02004008016032064
