Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0002087,K14448,(2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12],21,0.9545454545454546
OG0002087,NA,No Annotation,1,0.045454545454545456
