Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0001300,K24158,thioredoxin-dependent peroxiredoxin [EC:1.11.1.24],150,0.9433962264150944
OG0001300,NA,No Annotation,6,0.03773584905660377
OG0001300,K24126,lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28],2,0.012578616352201259
OG0001300,K00640,serine O-acetyltransferase [EC:2.3.1.30],1,0.006289308176100629
