Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0001492,K03719,"Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",64,0.7901234567901234
OG0001492,K05800,Lrp/AsnC family transcriptional regulator,11,0.13580246913580246
OG0001492,NA,No Annotation,6,0.07407407407407407
