Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000539,K02340,DNA polymerase III subunit delta [EC:2.7.7.7],410,0.8299595141700404
OG0000539,NA,No Annotation,84,0.1700404858299595
