Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000217,K11209,GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-],309,0.603515625
OG0000217,K00799,glutathione S-transferase [EC:2.5.1.18],199,0.388671875
OG0000217,NA,No Annotation,4,0.0078125
