Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0001035,K00946,thiamine-monophosphate kinase [EC:2.7.4.16],367,0.95822454308094
OG0001035,NA,No Annotation,16,0.04177545691906005
