Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000689,K00945,CMP/dCMP kinase [EC:2.7.4.25],473,0.979296066252588
OG0000689,NA,No Annotation,10,0.020703933747412008
