Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000220,K02343,DNA polymerase III subunit gamma/tau [EC:2.7.7.7],498,0.97265625
OG0000220,NA,No Annotation,14,0.02734375
