Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000186,K00266,glutamate synthase (NADPH) small chain [EC:1.4.1.13],501,0.9728155339805825
OG0000186,NA,No Annotation,14,0.027184466019417475
