Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000193,K01870,isoleucyl-tRNA synthetase [EC:6.1.1.5],499,0.9708171206225681
OG0000193,NA,No Annotation,15,0.029182879377431907
