Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000136,NA,No Annotation,317,0.6084452975047985
OG0000136,K06173,tRNA pseudouridine38-40 synthase [EC:5.4.99.12],204,0.3915547024952015
